,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Business4_RAW-0038-Alta,Business4_RAW-0038-Alta,"Ох, должно быть, я забыла сначала помыть кофейное зерно. Я сделаю его снова.",,"Oh, j'ai dû oublier de laver le grain de café. Je vais le refaire.","Oh, devo aver dimenticato di lavare il chicco di caffè. Lo andrò a rifare.","Oh, ich muss vergessen haben, die Kaffeebohnen vorher zu waschen. Ich mache ihn nochmal.","Ah, debo haberme olvidado de lavar el grano de café primero. Lo volveré a hacer.",Creo que me olvidé de lavar el grano de café primero. Lo volveré a hacer.,"이런, 커피콩을 먼저 씻었어야 했는데. 다시 만들어올게요.",,おっと、最初にコーヒー豆を洗うのを忘れたみたいだ。淹れ直すよ。,"Ah, devo ter esquecido de lavar o grão de café primeiro. Vou refazer.",哦，肯定是我忘记洗咖啡豆了。我重新做一杯。,噢我一定是忘記先清洗咖啡豆了。我會再做一杯。,,,,,
Business4_RAW-0039-Harry,Business4_RAW-0039-Harry,"Это, должно быть, он. {{Мятник}}.",,Ça doit être ça. Le {{mintiatto}}.,Deve essere questo. Il {{Mintiatto}}.,Das muss er sein. Der {{Mintiatto}}.,Debe ser esto. El {{Mintiatto}}.,Debe ser esto. El {{Mintiatto}}.,이거네요. {{Mintiatto}}가 틀림없어요.,,これだ。{{ミンティアット}}ですね。,Deve ser isso. O {{Mintiatto}}.,这杯肯定就是了。所谓的{{Mintiatto}}。,這就是了。{{Mintiatto}}。,,,,,
Business4_RAW-0040-Harry,Business4_RAW-0040-Harry,"Здесь есть привычный вкус кофе, да. Знакомый и комфортный.",,"Oui, c'est le goût habituel du café. Familier et réconfortant.",Ha il consueto gusto del caffè. Familiare e confortevole.,"Er schmeckt wie gewohnt nach Kaffee, ja. Vertraut und tröstlich.","Hay el sabor habitual del café, sí. Familiar y reconfortante.","Siento el sabor habitual del café, sí. Familiar y reconfortante.",분명 평범한 커피 맛이 납니다. 익숙하고 편안한 맛.,,いつものコーヒーの味だ。うん、なじみがあってホッとします。,Tem o gosto de sempre de café. Familiar e confortável.,我尝到了普通的咖啡味，没错。这味道熟悉又可口。,沒錯，喝得出一般咖啡的味道。令人感到熟悉又安心。,,,,,
Business4_RAW-0041-Harry,Business4_RAW-0041-Harry,"Он соответствует трём необходимым атрибутам кофе: Зёрна, Вода, Жар.",,"Ça répond aux trois attributs nécessaires au café : grains, eau, chaleur.","Soddisfa i tre attributi necessari del caffè: chicchi, acqua, calore.","Es hat die drei notwendigen Eigenschaften von Kaffee: Bohnen, Wasser, Hitze.","Satisface los tres atributos necesarios del café: granos, agua, calor.","Satisface los tres atributos necesarios del café: granos, agua, calor.","커피의 필수 3요소를 다 갖췄네요. 커피콩, 물, 열 말이에요.",,これならコーヒーに必要な特性を3つとも満たしている。豆、水、熱さです。,"Ele satisfaz os três atributos necessários do café: grãos, água e calor.",这杯满足咖啡的三点要素：咖啡豆、水、热量。,它滿足了咖啡的三項要素：咖啡豆、水、溫度。,,,,,
Business4_RAW-0042-Harry,Business4_RAW-0042-Harry,Вместе они известны как Треугольник Удовлетворительного Производства Кофе.,,"De façon collective, ils sont connus sous le nom de Triangle de la production de café acceptable.",Insieme sono considerati il Triangolo della Produzione di Caffè Soddisfacente.,Gemeinsam sind sie als Dreieck Zufriedenstellender Kaffeeherstellung bekannt.,"En conjunto, se conocen como el ""Triángulo de la producción satisfactoria de café"".","En conjunto, se conocen como el «Triángulo de la producción satisfactoria de café».",통틀어서 이런 걸 '만족스러운 커피 생산의 삼각형'이라고 부릅니다.,,まとめて“うまいコーヒー作りのトライアングル”と呼ばれます。,"Coletivamente, são conhecidos como o Triângulo da Produção de Café Satisfatório.",总的来说，这三者称为适格咖啡作品的三要素。,這三個要素會集結成所謂的「泡咖啡的滿足金三角」。,,,,,
Business4_RAW-0043-Harry,Business4_RAW-0043-Harry,Но его сопровождает дополнительный вкус. Вкус мяты. Совершенно отдельное ощущение.,,Mais il y a une saveur en plus. Le goût de la menthe. C'est une tout autre sensation.,Ma c'è anche un sapore in più. La menta. Una sensazione del tutto separata.,Aber da ist noch ein zusätzlicher Geschmack. Der Geschmack von Minze. Eine gänzlich eigene Empfindung.,Pero le acompaña un sabor adicional. El sabor de la menta. Una sensación completamente distinta.,"Pero un sabor adicional lo acompaña. El sabor de la menta. Una sensación distinta, inédita.",하지만 첨가된 맛도 느껴지는군요. 박하 맛 말이에요. 이건 완전히 별개의 맛입니다.,,でも別のフレーバーも添えられてますね。ミントの風味だ。それぞれが際立っている。,Mas um sabor adicional o acompanha. O gosto de menta. Uma sensação totalmente separada.,但与之相伴的还有其他风味。那是薄荷的味道。这味道截然不同。,不過還喝得出其他味道。薄荷的滋味。完全不一樣的感受。,,,,,
Business4_RAW-0044-Harry,Business4_RAW-0044-Harry,"А затем, после этого, я чувствую вкус мороженого. Сладость контрастирует с горечью кофе.",,"Et puis après ça, on sent le goût de la crème glacée. Le goût sucré contraste avec l'amertume du café.","E infine, il sapore del gelato. La dolcezza in contrasto con l'amarezza del caffè.","Und dann, danach, der Geschmack von Speiseeis. Die Süße kontrastiert mit der Bitterkeit des Kaffees.","Y luego, después de eso, sabe a helado. El dulzor contrasta con el amargor del café.","Y luego, después de eso, está el sabor del helado. El dulzor contrasta con el amargor del café.",다음으로는 아이스크림 맛이 나요. 그 단맛이 커피의 쓴맛과 대조를 이룹니다.,,それから、後味はアイスクリームです。甘味とコーヒーの苦味がコントラストをなしている。,"E então, depois disso, um gosto de sorvete. A doçura contrasta novamente com o amargor do café.",再后面，我还尝出了冰激凌的味道。冰激凌的甜味和咖啡的苦味相映成趣。,接著，我嚐到了冰淇淋。甜味跟咖啡的苦味形成對比。,,,,,
Business4_RAW-0045-Harry,Business4_RAW-0045-Harry,Вместе эти ингредиенты создают многослойный эффект. Моё нёбо не привыкло к такой сложности.,,"Réunis, ces ingrédients produisent un effet multicouche. Mon palais n'est pas habitué à une telle complexité.",Messi insieme questi ingredienti producono un effetto stratificato. Il mio palato non è abituato a tale complessità.,Gemeinsam erzeugen die Zutaten eine geschichtete Wirkung. Mein Gaumen ist solche Komplexität nicht gewöhnt.,"Juntos, estos ingredientes producen un efecto en capas. Mi paladar no está acostumbrado a tanta complejidad.","Juntos, estos ingredientes producen un efecto en capas. Mi paladar no está acostumbrado a tanta complejidad.",재료들이 함께 어우러져 다층적인 맛을 내고 있습니다. 내 미각은 이런 복잡함에 익숙하지 않은데요.,,すべての材料が相まって、重厚な印象を醸し出す。こんな複雑な味は初めてです。,"Juntos, esses ingredientes produzem um efeito em camadas. Meu paladar não está acostumado com essa complexidade.",众多材料融汇一体，层次分明。我的味蕾还不太适应如此复杂的口感。,這些材料結合在一起，創造出多層次的風味。我得味蕾並不習慣如此複雜的風味。,,,,,
Business4_RAW-0046-Harry,Business4_RAW-0046-Harry,Примирить их противоречивые вкусы — это вызов для меня. Я связан этим испытанием чувств.,,Réconcilier ces goûts contradictoires est un défi pour moi. Cette épreuve sensuelle m'oblige.,Conciliare questi gusti contraddittori è come una sfida. Mi sento intrappolato in questa prova dei sensi.,"Ihre widersprüchlichen Geschmäcker zu vereinen, ist eine Herausforderung für mich. Ich bin gefesselt von dieser Prüfung der Sinne.",Conciliar sus gustos contradictorios es un reto para mí. Estoy sujeto a esta prueba de los sentidos.,Conciliar sus gustos contradictorios es un desafío para mí. Estoy sujeto a esta prueba de los sentidos.,이렇게 상반된 맛을 받아들이는 것은 내게 어려운 일입니다. 한마디로 난 미각의 시험을 당하고 있습니다,,この矛盾する味を調和させるのは難題ですね。感覚に対する挑戦を強いられている。,Reconciliar seus gostos contraditórios é um desafio para mim.,相互矛盾的味道难以调和。我的感知体验备受挑战。,我有點難調和這些相互衝突的滋味。我受到各種感官的挑戰。,,,,,
Business4_RAW-0047-Harry,Business4_RAW-0047-Harry,Единственный способ добиться успеха — расширить свой кругозор. Могу ли я это сделать?,,Élargir ses horizons est la seule voie vers le succès. Y parviendrai-je ?,L’unico modo per superare la sfida è ampliare i miei orizzonti. Ce la farò?,"Der einzige Weg zum Erfolg ist, meinen Horizont zu erweitern. Kann ich das schaffen?",La única forma de lograr el éxito es ampliar mis horizontes. ¿Puedo hacerlo?,La única forma de lograr el éxito es ampliar mis horizontes. ¿Puedo hacerlo?,통과하려면 나의 지평을 넓히는 길뿐이겠죠. 그럴 수 있을까요?,,うまくやるには視野を広げるしかない。果たして僕にできるのか？,O único meio para o sucesso é expandir meus horizontes. Consigo fazer isso?,要习惯这样的口味，我必须放开心怀。我做得到吗？,獲勝的唯一方式是開拓自己的界限。我做得到嗎？,,,,,
Business4_RAW-0048-Harry,Business4_RAW-0048-Harry,Нет. Это слишком. Я не желаю расти. Я не желаю меняться.,,Non. C'est trop. Je ne veux pas grandir. Je ne veux pas changer.,No. È troppo. Non voglio evolvere. Non voglio cambiare.,Nein. Es ist zu viel. Ich will nicht wachsen. Ich will mich nicht verändern.,No. Es demasiado. No quiero crecer. No quiero cambiar.,No. Es demasiado. No quiero crecer. No quiero cambiar.,"아니, 내겐 너무 벅찹니다. 성장하고 싶지 않아요. 변하고 싶지 않아요.",,いや、無理だな。僕は成長したくない。変わりたくもない。,Não. É demais. Não desejo crescer. Não desejo mudar.,不行，太难了。我无意让自己成长。我不愿做出改变。,不行，太難了。我並不想成長。我並不想改變。,,,,,
Business4_RAW-0049-Harry,Business4_RAW-0049-Harry,"Я желаю только успокаивающего тепла знакомой отдушины. Например, проведения презентаций.",,Je ne rêve que de la chaleur confortable des diversions familières. Comme les présentations par exemple.,Desidero solo la sensazione confortante di un incarico abituale. Come fare le presentazioni.,Ich will nur die tröstliche Wärme einer vertrauten Ablenkung. Wie das Halten von Präsentationen.,Solo quiero la reconfortante calidez de un entretenimiento familiar. Como hacer presentaciones.,Solo quiero la reconfortante calidez de un entretenimiento conocido. Como hacer presentaciones.,익숙한 방식의 기분 전환을 통해 편안하고 따뜻한 기분만 느끼고 싶어요. 프레젠테이션을 할 때처럼.,,僕が望むのは、いつもの楽しみがくれる心地良い温もりだけ。例えば、プレゼンをするとかね。,Desejo apenas o calor reconfortante de uma distração conhecida. Como fazer apresentações.,我只想待在舒适圈安然度日。比如发表演讲。,我只想體驗稍微偏離正軌所帶來的舒適溫暖。例如發表報告。,,,,,
Business4_RAW-0050-Harry,Business4_RAW-0050-Harry,"Да, я должен провести презентацию сейчас. Чтобы успокоиться. Чтобы вернуться к чувству безопасности.",,"Oui, je dois faire une présentation maintenant. Pour me fonder sur quelque chose. Pour retrouver un sentiment de sécurité.","Ecco quello che devo fare, una presentazione, adesso. Per radicarmi. Per ritornare ad un senso di sicurezza.","Ja, ich muss jetzt eine Präsentation halten. Um mich zu erden. Um zu meinem Gefühl der Sicherheit zurückzukehren.","Sí, debo hacer una presentación ahora. Para reencontrarme con la realidad. Para volver a una sensación de seguridad.","Sí, debo exponer una presentación ahora. Para reencontrarme con la realidad. Para recuperar la sensación de seguridad.","그래요, 프레젠테이션을 해야겠어요. 스스로를 다잡기 위해서. 평소 느끼던 안정감을 되찾기 위해서.",,そうだ、今こそプレゼンをしなくては。地に足をつけ、安心感を取り戻すために。,"Sim, preciso fazer uma apresentação agora. Me aterrar. Voltar a uma sensação de segurança.",是的，我必须立刻发表演讲。如此方可回到舒适圈。如此方可心安。,對，我現在必須發表報告。讓自己穩定。恢復安全感。,,,,,
Business4_RAW-0051-Choice,Business4_RAW-0051-Choice,"Конечно, давайте.",,"Bien sûr, vas-y !","Ma certo, procedi pure.","Klar, leg los.","Claro, adelante.","Claro, adelante.","네, 그러세요.",,ああ、どうぞ。,"Claro, manda bala.",好啊，来吧。,好啊，請開始。,,,,,
Business4_RAW-0052-Choice,Business4_RAW-0052-Choice,"Вы уверены, что не предпочли бы вырасти как личность?",,Tu es sûr que tu ne préférerais pas devenir adulte ?,Sei sicuro che non preferiresti evolvere come persona?,"Sicher, dass du nicht lieber als Person wachsen würdest?",¿Seguro que no preferirías crecer como persona?,¿Seguro que no preferirías crecer como persona?,인간으로서 성장하는 게 낫지 않겠어요?,,それより人として成長したいと思わないのか？,Tem certeza que não prefere crescer como pessoa?,你确定不想让自己成长？,你確定不想要成長嗎？,,,,,
Business4_RAW-0053-Harry,Business4_RAW-0053-Harry,"Да. Я уверен в этом желании больше, чем в любом другом, что я когда-либо знал.",From [0052-Choice],"Oui, je suis plus certain de ce désir que de tout autre.",Sì. Questo è il desiderio di cui ho la certezza.,Ja. Ich bin mir dieses Wunsches sicherer als jedes anderen Wunsches in meinem Leben.,Sí. Estoy más seguro de este deseo que de cualquier otro que haya conocido.,Sí. Estoy más seguro de este deseo que de cualquier otro que haya conocido.,아니에요. 지금 내가 느끼는 욕구는 그 어느 때보다 확실합니다.,,ええ。今は何よりもプレゼンをしたい。その気持ちは確かです。,Sim. Tenho mais certeza desse desejo do que já tive.,是的。我对自己的愿望从未像此刻般如此确信。,是的。這是我人生最確定的念頭。,,,,,
Business4_RAW-0054-Harry,Business4_RAW-0054-Harry,Это обычный кофе. Это не {{Мятник}}.,,C'est un café normal. Ce n'est pas un {{mintiatto}}.,Questo è un caffè filtrato. Non è un {{Mintiatto}}.,Das ist normaler Kaffee. Das ist kein {{Mintiatto}}.,Esto es café normal. Esto no es un {{Mintiatto}}.,Esto es café normal. Esto no es un {{Mintiatto}}.,보통 커피군요. {{Mintiatto}}가 아니잖아요.,,普通のコーヒーですね。{{ミンティアット}}じゃない。,Esse é café normal. Não é um {{Mintiatto}}.,这是普通咖啡。这不是{{Mintiatto}}。,這是一般的咖啡。這不是{{Mintiatto}}。,,,,,
Business4_RAW-0055-Harry,Business4_RAW-0055-Harry,"Как бы сильно я ни тосковал по обычному кофе, я чувствую, что меня влечёт идея {{Мятника}}.",,"J'ai beau mourir d'envie de boire un café normal, l'idée de prendre un {{mintiatto}} s'impose à moi.","Per quanto voglia un caffè filtrato, mi sento vincolato dall'idea di provare un {{Mintiatto}}.","So sehr ich mich nach normalem Kaffee sehne, bin ich doch fasziniert von der Vorstellung eines {{Mintiatto}}.","Por mucho que añore el café normal, me siento obligado por la idea del {{Mintiatto}}.","Por mucho que añore el café normal, me siento obligado por la idea del {{Mintiatto}}.",보통 커피를 정말 좋아하긴 하지만 지금은 {{Mintiatto}}에 대한 생각에 사로잡혀 있어요.,,普通のコーヒーも喉から手が出るほど欲しいですが、もはや{{ミンティアット}}のことしか考えられない。,"Por mais que eu anseie por café normal, me sinto compelido pela ideia do {{Mintiatto}}.",我虽然也想喝普通咖啡，但现在满脑子都想着{{Mintiatto}}。,雖然我的確很想喝一般的咖啡，但我已經屈服於嘗試{{Mintiatto}}的念頭。,,,,,
Business4_RAW-0056-Harry,Business4_RAW-0056-Harry,"Пожалуйста, позвольте мне испытать его всего один раз.",,"S'il te plaît, laisse-moi vivre cette expérience au moins une fois.",Permettimi di provarlo almeno una volta.,"Bitte, erlaube mir, ihn nur einmal zu erleben.",Déjame experimentarlo solo una vez.,Déjame experimentarlo solo una vez.,부디 한 번만 그 맛을 경험하게 해주세요.,,お願いです。一度だけでも体験させてください。,"Por favor, me permita experimentá-lo apenas uma vez.",拜托，就让我喝一次吧。,拜託了，讓我體驗就這麼一次。,,,,,
Business4_RAW-0057-Harry,Business4_RAW-0057-Harry,"Я не верю, что это {{Мятник}}.",,Je ne crois pas que ce soit un {{mintiatto}}.,Non credo che questo sia il {{Mintiatto}}.,"Ich glaube nicht, dass das der {{Mintiatto}} ist.",No creo que esto sea el {{Mintiatto}}.,No creo que esto sea el {{Mintiatto}}.,이건 {{Mintiatto}}가 아닌 것 같은데요.,,これは{{ミンティアット}}ではないでしょう。,Creio que este não seja o {{Mintiatto}}.,我觉得这不是{{Mintiatto}}。,這應該不是{{Mintiatto}}。,,,,,
Business4_RAW-0058-Harry,Business4_RAW-0058-Harry,"Насколько я понимаю, нужно сварить чашку кофе с мятой и мороженым.",,"De ce que j'en sais, il faut faire chauffer une tasse de café avec de la menthe et de la crème glacée.","Da quanto ho capito, bisogna preparare una tazza di caffè con menta e gelato.","Soweit ich weiß, muss man dafür eine Tasse Kaffee mit Minze und Speiseeis zubereiten.",Tengo entendido que hay que preparar una taza de café con menta y helado.,Tengo entendido que hay que preparar una taza de café con menta y helado.,커피 한 잔에 박하와 아이스크림을 넣어야 한다고 알고 있어요.,,私が聞いた話では、ミントとアイスクリームを加えてコーヒーを淹れるそうですよ。,Meu entendimento é que se deve preparar uma xícara de café com menta e sorvete.,据我所知，{{Mintiatto}}必须用咖啡搭配薄荷和冰激凌调制。,我的理解是，製作這款咖啡時必須加入薄荷和冰淇淋。,,,,,
Business4_RAW-0059-Harry,Business4_RAW-0059-Harry,Я буду ожидать {{Мятник}} с тревожным трепетом.,,Je vais attendre le {{mintiatto}} dans une appréhension anxieuse.,Aspetterò il {{Mintiatto}} con trepidazione.,Ich erwarte den {{Mintiatto}} mit ängstlicher Beklemmung.,Esperaré el {{Mintiatto}} con gran inquietud.,Esperaré el {{Mintiatto}} con gran inquietud.,초조하고 떨리는 마음으로 {{Mintiatto}}를 기다리겠습니다.,,不安で震えつつ、{{ミンティアット}}を待っています。,Vou esperar pelo {{Mintiatto}} com agitação ansiosa.,请给我一杯{{Mintiatto}}，我已经等得心急如焚了。,我會誠惶誠恐地等候{{Mintiatto}}。,,,,,
Business4_RAW-0060-Harry,Business4_RAW-0060-Harry,Давайте начнём презентацию. *кхм*,From [0051-Choice],Commençons la présentation. *hum*,Cominciamo la presentazione. *ehm*,Beginnen wir die Präsentation. *hüstel*,Comencemos con la presentación. *Ejem*,Comencemos con la presentación. *ejem*,"자, 프레젠테이션을 시작하겠습니다. 에헴.",,では、プレゼンを始めましょう。オッホン。,Vamos começar a apresentação. *ahem*,开始演讲吧。*咳咳*,那我們就開始報告吧。*清喉嚨*,,,,,
Business4_RAW-0061-Harry,Business4_RAW-0061-Harry,"Приветствую, я {{Гарри}}. Это моя презентация для совета директоров.",,"Bonjour, je suis {{Harry}}. Ceci est ma présentation pour le comité directeur.","Ehilà, sono {{Harry}}. Questa è la mia presentazione per il consiglio d'amministrazione.",Hallo. Ich bin {{Harry}}. Dies ist meine Präsentation für den Vorstand.,"Hola, soy {{Harry}}. Esta es mi presentación para la junta.",Hola. Soy {{Harry}}. Esta es mi presentación para la junta.,안녕하세요? {{Harry}}입니다. 임원분들 앞에서 프레젠테이션을 진행하고자 합니다.,,どーも。僕は{{ハリー}}。これは役員向けのプレゼンです。,"Oi, eu sou o {{Harry}}. Está é a minha apresentação para a diretoria.",哈啰，我是{{Harry}}。这次由我为董事进行演讲。,哈囉，我是{{Harry}}。這是我為董事會準備的報告。,,,,,
Business4_RAW-0062-Harry,Business4_RAW-0062-Harry,"Сегодня моя презентация касается точной копии здания нашей компании, расположенной по соседству.",,"Ma présentation du jour aborde le sujet de la réplique exacte des bureaux de l'entreprise, qui est juste à côté.","La presentazione di oggi riguarda la replica esatta dell'edificio della nostra azienda, situata accanto.",Meine heutige Präsentation betrifft die exakte Nachbildung unseres Firmengebäudes nebenan.,"Mi presentación de hoy trata sobre la réplica exacta del edificio de nuestra empresa, situado al lado.","Mi presentación de hoy trata sobre la réplica exacta del edificio de nuestra empresa, situado al lado.",오늘 프레젠테이션의 주제는 우리 회사 바로 옆에 있는 회사 건물 모형에 관한 것입니다.,,今日のプレゼンは、会社のビルのすぐ隣に建っている、そっくりなビルについてです。,"A minha apresentação de hoje trata da réplica exata do prédio da nossa empresa, localizado ao lado.",今天演讲的主题即我司大楼隔壁那栋高精复制品大楼。,我今天的報告關注的對象是我們公司隔壁的大樓複製品。,,,,,
Business4_RAW-0063-Harry,Business4_RAW-0063-Harry,Копия идентична 1 к 1 во всех отношениях. Это идеальная копия здания компании.,"""1-to-1"" means exactly the same",Cette réplique est une copie conforme à tous points de vue. C'est une copie parfaite des locaux de l'entreprise.,La replica è una copia perfetta dell'edificio aziendale.,Diese Nachbildung ist bis ins Detail originalgetreu. Sie ist eine perfekte Kopie unseres Firmengebäudes.,La réplica es una reproducción 1 a 1 en todos los sentidos. Es una copia perfecta del edificio de la empresa.,La réplica es una reproducción unívoca en todos los sentidos. Es una copia perfecta del edificio de la empresa.,이 모형은 모든 면에서 완전히 똑같은 모형입니다. 우리 회사 건물을 완벽히 복제했습니다.,,そのビルは何から何まで寸分違わぬ、会社のビルの完璧なコピーなのです。,A réplica está na escala 1:1 em todos os sentidos. É uma cópia perfeita do prédio da empresa.,复制大楼在方方面面都进行了 1:1 的还原。它完美复制了我司大楼。,那棟大樓幾乎各方面都與我們公司一模一樣。是我們公司大樓的完美複製品。,,,,,
Business4_RAW-0064-Harry,Business4_RAW-0064-Harry,"Однако мы не знаем, почему копия существует. Никто не просил её строить.",,"Cependant, nous ignorons si cette réplique existe. Personne n'ayant jamais demandé qu'elle soit construite.","Tuttavia, non sappiamo perché questa replica esista. Nessuno ha fatto richiesta della sua costruzione.","Allerdings wissen wir nicht, warum diese Nachbildung existiert. Niemand hat ihren Bau beantragt.","Sin embargo, no sabemos por qué existe la réplica. Nadie pidió que se construyera.","Sin embargo, no sabemos por qué existe la réplica. Nadie pidió que se construyera.",하지만 그 모형이 존재하는 이유는 알 수 없습니다. 만들어달라고 요청한 사람도 없습니다.,,しかし、なぜそっくりなビルが存在するのか、その理由はわかりません。誰も建ててくれと頼んだ覚えがない。,"Porém, não sabemos por que a réplica existe. Ninguém pediu que fosse construída.",然而我们对它为何存在却一无所知。没有人提出要建造这么一栋大楼。,不過，我們不知道那棟複製品為何會出現在那裡。沒有人要求蓋那棟複製品。,,,,,
Business4_RAW-0065-Harry,Business4_RAW-0065-Harry,Копия просто появилась три месяца назад. На сегодняшний день она совершенно не используется.,,"Cette réplique est tout simplement née il y a trois mois. À ce jour, elle n'est absolument pas utilisée.",Questa replica si è materializzata tre mesi fa. Ad oggi risulta completamente inutilizzata.,Die Nachbildung erschien einfach vor drei Monaten. Bis heute ist sie vollkommen ungenutzt.,"La réplica se construyó hace tres meses. A día de hoy, se encuentra completamente sin uso.","La réplica apareció hace tres meses. A día de hoy, no tiene uso alguno asignado.",그 모형은 3개월 전에 갑자기 만들어졌습니다. 그리고 현재 전혀 사용되지 않고 있습니다.,,そのビルは、3ヵ月前に突如現れました。そして今日に至るまで、まったく活用されていない。,"A réplica simplesmente passou a existir três meses atrás. Até hoje, nunca foi usada.",它就在 3 个月前突然冒了出来。直到今天，大楼依然无人使用。,那棟複製品在三個月前突然出現。到了今天，仍完全未被使用。,,,,,
Business4_RAW-0066-Harry,Business4_RAW-0066-Harry,"Следовательно, сейчас мы должны обсудить: что следует сделать с копией?",,"Par conséquent, nous devons poser une question : que faire de cette réplique ?",Dobbiamo quindi porci una domanda: cosa fare con questa replica?,Darum müssen wir klären: Was soll mit der Nachbildung passieren?,"Por lo tanto, ahora debemos hablar de lo siguiente: ¿qué se debe hacer con la réplica?","Por lo tanto, ahora debemos hablar de lo siguiente: ¿qué se debe hacer con la réplica?",그러므로 이 모형을 어떻게 처리할지 논의할 필요가 있습니다.,,ついては、我々は話し合わねばなりません。そっくりなビルをどうするべきか。,"Portanto, agora precisamos discutir: o que deve ser feito com a réplica?",因此我们必须做出决定：要拿这栋复制大楼怎么办？,因此，我們必須討論：我們該拿那棟複製品怎麼辦？,,,,,
Business4_RAW-0067-Harry,Business4_RAW-0067-Harry,Было внесено несколько предложений. Первое — сжечь её дотла.,,Plusieurs propositions ont été émises. La première suggère de la réduire en cendres.,Sono state avanzate diverse proposte. La prima è quella di raderla al suolo.,"Mehrere Vorschläge wurden eingereicht. Der erste lautet, sie niederzubrennen.",Se han hecho varias propuestas. La primera es quemarla hasta los cimientos.,Se hicieron varias propuestas. La primera es quemarla hasta los cimientos.,몇 가지 제안이 있었습니다. 첫 번째 제안은 완전히 태워버리는 것입니다.,,そこで、いくつかの提案が出されました。1つ目は焼き尽くすことです。,Várias propostas foram apresentadas. A primeira é queimá-la totalmente.,目前有几条提议。第一条提议，把它付之一炬。,有幾項提議。首先，把它燒掉。,,,,,
Business4_RAW-0068-Harry,Business4_RAW-0068-Harry,"Однако логически возникает проблема: не приведёт ли сожжение копии к тому, что сгорит и главное здание?",,"Néanmoins, cela pose un problème logistique : est-ce que le fait de brûler la réplique entraînera la crémation des locaux principaux aussi ?",Ciò pone un quesito logico: la distruzione della replica potrebbe causare anche la distruzione dell'edificio principale?,Hier besteht allerdings ein logisches Problem: Wird das Niederbrennen der Nachbildung auch zum Abbrennen des Hauptgebäudes führen?,"Sin embargo, lógicamente se presenta un problema: ¿quemar la réplica provocará que también se queme el edificio principal?","Sin embargo, resulta lógico que se presente un problema: ¿quemar la réplica provocará que también se queme el edificio principal?","하지만 논리적으로 다음과 같은 문제가 발생합니다. ""모형을 태우다가 본 건물까지 불타는 것은 아닐까?""",,しかし論理的に考えれば問題が生じます。そっくりなビルを燃やしたら、会社のビルも焼け落ちるのでは？,"Porém, um problema logicamente se apresenta: queimar a réplica fará com que o prédio principal também queime?",如此自然就带来一个问题：烧掉复制大楼，会导致原大楼一并着火吗？,不過，這裡有一個邏輯上的問題：燃燒複製品會不會導致本體大樓起火燃燒呢？,,,,,
Business4_RAW-0069-Harry,Business4_RAW-0069-Harry,"Невозможно узнать ответ на этот вопрос, поэтому мы должны действовать с осторожностью.",,Il est impossible de répondre à cette question et nous devons donc agir avec prudence.,"È impossibile conoscere la risposta a questa domanda, per cui bisogna procedere con estrema cautela.","Eine Antwort ist unmöglich, darum sollten wir mit größter Vorsicht vorgehen.","Es imposible saber la respuesta a esta pregunta, por lo que debemos proceder con cautela.","Es imposible saber la respuesta a esta pregunta, por lo que debemos proceder con cautela.",이 질문에 대한 답을 알 수 없으므로 신중하게 진행해야 합니다.,,この疑問の答えは知る由もない。ですから、慎重に事を進めねばなりません。,"É impossível saber a resposta para essa pergunta, portanto, devemos seguir com cautela.",答案无从而知，因此我们必须谨慎行事。,我們無法得知此問題的答案，因此我們必須謹慎處理。,,,,,
Business4_RAW-0070-Harry,Business4_RAW-0070-Harry,"Второе предложение: всякий раз, когда совещание проводится в главном здании, мы проводим точно такое же совещание и в копии.",,"Deuxième proposition : chaque fois qu'une réunion se tient dans les locaux principaux, nous organisons cette même réunion dans la réplique aussi.","Seconda proposta: ogni volta che si tiene una riunione nell'edificio principale, si potrebbe tenere la stessa identica riunione anche nella replica.","Ein zweiter Vorschlag: Wann immer eine Besprechung im Hauptgebäude stattfindet, halten wir die gleiche Besprechung auch in der Nachbildung ab.","Una segunda propuesta: siempre que se celebre una reunión en el edificio principal, celebramos exactamente la misma reunión en la réplica también.","Una segunda propuesta: siempre que se celebre una reunión en el edificio principal, debemos celebrar la misma reunión en la réplica también.",두 번째 제안은 본 건물에서 회의할 때마다 모형 건물에서도 정확히 똑같은 회의를 진행하는 것입니다.,,2つ目の提案は、会社のビルで会議を行う際に必ず、そっくりなビルのほうでも、まったく同じ会議を開くことです。,"Uma segunda proposta: sempre que uma reunião for realizada no prédio principal, realizamos exatamente a mesma reunião na réplica.",第二条提议：不论我们何时在原大楼内召开会议，我们都得在复制大楼里召开相同的会议。,第二項提議：只要本體大樓舉行任何會議，我們就在複製品中召開相同會議。,,,,,
