,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Monster_RAW-0153-Monster,Monster_RAW-0153-Monster,"О, э, наверное, это больше не смешно.",,"Ah, euh… sans doute parce que je trouve plus ça drôle.","Oh, uh... non è divertente.","Oh, äh, ich glaube, das ist nicht mehr lustig.","Eh, oh, supongo que ya no es divertido.","Ah, eh... Creo que ya no es divertido.","몰라, 그냥 이제 안 웃겨.",,ああ…もう面白くないから？,"Ah, ahm, acho que não é mais engraçado.",哦，呃，可能因为我觉得不好笑吧。,噢，呃，可能因為已經不好笑了吧。,,,,,
Monster_RAW-0154-Alta,Monster_RAW-0154-Alta,Не смешно?! Почему нет?,,Ah non ? Et pourquoi ça ?,Ah no? E come mai?,Ist es nicht? Warum nicht?,"¡¿Ah, no?! ¿Por qué no?",¿De verdad? ¿Y por qué no?,안 웃겨?! 왜?,,そうなのか？！ どうして？,Não é?! Por que não?,不好笑？！为什么？,不好笑嗎？！為什麼？,,,,,
Monster_RAW-0155-Monster,Monster_RAW-0155-Monster,Просто не смешно. Так уж вышло.,,"Pas drôle, c'est tout. C'est comme ça.","Non lo è, e basta.",Ist es einfach nicht. So ist das eben.,Porque no. Es así.,Porque no. Es así.,몰라. 그냥 안 웃겨.,,別に。そう思っただけ。,Só não é. Simples assim.,不好笑就是不好笑。没有为什么。,就不好笑啊。沒有為什麼。,,,,,
Monster_RAW-0156-Monster,Monster_RAW-0156-Monster,"Взрослые больше не смешные. Раньше были, а теперь нет! Уходи!!",,"Les adultes m'amusent plus. Ils m'amusaient, mais c'est fini ! Va-t'en !","Gli adulti non sono divertenti. Prima lo erano, e adesso non lo sono più! Vattene!","Erwachsene sind nicht mehr lustig. Waren sie mal, und jetzt sind sie es nicht mehr! Geh weg!",Los adultos ya no son divertidos. ¡Antes lo eran y ahora ya no lo son! ¡Vete!,Los adultos ya no son divertidos. ¡Antes lo eran y ahora ya no lo son! ¡Lárgate!,어른들은 이제 안 웃겨. 원래는 웃겼는데 이젠 아니야! 저리 가!!,,大人って面白くない。前は違ったけど、今はぜんっぜんダメ！ もうどっか行って！,Adultos não são mais engraçados. Eles eram e agora não são! Vai embora!!,大人真是不好玩。小时候明明很好玩，长大后就不好玩了！快走开！！,大人不好笑了。曾經好笑過，現在不好笑了！滾啦！！,,,,,
Monster_RAW-0157-Monster,Monster_RAW-0157-Monster,Я нарисовал картинку на твоём здании.,,J'ai fait un dessin sur ta maison.,Ho fatto un disegno sulla tua parete.,Ich hab ein Bild auf dein Haus gemalt.,He hecho un dibujo en tu edificio.,Hice un dibujo en tu edificio.,언니네 건물에 그림 그렸어.,,アンタの店に絵を描いたよ。,Eu fiz um desenho no seu prédio.,我在你墙上画了一幅画。,我在你的茶屋上塗鴉。,,,,,
Monster_RAW-0158-Choice,Monster_RAW-0158-Choice,Что это за картинка?,,Un dessin de quoi ?,Cosa hai disegnato?,Ein Bild wovon?,¿Qué dibujo?,¿Qué dibujo?,무슨 그림인데?,,何の絵だ？,É um desenho do quê?,你画了什么？,你畫了什麼？,,,,,
Monster_RAW-0159-Choice,Monster_RAW-0159-Choice,"Ты нарисовал на моём магазине, не спросив меня?",,Tu as fait un dessin sur mon salon sans me demander la permission ?,Hai fatto un disegno sulle pareti della mia bottega senza chiedermi il permesso?,"Du hast meinen Laden angemalt, ohne vorher zu fragen?",¿Lo has dibujado en mi tienda sin pedirme permiso?,¿Dibujaste algo en mi tienda sin pedirme permiso?,물어보지도 않고 내 가게에 그림을 그렸다고?,,私にひと言もなく、店に絵を描いたのか？,Você desenhou no meu estabelecimento sem me pedir?,你问都不问我就在我的墙上画画？,你沒問過我就在我的茶屋上塗鴉？,,,,,
Monster_RAW-0160-Monster,Monster_RAW-0160-Monster,Энтропия.,From [0158-Choice],Entropie.,Entropia.,Entropie.,Entropía.,Entropía.,엔트로피.,,エントロピー。,Entropia.,熵。,熵。,,,,,
Monster_RAW-0161-Alta,Monster_RAW-0161-Alta,"""Энтропия""??",,"""Entropie"" ?","""Entropia""?",„Entropie“?,"¿""Entropía""?",¿«Entropía»?,엔트로피'??,,“エントロピー”？！,"""Entropia""??",“熵”？？,「熵」？？,,,,,
Monster_RAW-0162-Monster,Monster_RAW-0162-Monster,Да!!,,Ouais !!,Sìììì!,Ja!,¡Sí!,¡Sí!,응!!,,そう！！！,É!!,没错！！,對！！,,,,,
Monster_RAW-0163-Alta,Monster_RAW-0163-Alta,"Ты вообще знаешь, что это такое?",,Est-ce que tu sais seulement ce que c'est ?,Sai almeno cosa significa?,"Weißt du überhaupt, was das ist?",¿Pero tú sabes lo que es eso?,¿Sabes aunque sea qué es eso?,그게 뭔지나 알아?,,あんた、意味がわかってるの？,E você sabe o que é isso?,你真的知道熵是什么？,你知道那是什麼嗎？,,,,,
Monster_RAW-0164-Monster,Monster_RAW-0164-Monster,"Э, ДА. Я читал книги раньше, я не идиот.",,"Bah… sans blague ! J'ai lu des livres, je suis pas bête.","Uh… ho letto dei libri, non sono mica scema.","Äh, KLAR. Ich kann lesen, ich bin keine Idiotin.","Eh, claro. He leído libros antes, no soy idiota.","Claro, tonta. He leído libros antes. No soy idiota.","응, 당연하지. 나도 책 읽어. 나 바보 아냐.",,あったりまえ。本で読んだし。アホじゃないし。,"Ahm, CLARO. Eu já li livros, não sou idiota.",嘁，拜托。我读过书，我又不傻。,當然啊，廢話。我是讀過書的，又不是白癡。,,,,,
Monster_RAW-0165-Choice,Monster_RAW-0165-Choice,"Хорошо, используй ""энтропия"" в предложении.",,"OK, utilise le mot ""entropie"" dans une phrase.","Allora fammi un esempio con la parola ""Entropia""-","Okay, gib mir einen Beispielsatz mit Entropie.","Vale, usa ""entropía"" en una oración.","A ver, usa «entropía» en una oración.",그럼 '엔트로피'를 문장에 넣어봐.,,“エントロピー”を文章で使ってみて。,"Tá, usa ""entropia"" numa frase.",好，那你用熵造个句吧。,好，請用「熵」造句。,,,,,
Monster_RAW-0166-Choice,Monster_RAW-0166-Choice,Все дети - идиоты.,,Tous les gosses sont bêtes.,Tutti i ragazzini sono scemi.,Alle Kinder sind Idioten.,Todos los niños son idiotas.,Todos los niños son idiotas.,애들은 다 바보야.,,ガキはみんなアホだ。,Todas as crianças são idiotas.,小孩子都是傻子。,所有的小孩都是白癡。,,,,,
Monster_RAW-0167-Monster,Monster_RAW-0167-Monster,"Ладно. ""Я сделал рисунок, и это рисунок энтропии"".",From [0165-Choice],"D'accord. ""J'ai fait un dessin et c'est le dessin d'une entropie.""","D'accordo. ""Ho fatto un disegno ed è un disegno della entropia.""","Meinetwegen. „Ich hab ein Bild gemalt, und zwar von Entropie.“","Vale. ""He hecho un dibujo y es un dibujo de la entropía"".",Bien. «Dibujé algo y es un dibujo de la entropía».,"알았어. ""그림을 그렸는데 그건 엔트로피 그림이다.""",,いいよ。“あちしは絵を描いた。それはエントロピーの絵だ”。,"Tá. ""Eu fiz um desenho e é um desenho de entropia.""",没问题。“我画了一幅熵的画”。,好。「我畫了一幅畫，畫的主題是熵。」,,,,,
Monster_RAW-0168-Choice,Monster_RAW-0168-Choice,"Хорошо, рад, что мы это прояснили.",,"Bien, comme ça c'est plus clair.","Bene, sono felice di esserci chiarite.","Gut, dass wir das geklärt haben.","Bien, me alegro de haberlo aclarado.","Genial, qué bueno que lo aclaramos.","좋아, 알고 있네.",,よし、意味はバッチリだね。,"Que bom, fico feliz que esclarecemos o assunto.",很好，这个话题翻篇了。,好，那就沒問題了。,,,,,
Monster_RAW-0169-Choice,Monster_RAW-0169-Choice,"Нет, это не считается. Попробуй ещё раз.",,"Non, ça ne compte pas. Essaie encore.","No, questo esempio non conta. Fanne un altro.","Nein, das zählt nicht. Versuch es nochmal.","No, eso no vale. Inténtalo otra vez.","No, eso no vale. Inténtalo otra vez.","아니, 그건 안 돼. 다시 해봐.",,いや、それじゃダメだ。もう一回。,"Não, essa não conta. Tenta de novo.",不行，这样的句子不算数。再造一句。,不對，那不算。再造一句。,,,,,
Monster_RAW-0170-Monster,Monster_RAW-0170-Monster,"Ты просто пытаешься меня обмануть! Ты не знаешь, что означает энтропия!",From [0169-Choice],"T'essaies de m'avoir ! Tu sais pas ce que ça veut dire ""entropie"" !",Stai solo cercando di ingannarmi! Tu non sai il significato di entropia!,"Jetzt willst du mich reinlegen! Du weißt nicht, was Entropie heißt!",¡Solo estás intentando engañarme! ¡No sabes lo que significa entropía!,"¡Me quieres engañar, lo sé! ¡No sabes lo que significa «entropía»!",안 되긴 뭐가 안 돼! 언니 엔트로피가 무슨 뜻인지 모르지?!,,引っかかんないよ！ ホントは意味を知らないんでしょ！,Você tá tentando me enganar! Você não sabe o que entropia significa!,你就是想蒙我！你也不知道熵是什么意思！,你只是想矇過去！你不知道熵是什麼！,,,,,
Monster_RAW-0171-Alta,Monster_RAW-0171-Alta,"Я знаю, что означает энтропи-",,Je sais ce que veut dire entr-,So cosa significa entro...,"Ich weiß sehr wohl, was Entropie hei–",Sí sé lo que significa entro...,¡Sí sé lo que significa entro...!,당연히 무슨 뜻인지 알-,,いや意味ならわかって…,Eu sei sim o que significa entro...,我知道熵是什么意——,我知知道熵是什——,,,,,
Monster_RAW-0172-Monster,Monster_RAW-0172-Monster,Не я! Я читал книги!,From [0166-Choice],Moi pas ! J'ai lu des livres !,Non io! Ho letto tanti libri!,Ich nicht! Ich hab Bücher gelesen!,¡No! ¡He leído libros!,¡Yo no! ¡Leí algunos libros!,난 아냐! 난 책도 읽었어!,,あちしは違う！ 本を読むもん！,Eu não! Eu li livros!,我除外！我读过书！,我不是噢！我讀過書！,,,,,
Monster_RAW-0173-Alta,Monster_RAW-0173-Alta,О да? Назови ХОТЬ ОДНУ книгу.,,Ah oui ? Donne-moi le titre d'UN livre.,Ma davvero? Dimmi il titolo di un libro.,Achso? Nenn mir EINEN Buchtitel.,"¿Ah, sí? Nombra un libro.","Ah, ¿sí? Nombra un libro.","아, 그래? 읽은 책 한 권만 말해봐.",,へえ、そう？ どんな本か言ってみな。,"Ah, é? Diz UM livro.",哦，是吗？说一本听听。,是嗎？說出一本你讀過的書。,,,,,
Monster_RAW-0174-Monster,Monster_RAW-0174-Monster,"Я прочитал книгу под названием ""Маньяк {{Mabel}} избивает мир"", и она отличная, и я её написал.",,"J'ai lu un livre qui s'appelle {{Mabel}} la dingue fracasse le monde et c'est génial, et c'est moi qui l'ai écrit.","Ho letto un libro intitolato ""{{Mabel}} la maniaca frantuma il mondo"", ed è fantastico, e l'ho scritto io.","Ich hab ein Buch gelesen, das „Die irre {{Mabel}} verkloppt die Welt“ heißt. Es ist toll, und ich hab es geschrieben.",He leído un libro titulado La maníaca {{Mabel}} golpea al mundo y es genial y lo he escrito yo.,Leí un libro titulado La maníaca {{Mabel}} golpea al mundo y es genial y lo escribí yo.,세상을 패버린 미치광이 {{Mabel}}'이라고 있는데 엄청 좋았어. 내가 썼거든.,,“マニアック・{{マーベル}}が世界をぶっ壊す”っていうサイコーの本だよ。あちしが書いたの。,"Eu li um livro chamado ""{{Mabel}}, a Louca, Espanca o Mundo"", e é ótimo e fui eu que escrevi.",我读过一本叫《疯子{{Mabel}}大闹世界》的书，可好看了，是我写的。,我讀過一本名為《瘋子{{Mabel}}痛扁世界》的書，是本好書，我寫的。,,,,,
Monster_RAW-0175-Monster,Monster_RAW-0175-Monster,"Я писатель, так что все глупые, кроме меня!",,"Je suis écrivaine, alors tout le monde est bête sauf moi !","Sono una scrittrice, quindi sono tutti stupidi tranne me!","Ich bin Schriftstellerin, also sind alle dumm, nur ich nicht!","Soy escritora, ¡así que todo el mundo es tonto menos yo!","¡Soy escritora, así que todo el mundo es tonto menos yo!",난 작가야. 그러니까 나 빼고 다 바보야!,,あちしは作家。だから他のみんなはマヌケ！,"Eu sou escritora, então, todo mundo é burro menos eu!",我是一名作家，所以除了我以外其他人都是傻子！,我是個作家，所以除了我之外的所有人都很笨！,,,,,
Monster_RAW-0176-Alta,Monster_RAW-0176-Alta,А как насчёт других писателей?,,Et les autres écrivains ?,E gli altri scrittori?,Was ist mit anderen Schriftstellern?,¿Qué les pasa a los demás escritores?,¿Y los demás escritores?,그럼 다른 작가들은?,,作家は他にもいるだろ？,E outros escritores?,那其它作家呢？,那其他作家呢？,,,,,
Monster_RAW-0177-Monster,Monster_RAW-0177-Monster,Нет!! Они самые отстойные! Все их книги плохие!,,Non !! Ils sont encore pires ! Tous leurs livres sont nuls !!,No! Fanno schifo! E i loro libri fanno pena!,Nein! Die stinken am meisten! Alle ihre Bücher sind mies!,¡No! ¡Dan mucho asco! ¡Todos sus libros son muy malos!,¡No! ¡Son los peores! ¡Todos sus libros son dan asco!,흥!! 그 사람들이 최악이야! 다른 작가 책은 전부 형편없어!,,あいつらは一番マヌケ！ 本だって全部つまんないし！,Não!! Eles são péssimos! Todos os livros deles são ruins!,哼！！他们是最傻的！他们写的书太难看了！,不！！他們最遜！他們寫的書都很爛！,,,,,
Monster_RAW-0178-Monster,Monster_RAW-0178-Monster,"Вот правило: если ты писатель, и твоя книга отстой, я могу тебя ударить.",,"Voilà la règle : si t'es écrivaine et que tes livres sont nuls, je te cogne.","Questa è la regola: se sei uno scrittore e il tuo libro fa pena, ti posso colpire.","Hier ist die Regel: Wenn du Schriftsteller bist und dein Buch stinkt, darf ich dich hauen.","Esta es la regla: si eres escritor y tu libro da asco, puedo pegarte.","Esta es la regla: si escribes un libro y tu libro apesta, puedo pegarte.",이제부터 이렇게 하기! 언니가 작가인데 언니 책이 최악이면 내가 언니 때려주기.,,ルールを言っとく。アンタが作家で、サイテーな本を書いたら、ぶん殴る。,"A regra é a seguinte: Se você é escritor, e seus livros são horríveis, eu posso te bater.",我有一个规矩：如果你是作家，写的书又难看，我就要揍你。,規則如下：如果你是個作家，而且你寫的書很遜，我就能揍你。,,,,,
Monster_RAW-0179-Alta,Monster_RAW-0179-Alta,"Ты знаешь, насколько это грубо?",From [0159-Choice],Tu te rends compte comme c'est impoli ?,Lo sai che è da maleducati?,"Hast du eine Ahnung, wie unhöflich das ist?",¿Sabes lo maleducado que es eso?,¿Sabes lo maleducado que es eso?,그게 얼마나 무례한 짓인지 알아?,,どれだけ失礼か、わかってる？,Você sabe como isso é grosseiro?,你知道这规矩有多不讲理吗？,你知道這有多沒禮貌嗎？,,,,,
Monster_RAW-0180-Monster,Monster_RAW-0180-Monster,"Да!! Это худшее! Надеюсь, ты ненавидишь это!",,Ouais !! Y a pas pire ! J'espère que tu détestes ça !,Sìììì! Non c'è niente di peggio! Spero che ti faccia andare su tutte le furie!,"Ja! Es ist so übel! Ich hoffe, du hasst es!",¡Sí! ¡Es lo peor! ¡Espero que lo odies!,¡Sí! ¡Es lo peor! ¡Espero que lo odies!,응!! 최악이지! 언니 싫으라고 한 거야!,,うん！ サイアクだよね！ ムカついてほしい！,Sei!! É horrível! Espero que você odeie!,没错！！就是要蛮横到底！希望你讨厌它！,知道！！超爛的！我希望你超討厭！,,,,,
Monster_RAW-0181-Choice,Monster_RAW-0181-Choice,Я ненавижу это очень-очень сильно.,,Je déteste ça beaucoup.,Lo odio davvero tanto.,Ich hasse es sehr.,Lo odio muchísimo.,Lo odio muchísimo.,"그래, 진짜 진짜 싫다.",,めちゃくちゃムカついてる。,Eu odeio bastante.,我可太讨厌它了。,我超討厭。,,,,,
Monster_RAW-0182-Choice,Monster_RAW-0182-Choice,"Нет, я думаю, это отлично.",,"Non, je trouve ça super.","No, penso che sia fantastico.","Nein, ich find es toll.","No, creo que es genial.","No, creo que es genial.",아닌데? 엄청 좋은데?,,いや、最高だと思う。,"Não, acho que é ótimo.",才不，我觉得它太好了。,我不討厭，我覺得很讚。,,,,,
Monster_RAW-0183-Monster,Monster_RAW-0183-Monster,ДААААА Я СДЕЛАЛ ЭТО!,From [0181-Choice],OUAIS !! C'EST MOI QUI L'AI FAIT !!,Sììììì! L'HO FATTO IO!,"JAAAAAA, ICH HAB ES GESCHAFFT!","¡¡¡Sííííí, lo he conseguido!!!",¡ESOOO! ¡LO LOGRÉ!,아싸! 해냈다!,,イェーイ、やったー！ ,SIMMM! EU CONSEGUI!,好好好，我做到了！,讚啦，我成功了！,,,,,
Monster_RAW-0184-Monster,Monster_RAW-0184-Monster,"Чёрт. Я хотел, чтобы ты ненавидел это!",From [0182-Choice],Ah non !! Je voulais que tu le détestes !,Accipicchia. Volevo che lo odiassi!,"Mist. Ich wollte, dass du es hasst!",Jolín. ¡Quería que lo odiaras!,Qué mal. ¡Quería que lo odiaras!,칫. 싫으라고 한 건데!,,もう！ ムカついてほしかったのに！,Droga. Eu queria que você odiasse!,该死。我要你讨厌它！,該死。我本來希望你討厭！,,,,,
Monster_RAW-0185-Monster,Monster_RAW-0185-Monster,"Эй, что за штуку ты делаешь в той большой машине внутри?",From [0168-Choice],"Eh, qu'est-ce que tu fabriques dans ta grosse machine là-dedans ?","Ehi, cosa ci fai con quel grande macchinario lì dentro?","Hey, was ist das für Zeug, das du da drinnen mit der Riesenmaschine machst?","Oye, ¿qué es lo que estás haciendo en esa máquina grande que hay dentro?","Oye, ¿qué es esa cosa que haces en esa máquina grande que hay adentro?","언니, 저 안에 큰 기계는 뭐 만드는 거야?",,ねえ、店の中にあるでっかいマシンで、何を作ってんの？,"Ei, que negócio é esse que você tá fazendo naquele maquinão lá dentro?",嘿，你店里面那台大机器是用来做什么的？,是說，你用裡面那台大機器做什麼啊？,,,,,
Monster_RAW-0186-Alta,Monster_RAW-0186-Alta,Большая стеклянная машина? Она делает чай.,,La grosse machine en verre ? Elle fait du thé.,La grande macchina di vetro? Fa il tè.,Die große Glasmaschine? Die macht Tee.,¿La máquina grande de cristal? Hace té.,¿La máquina grande de cristal? Hace té.,큰 유리 기계? 차 만드는 거야.,,大きなガラスのマシンのこと？ お茶だよ。,A grande máquina de vidro? Ela faz chá.,那台巨大的玻璃装置吗？它是用来泡茶的。,那台玻璃大機器？用來泡茶。,,,,,
Monster_RAW-0187-Monster,Monster_RAW-0187-Monster,Что это?,,C'est quoi ?,Che cos'è il tè?,Was ist das?,¿Qué es eso?,¿Qué es eso?,그게 뭔데?,,それ何？,Que que é isso?,那是什么？,那是什麼啊？,,,,,
Monster_RAW-0188-Alta,Monster_RAW-0188-Alta,Чай? Ты никогда раньше не пил чай?,,Le thé ? Tu n'en as jamais bu ?,Non l'hai mai provato?,Tee? Du hast noch nie Tee getrunken?,¿Té? ¿Nunca has tomado té?,¿El té? ¿Nunca tomaste té?,차? 차를 마셔본 적이 없어?,,お茶が何かって？ 飲んだことないの？,Chá? Você nunca provou chá?,茶啊？你没喝过茶吗？,茶？你沒喝過茶嗎？,,,,,
Monster_RAW-0189-Monster,Monster_RAW-0189-Monster,Нет! Я ненавижу его!,,Non ! Je déteste ça !,No! Lo odio!,Nein! Ich hasse ihn!,¡No! ¡Lo odio!,¡No! ¡Lo odio!,없어! 완전 싫어하거든!,,うん！ 大キライ！,Não! Eu odeio!,不！我讨厌茶！,不！我討厭茶！,,,,,
Monster_RAW-0190-Alta,Monster_RAW-0190-Alta,"Нет, ты его ненавидишь, или нет, ты никогда его не пробовал?",,"""Non"" tu détestes ça ou ""Non"" tu n'en as jamais bu ?","""No"" perché lo odi, oppure ""no"" perché non l'hai mai provato?","Nein, du hasst ihn oder nein, du hast noch nie welchen getrunken?","¿""No"" que lo odias o ""no"" que no lo has tomado nunca antes?",¿«No» que lo odias o «no» que nunca tomaste té?,"정말 싫어하는 거야, 마셔본 적이 없는 거야?",,大嫌いなのか、飲んだことないのか、どっちだ？,"Não, você odeia, ou, não você nunca provou?",你是讨厌茶，还是说没喝过茶？,「不」，因為你討厭茶，還是因為你沒喝過？,,,,,
Monster_RAW-0191-Monster,Monster_RAW-0191-Monster,"Я никогда его не пробовал, и я его ненавижу!",,J'en n'ai jamais bu et je déteste ça !!,Non l'ho mai provato e lo odio!,Ich hab noch nie welchen getrunken und ich hasse ihn!,¡Nunca lo he tomado antes y lo odio!,¡Nunca tomé té y lo odio!,마셔본 적도 없고 완전 싫어!,,飲んだことないし、大キライ！,Eu nunca provei e eu odeio!,我既没喝过，也讨厌茶！,我沒喝過茶，且討厭茶！,,,,,
Monster_RAW-0192-Choice,Monster_RAW-0192-Choice,"Что ж, я ничего не могу поделать с такой логикой.",,"Bien, il n'y a pas grand-chose à faire contre une logique pareille.",Non fa una piega.,"Nun, gegen deine Logik ist nichts einzuwenden.","Bueno, no hay nada que pueda hacer para discutir esa lógica.","Bueno, no hay nada que pueda hacer para discutir esa lógica.","논리가 없으니, 반박도 못 하겠네.",,まあ、その理屈には反論のしようがないな。,"Bem, não posso argumentar contra essa lógica.",好吧，你的逻辑真是无懈可击。,嗯，相當嚴密的邏輯，我無從置喙。,,,,,
Monster_RAW-0193-Choice,Monster_RAW-0193-Choice,"Я принесу тебе чай, ты должен хотя бы попробовать его.",,"Je vais te faire un thé, tu devrais au moins goûter.","Ti vado a preparare un tè, così puoi provarlo.","Ich mach dir einen Tee, du solltest ihn wenigstens mal probieren.","Voy a traerte un té, al menos deberías probarlo.",Voy a prepararte un té. Al menos deberías probarlo.,그럼 차 만들어줄 테니 맛이라도 봐.,,お茶を淹れてあげる。せめて飲んでみたら？,"Eu vou fazer chá pra você, você devia pelo menos experimentar.",我给你泡杯茶吧，你先喝一口试试。,我來幫你泡杯茶，你至少該喝喝看。,,,,,
Monster_RAW-0194-Monster,Monster_RAW-0194-Monster,Я хочу чай!,From [0192-Choice],Je veux du thé !,Voglio il tè!,Ich will Tee!,¡Quiero té!,¡Quiero té!,나 차 갖다줘!,,お茶ちょうだい！,Eu quero chá!,我想喝茶！,我想喝茶！,,,,,
Monster_RAW-0195-Alta,Monster_RAW-0195-Alta,"Правда? Но я думала, ты сказал, что ненавидишь его.",,Vraiment ? Mais je croyais que tu détestais ça ?,Veramente? Ma pensavo che lo odiassi.,"Wirklich? Aber ich dachte, du hasst ihn?",¿En serio? Pero pensé que habías dicho que lo odiabas.,¿En serio? ¿No dijiste que lo odiabas?,정말? 싫어한다고 하지 않았어?,,本当に？ でも大嫌いなんだよな？,Mesmo? Mas achei que você tinha dito que odiava.,真的？你不是才说你讨厌茶吗？,真的嗎？但你不是說你討厭茶嗎。,,,,,
Monster_RAW-0196-Monster,Monster_RAW-0196-Monster,Да!,,Ouais !,Sìììì!,Ja!,¡Sí!,¡Sí!,응!,,うん！,É!,是的！,沒錯！,,,,,
Monster_RAW-0197-Alta,Monster_RAW-0197-Alta,Но ты всё равно хочешь его?,,Mais tu en veux quand même ?,Ma lo vuoi comunque?,Aber du willst trotzdem einen?,¿Pero quieres uno de todos modos?,¿Pero igual quieres té?,그래도 달라고?,,なのに飲んでみたいの？,Mas você quer mesmo assim?,讨厌你还喝？,但你還是想要喝茶？,,,,,
Monster_RAW-0198-Monster,Monster_RAW-0198-Monster,Да!,,Ouais !,Sìììì!,Ja!,¡Sí!,¡Sí!,응!,,うん！,É!,是的！,沒錯！,,,,,
Monster_RAW-0199-Alta,Monster_RAW-0199-Alta,"Это потому, что тебе нравится ненавидеть вещи?",,C'est parce que tu adores tout détester ?,Ma allora ti piace odiare le cose?,Weil du so gerne Sachen hasst?,¿Es porque te gusta odiar las cosas?,¿Es porque te gusta odiar las cosas?,싫어하고 싶어서?,,何でも大嫌いになるのが好きだから？,É por que você gosta de odiar as coisas?,是不是因为你爱讨厌这讨厌那？,是因為你喜歡厭惡各種事物嗎？,,,,,
Monster_RAW-0200-Monster,Monster_RAW-0200-Monster,ДА!!,,OUAIS !!,Sìììì!,JA!,¡¡¡Sí!!!,¡SÍ!,맞아!!,,そう！！！,É!!,没错！！,沒錯！！,,,,,
Monster_RAW-0201-Alta,Monster_RAW-0201-Alta,Я так и думала. Какой чай ты хочешь? Какой вкус?,,C'est ce que je pensais. Tu veux quel genre de thé ? Quelle saveur ?,È quello che pensavo. Che tipo di tè vuoi? Che gusto?,Das dachte ich mir. Was für Tee möchtest du? Welchen Geschmack?,Eso es lo que pensaba. ¿Qué tipo de té quieres? ¿De qué sabor?,Me lo suponía. ¿Qué tipo de té quieres? ¿De qué sabor?,그럴 줄 알았어. 어떤 차로 갖다줘? 무슨 맛?,,そんなことだと思ったよ。どんなお茶がいい？ フレーバーは？,Foi o que eu pensei. Que tipo de chá você quer? Que sabor?,我想也是。你想喝哪种茶？要喝什么味的？,我就知道。你想要什麼樣的茶？什麼口味？,,,,,
Monster_RAW-0202-Monster,Monster_RAW-0202-Monster,"Эм... сделай его противным! Я хочу, чтобы он был супер противным!!","""gross"" meaning ""disgusting""",Hum… saveur dégueu ! Je veux un thé super dégueu !!,Emm... un gusto schifoso! Voglio che sia davvero disgustoso!,Ähm …er soll eklig sein! Ich möchte super ekligen Tee!,Mmm... ¡hazlo asqueroso! ¡Quiero que sea superasqueroso!,Mmm... ¡Hazlo bien asqueroso! ¡Quiero que sea superasqueroso!,음... 역겨운 맛! 엄청 역겨운 거로 갖다줘!!,,えっと…キモいやつ！ 超キモいのがいい！,Ahm... faz nojento! Eu quero um supernojento!!,唔……要喝恶心的口味！越恶心越好！！,呃……噁心的茶！我要喝超噁心的茶！！,,,,,
Monster_RAW-0203-Alta,Monster_RAW-0203-Alta,"Конечно. Противный чай, скоро будет готов.",,Très bien. Thé dégueu. Ça vient.,"Certo. Tè disgustoso, arriva subito.","Klar. „Ekliger Tee“, kommt sofort.","Claro. Té asqueroso, marchando.","Claro. Té asqueroso, marchando.",알았어. 역겨운 차로 준비할게.,,わかった。気持ち悪いお茶だね。待ってて。,"Claro. Chá nojento, saindo.",当然。恶心茶一杯，马上就来。,好噢。我這就為你準備噁心茶。,,,,,
Monster_RAW-0204-Monster,Monster_RAW-0204-Monster,Хмм...,From [0193-Choice],Hum…,Emm...,Mmh …,Mmm...,Mmm...,흐음...,,うーん…,Hmm...,唔……,嗯……,,,,,
Monster_RAW-0205-Monster,Monster_RAW-0205-Monster,Хорошо.,,OK.,Va bene.,Okay.,Vale.,Bueno.,알았어.,,わかった。,Tá bem.,行吧。,好吧。,,,,,
Monster_RAW-0206-Alta,Monster_RAW-0206-Alta,Какой чай ты хочешь? Какой вкус?,,Tu veux quel genre de thé ? Quelle saveur ?,Che tipo di tè vuoi? Che gusto?,Was für Tee möchtest du? Welchen Geschmack?,¿Qué tipo de té quieres? ¿De qué sabor?,¿Qué tipo de té quieres? ¿De qué sabor?,어떤 차로 갖다줘? 무슨 맛?,,どんなお茶がいい？ フレーバーは？,Que tipo de chá você quer? Que sabor?,你想喝哪种茶？要喝什么味的？,你想要什麼樣的茶？什麼口味？,,,,,
Monster_RAW-0207-Monster,Monster_RAW-0207-Monster,"Эм... сделай его противным! Я хочу, чтобы он был супер противным!!",,Hum… saveur dégueu ! Je veux un thé super dégueu !!,Uhm... un gusto schifoso! Voglio che sia davvero disgustoso!,Ähm …er soll eklig sein! Ich möchte super ekligen Tee!,Mmm... ¡hazlo asqueroso! ¡Quiero que sea superasqueroso!,Mmm... ¡Hazlo bien asqueroso! ¡Quiero que sea superasqueroso!,음... 역겨운 맛! 엄청 역겨운 거로 갖다줘!!,,えっと…キモいやつ！ 超キモいのがいい！,Ahm... faz nojento! Eu quero um supernojento!!,唔……要喝恶心的口味！越恶心越好！！,呃……噁心的茶！我要喝超噁心的茶！！,,,,,
