,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Business2_RAW-0047-Larry,Business2_RAW-0047-Larry,"Бывают моменты, когда я наслаждаюсь кофе в таком состоянии. Холодным.",,Il m'arrive de bien aimer mon café comme ça. Froid.,"Ho iniziato a godermi il caffè, così com'è. Freddo.",Manchmal mag ich den Kaffee in diesem Zustand. Kalt.,Hay momentos en los que me gusta el café en este estado. Frío.,Hay momentos en los que me gusta el café en este estado. Frío.,그런 상태의 커피가 나름 괜찮을 때가 있어요. 그냥 차가운 것.,,そういう状況で、ひんやりしたコーヒーを楽しむこともある。,"Algumas vezes, eu aprecio o café nessa condição. Gelado.",那时我就会喝这种咖啡。喝冷的。,有時候我還滿喜歡喝這種咖啡。冷的。,,,,,
Business2_RAW-0048-Larry,Business2_RAW-0048-Larry,Таков мой заказ. Холодный кофе.,,C'est ma commande. Café froid.,Per cui questo è il mio ordine. Un caffè filtrato freddo.,Das ist meine Bestellung. Kalter Kaffee.,Ese es mi pedido. Café frio.,Ese es mi pedido. Café frio.,그게 내 주문입니다. 차가운 커피.,,それを注文しよう。冷たいコーヒーです。,Esse é o meu pedido. Café gelado.,给我来一杯吧。冷咖啡。,我要點這種咖啡。冷咖啡,,,,,
Business2_RAW-0049-Alta,Business2_RAW-0049-Alta,"Ну... ладно, конечно, полагаю, это отличается от того, что я обычно делаю.",,"Bon… d'accord, ça marche. J'imagine que c'est différent de ce que je fais d'habitude.","Bé... certo, è diverso da quello che faccio di solito.","Nun … na gut, klar, ich denke, das ist anders als sonst.","Bueno... de acuerdo, supongo que es diferente a lo que suelo hacer.","Bueno, está bien... Es diferente a lo que suelo hacer, creo.","음... 네, 알았어요. 평소에 만들던 것과 다르긴 하네요.",,ええと…わかったよ。いつもの淹れ方とは違うみたいだね。,"Tá bem, então, acho que isso é algo diferente do que eu normalmente faço.",那……好吧，毕竟这也算不寻常的咖啡。,好……好喔，這好像是不同於我平常泡的咖啡沒錯。,,,,,
Business2_RAW-0050-Alta,Business2_RAW-0050-Alta,"Я просто сделаю кофе как обычно, но не добавляя жара.",,"Je vais faire un café normal, mais sans le faire chauffer.","Farò un caffè filtrato come al solito, ma senza riscaldare l'acqua.","Ich mache den Kaffee einfach wie immer, aber ohne Hitze.","Haré café como si fuera normal, pero sin añadir calor.","Haré un café como si fuera normal, pero no le voy a añadir calor.",평소처럼 커피를 만들되 데우진 않을게요.,,普通のコーヒーのように、でも加熱せずに淹れてみる。,"Vou fazer o café normalmente, mas sem adicionar calor.",我还是照常做咖啡，但不加热。,我就泡正常咖啡，但不會加熱。,,,,,
Business2_RAW-0051-Larry,Business2_RAW-0051-Larry,Очень хорошо.,,Très bien.,Molto bene.,Sehr gut.,Muy bien.,Muy bien.,좋아요.,,すばらしい。,Muito bem.,非常好。,很好。,,,,,
Business2_RAW-0052-Larry,Business2_RAW-0052-Larry,Приветствую. Я жду свой холодный кофе.,,Salut. J'attends mon café froid.,Ehilà. Sto aspettando il mio caffè freddo.,Hallo. Ich warte auf meinen kalten Kaffee.,Hola. Estoy esperando mi café frío.,Hola. Estoy esperando mi café frío.,안녕하세요. 차가운 커피를 기다리고 있는데요.,,どーも。冷たいコーヒーを待ってるんですが。,Oi. Estou querendo o meu café gelado.,哈啰。我的冷咖啡好了吗？,哈囉。我在等候我的冷咖啡。,,,,,
Business2_RAW-0053-Larry,Business2_RAW-0053-Larry,"В любой момент, когда у вас будет холодный кофе, именно его я и буду.",,"Dès que tu as du café froid, tu peux m'en servir.",Appena avrai il caffè freddo potrai servirmelo.,"Wann auch immer ihr kalten Kaffee habt, nehme ich ihn.","Cuando tengas café frío, eso es lo que tomaré.","Cuando tengas café frío, eso es lo que voy a tomar.",언제든지 차가운 커피가 준비되면 그걸 마시겠습니다.,,冷たいコーヒーが準備できたら、ぜひ飲ませてもらいたい。,"Assim que vocês tiverem café gelado, é isso o que vou querer.",如果有冷咖啡，请给我一杯。,只要你泡好冷咖啡，就端來給我喝吧。,,,,,
Business2_RAW-0054-Larry,Business2_RAW-0054-Larry,Вы принесли пустую чашку. Это не холодный кофе.,,Tu as servi une tasse vide. Ce n'est pas du café froid.,Mi hai portato una tazza vuota. Questo non è un caffè freddo.,Du hast eine leere Tasse gebracht. Das ist kein kalter Kaffee.,Has traído una taza vacía. Esto no es café frío.,Me trajiste una taza vacía. Esto no es café frío.,이건 빈 잔이네요. 차가운 커피가 아니잖아요.,,空っぽのカップですね。冷たいコーヒーじゃない。,Você me trouxe uma xícara vazia. Isso não é café gelado.,你给我的杯子是空的。这不是冷咖啡。,你端來一只空杯子。這不是冷掉的咖啡。,,,,,
Business2_RAW-0055-Larry,Business2_RAW-0055-Larry,"Чашка, которую вы принесли, кажется грязной. Я не желаю пить из неё кофе.",,Tu viens de m'apporter une tasse sale. Je ne boirai pas de café là-dedans.,La tazza che hai portato è sporca. Non voglio usarla per bere il mio caffè.,"Die Tasse, in der du serviert hast, ist sichtbar schmutzig. Ich möchte keinen Kaffee daraus trinken.",Esta taza que has traído parece que está sucia. No quiero tomar café en ella.,Esta taza que me trajiste parece que está sucia. No quiero tomar café en ella.,이 잔은 더러운 것 같아요. 여기에 커피를 마시고 싶진 않군요.,,このカップは汚れているようだ。こんなカップでコーヒーを飲みたくないな。,Essa xícara que você trouxe parece estar suja. Não quero tomar café nela.,你给我的杯子看起来很脏。我不想用这个杯子喝咖啡。,你端來的杯子看起來好髒。我不想喝裝在這裡面的咖啡。,,,,,
Business2_RAW-0056-Alta,Business2_RAW-0056-Alta,Вот ваш кофе.,,Et voici ton café !,Ecco il tuo caffè.,Hier ist dein Kaffee.,Aquí tienes tu café.,Aquí tienes tu café.,커피 가져왔어요.,,ご注文のコーヒーだよ。,Aqui está o seu café.,你的咖啡，请用。,你點的咖啡。,,,,,
Business2_RAW-0057-Larry,Business2_RAW-0057-Larry,Хм.,,Hum…,Hmm.,Mmh.,Mmm.,Mmm...,흐음.,,うーん。,Hmm.,唔。,嗯。,,,,,
Business2_RAW-0058-Larry,Business2_RAW-0058-Larry,"Этот кофе горячий. Это тот вид кофе, который я изначально хотел.",,Ce café est chaud. C'est le genre de café que je voulais au départ.,"Questo caffè è caldo, proprio come lo avevo chiesto inizialmente.","Dieser Kaffee ist heiß. Das ist die Sorte Kaffee, die ich ursprünglich wollte.",Este café está caliente. Este es el tipo de café que quería al principio.,Este café está caliente. Este es el tipo de café que quería al principio.,이 커피는 뜨겁군요. 원래 주문하고 싶었던 그 커피네요.,,ホットコーヒーですね。もともと飲みたかったコーヒーだ。,Esse café está quente. Esse é o tipo de café que eu queria antes.,咖啡是热的。和我原先想要的一样。,這咖啡是熱的。這是我本來想點的咖啡。,,,,,
Business2_RAW-0059-Alta,Business2_RAW-0059-Alta,"Что?? О нет, я забыла сделать его холодным!",,"Quoi ?? Oh non, j'ai oublié de le faire froid !","Che cosa? Oh no, ho dimenticato di farlo freddo!","Was? Oh nein, ich habe vergessen, ihn kalt zuzubereiten!","¿¿Qué?? ¡Ah, no, se me ha olvidado hacerlo frío!","¡¿Qué?! ¡Ay, no! ¡Olvidé que lo querías frío!","뭐라고요?? 이런, 차갑게 만든다는 걸 깜빡했네!",,何だって？ わ、しまった。冷たくするのを忘れてた！,"Quê?? Ah, não, você esqueceu de fazer gelado!",什么？？哦不，我忘记做成冷咖啡了！,什麼？？喔不，我忘記做成冷的了！,,,,,
Business2_RAW-0060-Larry,Business2_RAW-0060-Larry,Я принимаю этот кофе. Спасибо за-,,Je vais prendre ce café. Merci pour-,Lo accetto così com'è. Grazie per-,Ich nehme diesen Kaffee. Danke für dei–,Acepto este café. Gracias por...,Acepto este café. Gracias por...,그냥 이걸로 마실게요. 만들어주셔서 감사-,,このコーヒーで結構です。ありがたく…,Eu aceito esse café. Obrigado por...,我接受这杯咖啡。感谢你的——,我接受這杯咖啡。謝謝你——,,,,,
Business2_RAW-0061-Alta,Business2_RAW-0061-Alta,"Нет!! Вы его не принимаете! Я переделаю его для вас, и на этот раз он будет холодным!",,Non !! Tu ne le prends pas ! Je vais te le refaire et cette fois il sera froid !,"No! Nemmeno per idea! Lo vado a rifare, e questa volta sarà freddo!","Nein! Du nimmst ihn nicht! Ich mache ihn neu, und diesmal wird er kalt sein!",¡¡No!! ¡No lo aceptas! ¡Te lo voy a volver a hacer y esta vez estará frío!,¡No! ¡No lo aceptas! ¡Te lo voy a preparar de nuevo y estará frío esta vez!,안 돼요!! 마시지 말아요! 다시 만들 거예요. 이번엔 반드시 차갑게 만들어올게요!,,ダメだ！ 受け取らないでくれ！ 注文どおりに淹れ直すよ。今度は冷たくするから！,Não!! Você não aceita nada! Vou refazer ele pra você e dessa vez vai ser gelado!,不行！！不准喝！我给你重新做一杯，这次做冷的！,不！你不能接受！我為你重做一杯，這次會是冷的。,,,,,
Business2_RAW-0062-Larry,Business2_RAW-0062-Larry,...о. Понятно.,,"… ah, je vois…",… Oh. Capisco.,…Oh. Verstehe.,Ah... Ya veo.,Ah... Bien.,...아. 알겠어요.,,…ああ、そうですか。,Ah. Entendi.,……哦。好吧。,……噢。我懂了。,,,,,
Business2_RAW-0063-Larry,Business2_RAW-0063-Larry,У этого кофе странный привкус. Он на вкус как грязь.,,Il y a un drôle de goût dans ce café. On dirait de la terre.,C'è un sapore strano in questo caffè. Sa di terriccio.,Dieser Kaffee schmeckt seltsam. Er schmeckt nach Dreck.,Este café sabe raro. Sabe a tierra.,Este café tiene un gusto raro. Sabe a tierra.,이 커피에서는 이상한 맛이 나요. 흙먼지 맛 같아요.,,このコーヒーは妙な味がしますね。泥のような味だ。,Esse café tem um sabor estranho. Tem gosto de terra.,这杯咖啡味道怪怪的。尝起来像在吃土。,這杯咖啡有怪味。喝起來像泥土。,,,,,
Business2_RAW-0064-Alta,Business2_RAW-0064-Alta,"Ох, должно быть, я забыла сначала помыть кофейное зерно. Я сделаю его снова.",,"Oh, j'ai dû oublier de laver le grain. Je vais le refaire.","Oh, devo aver dimenticato di lavare il chicco di caffè. Lo andrò a rifare.","Oh, ich muss vergessen haben, die Kaffeebohnen vorher zu waschen. Ich mache ihn nochmal.","Ah, debo haberme olvidado de lavar el grano de café primero. Lo volveré a hacer.",Creo que me olvidé de lavar el grano de café primero. Lo volveré a hacer.,"이런, 커피콩을 먼저 씻었어야 했는데. 다시 만들어올게요.",,おっと、最初にコーヒー豆を洗うのを忘れたみたいだ。淹れ直すよ。,"Ah, devo ter esquecido de lavar o grão de café primeiro. Vou refazer.",哦，肯定是我忘记洗咖啡豆了。我重新做一杯。,噢我一定是忘記先清洗咖啡豆了。我會再做一杯。,,,,,
Business2_RAW-0065-Larry,Business2_RAW-0065-Larry,Это холодный кофе. Я рад получить холодный кофе в данное время.,,"C'est du café froid. Pour cette fois, je suis content de boire du café froid.",Questo è un caffè freddo. Sono felice di bere un caffè freddo questa volta.,"Das ist kalter Kaffee. Ich bin froh, gerade jetzt einen kalten Kaffee zu haben.",Esto es café frío. Me alegro de tomar un café frío en este momento.,Esto sí es café frío. Me alegra tomar un café frío esta vez.,이게 차가운 커피군요. 이번에는 차가운 커피를 마실 수 있어서 정말 좋습니다.,,冷たいコーヒーですね。今度こそ飲めて何よりだ。,Isso é café gelado. Fico feliz em tomar café gelado nesse momento.,这是冷咖啡。我很高兴这次能喝到冷咖啡。,這是冷咖啡。這時間能喝到冷咖啡真是太好了。,,,,,
Business2_RAW-0066-Larry,Business2_RAW-0066-Larry,"Он соответствует трём необходимым атрибутам кофе: Зёрна, Вода, Чашка.",,"Ça répond aux trois attributs nécessaires au café : grains, eau, tasse.","Soddisfa i tre attributi necessari del caffè: chicchi, acqua, tazza.","Es hat die drei notwendigen Eigenschaften von Kaffee: Bohnen, Wasser, Tasse.","Satisface los tres atributos necesarios del café: granos, agua, taza.","Satisface los tres atributos necesarios del café: granos, agua, taza.","커피의 필수 3요소를 다 갖췄네요. 커피콩, 물, 컵 말이에요.",,これならコーヒーに必要な特性を3つとも満たしている。豆、水、カップです。,"Ele satisfaz os três atributos necessários do café: grãos, água e xícara.",这杯满足咖啡的三点要素：咖啡豆、水、杯子。,它滿足了咖啡的三個要素：咖啡豆、水、杯具。,,,,,
Business2_RAW-0067-Larry,Business2_RAW-0067-Larry,Вместе они известны как Треугольник Удовлетворительного Производства Кофе.,,"De façon collective, ils sont connus sous le nom de Triangle de la production de café acceptable.",Insieme sono considerati il Triangolo della Produzione di Caffè Soddisfacente.,Gemeinsam sind sie als Dreieck Zufriedenstellender Kaffeeherstellung bekannt.,"En conjunto, se conocen como el ""Triángulo de la producción satisfactoria de café"".","En conjunto, se conocen como el «Triángulo de la producción satisfactoria de café».",통틀어서 이런 걸 '만족스러운 커피 생산의 삼각형'이라고 부릅니다.,,まとめて“うまいコーヒー作りのトライアングル”と呼ばれます。,"Coletivamente, são conhecidos como o Triângulo da Produção de Café Satisfatório.",总的来说，这三者称为适格咖啡作品的三要素。,這三個要素會集結成所謂的「泡咖啡的滿足金三角」。,,,,,
Business2_RAW-0068-Larry,Business2_RAW-0068-Larry,"Это в точности тот вкус кофе, который простоял на моём столе весь день.",,C'est exactement le goût du café que je bois toute la journée au bureau.,Ha lo stesso sapore del caffè che è rimasto sulla mia scrivania tutto il giorno.,"Er schmeckt genauso wie Kaffee, der den ganzen Tag auf meinem Schreibtisch herumgestanden hat.",Es justo el sabor del café que ha estado en mi escritorio todo el día.,Es justo el sabor de café que me ha acompañado en el escritorio todo el día.,온종일 책상 위에 올려둔 커피 맛 그대로군요.,,まさに、デスクに丸1日放置したコーヒーの味です。,Tem exatamente o mesmo gosto de café que fica na minha mesa o dia todo.,这味道和我忘在办公桌上一整天的咖啡一样。,這喝起來完全就像在我桌上放一整天的咖啡。,,,,,
Business2_RAW-0069-Larry,Business2_RAW-0069-Larry,Это хороший вкус. Мне очень нравится этот вкус.,,C'est un bon goût. J'apprécie beaucoup ce goût-là.,Questo è un buon gusto. È un gusto a cui tengo molto.,Das schmeckt sehr gut. Dieser Geschmack sagt mir sehr zu.,Sabe bien. Me gusta mucho este sabor.,Tiene buen sabor. Me gusta mucho este sabor.,좋은 맛입니다. 난 이런 맛을 좋아해요.,,これは美味しい。大変結構な味ですね。,É um gosto bom. Tenho muito apreço por esse gosto.,味道不错。我很喜欢这种味道。,真好喝。我非常喜歡這種味道。,,,,,
Business2_RAW-0070-Larry,Business2_RAW-0070-Larry,В результате этой положительной ассоциации с кофе я больше уверен в своих презентационных способностях.,,"Grâce à cette association gustative réussie avec le café, j'ai gagné en confiance pour ce qui relève de mes aptitudes présentationnelles.","Grazie a questa positiva esperienza di degustazione del caffè, ho acquisito ancora più fiducia nelle mie capacità di fare la presentazione.",Aufgrund dieser positiven Assoziation mit Kaffee habe ich mehr Vertrauen in meine Präsentationsfähigkeiten.,"Como resultado de esta relación positiva con el café, tengo más confianza en mis habilidades de presentación.","Como resultado de esta relación positiva con el café, tengo más confianza en mis habilidades como presentador.","커피와 관련해서 긍정적인 경험을 한 결과, 프레젠테이션 능력에도 더 자신감이 생겼습니다.",,コーヒーのメリットを享受した結果、自分のプレゼン能力に自信が出てきました。,"Como resultado dessa associação positiva com café, me sinto mais confiante nas minhas capacidades de apresentação.",有了来自咖啡的加持，我对自己的演讲能力更有自信了。,有了咖啡提供的正能量，我對自己的報告能力更有信心了。,,,,,
Business2_RAW-0071-Larry,Business2_RAW-0071-Larry,"В данное время я хотел бы показать вам презентацию, которую я подготовил для совета директоров.",,C'est le moment pour moi de te montrer la présentation que j'ai préparée pour le comité directeur.,È giunto il momento di mostrarti la presentazione che ho preparato per il consiglio d'amministrazione.,"Zu diesem Zeitpunkt würde ich dir gerne die Präsentation zeigen, die ich für den Vorstand vorbereitet habe.",En este momento me gustaría enseñarte la presentación que he preparado para la junta.,Ahora me gustaría mostrarte la presentación que preparé para la junta.,이제 제가 임원들을 위해 준비한 프레젠테이션을 한번 보여드리고 싶군요.,,今こそ役員のために用意したプレゼンを、あなたに見せてもよいでしょうか。,"Nesse momento, gostaria de mostrar a você a apresentação que preparei para a diretoria.",现在我想向你展示一下我为董事会准备的演讲。,現在，我想向你展示我為董事會準備的報告。,,,,,
Business2_RAW-0072-Larry,Business2_RAW-0072-Larry,Это ещё больше повысит мою уверенность в своих способностях.,,Ce petit entraînement me ferait encore gagner en confiance dans mes capacités.,"Così facendo, diventerò ancora più sicuro delle mie capacità.",Das würde meine Zuversicht in meine Fähigkeiten weiter steigern.,Eso aumentaría aún más mi confianza en mis habilidades.,Eso aumentaría aún más mi confianza en mis habilidades.,그렇게 한다면 제 능력에 대한 자신감이 더 높아질 것 같습니다.,,そうすれば、もっと自分の能力に自信がつくはずです。,"Assim, aumentarei ainda mais minha confiança nas minhas capacidades.",试讲能提高我对自身能力的信心。,向你報告能讓我對自己的能力更有信心。,,,,,
Business2_RAW-0073-Choice,Business2_RAW-0073-Choice,"Конечно, давайте.",,"Bien sûr, vas-y.","Certo, vai avanti.","Klar, leg los.","Claro, adelante.","Claro, adelante.","그래요, 해보세요.",,ああ、どうぞ。,"Claro, vai lá.",好啊，来吧。,好啊，請報告。,,,,,
Business2_RAW-0074-Choice,Business2_RAW-0074-Choice,"Вообще-то, я бы предпочла, чтобы вы были менее уверены.",,"En fait, je préférerais que tu sois moins en confiance.","In realtà, preferirei che tu fossi meno sicuro di te.","Ehrlich gesagt, es wäre mir lieber, du wärst weniger selbstsicher.","En realidad, preferiría que tuvieras menos confianza.","En realidad, preferiría que tuvieras menos confianza.",차라리 자신감을 좀 줄이는 게 낫겠어요.,,いや、自信は控えめがいい。,"Na verdade, prefiro que você fique menos confiante.",其实吧，我觉得你不用那么自信。,其實，我希望你不要那麼有信心。,,,,,
Business2_RAW-0075-Larry,Business2_RAW-0075-Larry,Хорошо. Сейчас я представлю свою презентацию. В конце будет сегмент для заметок и отзывов.,From [0073-Choice],Bien. Je commence donc ma présentation. Il y aura une partie finale dédiée aux remarques et aux commentaires.,Bene. Inizierò la mia presentazione. La parte finale sarà dedicata alle osservazioni e ai commenti.,Gut. Ich halte nun meine Präsentation. Am Ende wird es einen Abschnitt für Anmerkungen und Rückmeldungen geben.,Bien. Ahora haré mi presentación. Habrá una parte al final para notas y comentarios.,Bien. Ahora expondré mi presentación. Habrá una parte al final para notas y comentarios.,"좋습니다. 그럼, 제 프레젠테이션을 시연해 볼게요. 마지막에 피드백 시간을 따로 드립니다.",,よし、ではプレゼンを始めます。最後に感想や意見をいただく時間を取りますね。,Bom. Agora farei a minha apresentação. Haverá um segmento no fim para observações e feedback.,好的。那么演讲开始。演讲末尾会有意见和反馈环节。,好。我現在就開始報告。最後會有一個部分可以發表建議。,,,,,
Business2_RAW-0076-Larry,Business2_RAW-0076-Larry,"Не волнуйтесь. Поскольку мы с вами работаем не в одном отделе, ваши показатели продаж не будут сравниваться с моими.",From [0074-Choice],"Ne t'inquiète pas. Comme toi et moi on ne travaille pas dans le même département, on ne pourra pas comparer tes chiffres de vente aux miens.","Non preoccuparti. Dato che tu ed io non lavoriamo nello stesso reparto, i tuoi risultati economici non verranno confrontati con i miei.","Keine Sorge. Da wir beide nicht in derselben Abteilung arbeiten, werden unsere Verkaufszahlen nicht verglichen.","No te preocupes. Puesto que tú y yo no trabajamos en el mismo departamento, tus cifras de ventas no se compararán con las mías.","No te preocupes. Puesto que tú y yo no trabajamos en el mismo departamento, tus cifras de ventas no se compararán con las mías.",걱정하지 말아요. 그쪽은 나와 부서가 다르니 영업 실적을 비교당할 일은 없을 겁니다.,,ご心配なく。あなたとは働いている部署が違いますから。あなたの売上が僕と比較されることはないですよ。,"Não se preocupe. Como eu e você não trabalhamos no mesmo departamento, seus números de vendas não serão comparados aos meus.",无须担心。你我并不在一个部门工作，没人拿你的销售业绩和我比。,別擔心。你跟我不在同一個部門工作，所以我不會拿你的業績數字來比較。,,,,,
Business2_RAW-0077-Larry,Business2_RAW-0077-Larry,"Следовательно, мой уровень уверенности не представляет угрозы ни для вас, ни для какой-либо аттестации, которой вы можете подвергнуться.",,"Par conséquent, mon niveau de confiance ne présente aucune menace pour toi ni pour aucun avis critique de performance qui pourrait t'être adressé.","Pertanto, il mio livello di autostima non rappresenta una minaccia per te e né per eventuali revisioni critiche delle prestazioni a cui potresti essere assoggettata nell'immediato futuro.",Darum ist meine Sicherheit keine Bedrohung für dich oder deine Leistungsbewertungen.,"Por lo tanto, mi nivel de confianza no representa ninguna amenaza para ti ni para ninguna revisión de rendimiento a la que puedas estar sujeta.","Por lo tanto, mi nivel de confianza no representa ninguna amenaza para ti ni para ninguna revisión de rendimiento a la que puedas estar sujeta.",내 자신감이 높아진다고 그쪽의 자리나 인사 평가에 위협이 될 일은 없다는 이야기죠.,,つまり僕の自信のレベルがあなたを脅かすこともなければ、勤務評価に響くこともありません。,"Portanto, o meu nível de confiança não é uma ameaça para você, nem para qualquer análise de desempenho pela qual você possa ser submetida.",因此我的自信程度对你不构成威胁，也不会影响到你的任何绩效评估。,因此，我的信心對你不會造成任何威脅，也不會影響到你的績效評鑑。,,,,,
Business2_RAW-0078-Alta,Business2_RAW-0078-Alta,О... ну тогда продолжайте.,,"Ah… très bien. Alors, vas-y.","Oh... bene, allora prosegui.","Oh …Na, dann mach weiter.","Ah... bueno, entonces continúa.","Ah... Bueno, continúa entonces.","아... 그럼, 어디 해보세요.",,そうか…なら続けてくれ。,"Ah... bem, continua então.",哦……那你继续。,噢……好啊，那就繼續吧。,,,,,
Business2_RAW-0079-Larry,Business2_RAW-0079-Larry,Очень хорошо.,,Très bien.,Molto bene.,Sehr gut.,Muy bien.,Muy bien.,좋아요.,,いいでしょう。,Muito bem.,非常好。,很好。,,,,,
Business2_RAW-0080-Larry,Business2_RAW-0080-Larry,Это не холодный кофе.,,Ce n'est pas du café froid.,Questo caffè non è freddo.,Das ist kein kalter Kaffee.,Esto no es café frío.,Esto no es café frío.,차가운 커피가 아니잖아요.,,これは冷たいコーヒーじゃない。,Isso não é café gelado.,这不是冷咖啡。,這不是冷咖啡。,,,,,
Business2_RAW-0081-Larry,Business2_RAW-0081-Larry,"Если вы принесёте мне другой напиток, я бы предпочёл, чтобы это был холодный кофе.",,"Si tu m'apportais une autre boisson, je préférerais un café froid.","Se proprio mi volessi portare un'altra bevanda, preferirei che fosse un caffè freddo.","Wenn du mir ein anderes Getränk bringen könntest, sollte es kalter Kaffee sein.","Si me trajeras otra bebida, preferiría que fuera café frío.","En caso de que me traigas otra bebida, preferiría que sea café frío.",다음번에 가져올 음료는 차가운 커피였으면 좋겠군요.,,別の飲み物を持ってきてくれるなら、ぜひ冷たいコーヒーをお願いしたい。,"Se você for trazer outra bebida para mim, prefiro que seja café gelado.",如果能再来一杯，我希望是冷咖啡。,如果你再端來一杯，最好是冷咖啡。,,,,,
Business2_RAW-0082-Larry,Business2_RAW-0082-Larry,*кхм*,,*hum*,*ehm*,*hüstel*,*ejem*,*ejem*,에헴.,,オッホン。,*ahem*,*咳咳*,*清喉嚨*,,,,,
Business2_RAW-0083-Larry,Business2_RAW-0083-Larry,"Добрый день всем вам, кто находится здесь, в зале заседаний. Я {{Ларри}}. Это моя презентация.",,Bonjour à tous qui êtes réunis dans cette salle de conférence. Je suis {{Larry}}. Et voici ma présentation.,"Buongiorno a tutti voi, che siete qui nella sala del consiglio di amministrazione. Sono {{Larry}}. Questa è la mia presentazione.","Guten Tag an Sie alle, die sich hier im Sitzungssaal befinden. Ich bin {{Larry}}. Dies ist meine Präsentation.",Buenos días a todos los presentes en la sala de juntas. Yo soy {{Larry}}. Esta es mi presentación.,Buenos días a todos los presentes en la sala de juntas. Yo soy {{Larry}}. Esta es mi presentación.,"회의실에 계신 여러분, 모두 안녕하십니까? 저는 {{Larry}}입니다. 프레젠테이션을 시작하겠습니다.",,ごきげんよう、会議室にいらっしゃる役員の皆さん。僕は{{ラリー}}。これからプレゼンを始めます。,"Saudações a todos vocês, que estão aqui na sala de reuniões. Eu sou o {{Larry}} e está é a minha apresentação.",各位董事会成员，大家好。我是{{Larry}}。敬请垂听本人的此次演讲。,會議室在座的各位，大家好。我是{{Larry}}。這是我的報告。,,,,,
Business2_RAW-0084-Larry,Business2_RAW-0084-Larry,Моя презентация называется «Рост в третьем квартале относительно других кварталов с меньшим ростом».,"A ""quarter"" in this sense means a quarter of a year, or a 3 month period","Le titre de ma présentation est ""La croissance du 3e trimestre comparée aux trimestres avec moins de croissance"".","La mia presentazione è intitolata ""Confronto tra la crescita del terzo trimestre ad gli altri trimestri con minore crescita"".",Meine Präsentation trägt den Titel „Wachstum des 3. Quartals im Vergleich zu anderen Quartalen mit weniger Wachstum“.,"Mi presentación se titula ""Crecimiento del tercer trimestre en relación con otros trimestres con menos crecimiento"".",Mi presentación se titula «Crecimiento del tercer trimestre en relación con otros trimestres con menos crecimiento».,프레젠테이션의 제목은 '성장률이 더 낮은 다른 분기들과 비교한 3분기 성장률'입니다.,,プレゼンのタイトルは“成長率の低い四半期と比べた第3四半期の成長について”です。,"O título da minha apresentação é ""Crescimento do 3º Trimestre em Relação a Outros Trimestres com Menos Crescimento"".",我的演讲题目是《第三季度增长和其它增长较少季度之对比》。,我的報告主旨是「相較於其他成長較少的季度的第三季度成長」。,,,,,
Business2_RAW-0085-Choice,Business2_RAW-0085-Choice,У меня есть отзыв по поводу названия.,,J'ai des commentaires à faire sur le titre.,Vorrei fare un'osservazione sul titolo.,Ich hab eine Rückmeldung zum Titel.,Tengo algunos comentarios sobre el título.,Tengo algunos comentarios sobre el título.,제목에 대한 피드백이 있어요.,,タイトルについて意見がある。,Tenho comentários sobre o título.,我对题目有意见。,我對主旨有些意見。,,,,,
Business2_RAW-0086-Choice,Business2_RAW-0086-Choice,У меня нет отзывов.,,Je n'ai aucun commentaire.,Non ho nessuna osservazione da fare sul titolo.,Keine Rückmeldungen von mir.,No tengo comentarios.,No tengo comentarios.,여기까지는 피드백이 없어요.,,特に意見はない。,Não tenho comentários.,我没意见。,我沒意見。,,,,,
Business2_RAW-0087-Larry,Business2_RAW-0087-Larry,...да?,From [0085-Choice],… oui ?,… Sì?,…Ja?,¿Sí...?,Dime...,...네?,,…はい？,Sim?,……请说？,……請說？,,,,,
Business2_RAW-0088-Choice,Business2_RAW-0088-Choice,Оно слишком длинное.,,C'est trop long.,È troppo lungo.,Er ist zu lang.,Es demasiado largo.,Es demasiado largo.,제목이 너무 길어요.,,長すぎる。,É longo demais.,题目太长了。,太長了。,,,,,
Business2_RAW-0089-Choice,Business2_RAW-0089-Choice,Оно недостаточно длинное.,,Ce n'est pas assez long.,Non è abbastanza lungo.,Er ist nicht lang genug.,No es lo bastante largo.,No es lo bastante largo.,제목이 더 길어야 해요.,,長さが足りない。,Não é suficientemente longo.,题目还不够长。,不夠長。,,,,,
Business2_RAW-0090-Choice,Business2_RAW-0090-Choice,Сделайте его в рифму.,,Il faudrait ajouter des rimes.,Non fa rima.,Er sollte sich reimen.,Haz que rime.,Haz que rime.,제목에 운율이 필요해요.,,韻を踏むべき。,Faz uma rima.,题目要押韵。,最好押韻。,,,,,
Business2_RAW-0091-Larry,Business2_RAW-0091-Larry,"О. Да, понятно.",From [0088-Choice],Ah… oui. Je vois…,"Oh… sì, capisco.","Oh. Ja, verstehe.","Ah. Sí, entiendo.","Ah. Sí, entiendo.","아. 네, 알겠습니다.",,ああ、なるほど。,"Ah. Sim, entendi.",哦。好的，明白。,噢。好，我明白了。,,,,,
