,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
DemonHunter_RAW-0137-Alta,DemonHunter_RAW-0137-Alta,Неа. Это просто пустая чашка.,,Non. C'est juste une tasse vide.,No. È solo una tazza vuota.,Nö. Es ist nur eine leere Tasse.,Nop. Esto es solo una taza vacía.,Nop. Esto es una taza vacía nomás.,아뇨. 그냥 빈 잔이에요.,,いや、ただの空っぽのカップだ。,Não. É só uma xícara vazia.,那倒不是。这就是个空杯子。,不是。就只是空杯。,,,,,
DemonHunter_RAW-0138-Demon_Hunter,DemonHunter_RAW-0138-Demon_Hunter,О... ладно.,,Ah… d'accord.,Oh... d'accordo.,Oh …okay.,Ah... vale.,Ah... Está bien.,아... 그렇군요.,,あ…そうですか。,Ah... tá.,哦……好吧。,噢……好吧。,,,,,
DemonHunter_RAW-0139-Alta,DemonHunter_RAW-0139-Alta,Я вернусь позже с твоим чаем {{Vreetle}}.,,Je reviendrai plus tard avec ton thé au {{vreetle}}.,Tornerò più tardi con il tuo tè al {{Vreetle}}.,Ich komme später mit deinem {{Vreetle}}-Tee zurück.,Volveré más tarde con tu té de {{Vreetle}}.,Enseguida vuelvo con tu té de {{Vreetle}}.,{{Vreetle}} 차 금방 만들어올게요.,,あとで{{ヴリートル}}ティーを持ってくる。,Eu volto mais tarde com o seu chá de {{vreetle}}.,请稍等片刻，{{Vreetle}}茶马上就来。,我晚點會帶著{{Vreetle}}茶回來找你。,,,,,
DemonHunter_RAW-0140-Alta,DemonHunter_RAW-0140-Alta,Я вернусь позже с твоим чаем с мятой и {{Vreetle}}.,,Je reviendrai plus tard avec ta menthe et ton thé au {{vreetle}}.,Tornerò più tardi con il tuo tè al {{Vreetle}} e menta.,Ich komme später mit deinem minzigen {{Vreetle}}-Tee zurück.,Volveré más tarde con tu té de {{Vreetle}} y menta.,Enseguida vuelvo con tu té de {{Vreetle}} y menta.,박하 넣은 {{Vreetle}} 차 금방 만들어올게요.,,あとでミント入りの{{ヴリートル}}ティーを持ってくる。,Eu volto mais tarde com o seu chá de menta e {{vreetle}}.,请稍等片刻，{{Vreetle}}薄荷茶马上就来。,我晚點會帶著加入薄荷的{{Vreetle}}茶回來找你。,,,,,
DemonHunter_RAW-0141-Alta,DemonHunter_RAW-0141-Alta,Я вернусь позже и принесу тебе чай с грибами и {{Vreetle}}.,,Je reviendrai plus tard avec ton champignon et ton thé au {{vreetle}}.,Tornerò più tardi con il tuo tè al {{Vreetle}} e funghi.,Ich komme später mit deinem Pilz-{{Vreetle}}-Tee zurück.,Volveré más tarde con tu té de {{Vreetle}} y setas.,Enseguida vuelvo con tu té de {{Vreetle}} y hongos.,버섯 넣은 {{Vreetle}} 차 금방 만들어올게요.,,あとでキノコ入りの{{ヴリートル}}ティーを持ってくる。,Eu volto mais tarde com o seu chá de cogumelo e {{vreetle}}.,请稍等片刻，{{Vreetle}}蘑菇茶马上就来。,我晚點會帶著加入蕈菇的{{Vreetle}}茶回來找你。,,,,,
DemonHunter_RAW-0142-Alta,DemonHunter_RAW-0142-Alta,"Эй, напомни мне, какой чай ты хочешь.",,"Eh, rappelle-moi quel thé tu veux…","Ehi, ricordami che tipo di tè vuoi.","Hey, sag mir noch einmal, welchen Tee zu willst.","Oye, recuérdame qué tipo de té quieres.",Recuérdame qué tipo de té quieres.,"저기요, 아까 주문했던 차가 뭐였는지 다시 말해주세요.",,なあ、どんなお茶がいいんだっけ？,"Ei, pode me dizer de novo o tipo de chá que você quer?",嘿，你要哪种茶来着？,對了，再說一次你要喝的茶。,,,,,
DemonHunter_RAW-0143-Demon_Hunter,DemonHunter_RAW-0143-Demon_Hunter,"О, э-э, я бы, конечно, хотел {{Vreetle}} чая, пожалуйста.",,"Ah, euh… tout à fait. Je voudrais un thé au {{vreetle}}, s'il te plaît.","Oh, invero, vorrei un tè al {{Vreetle}}, per favore.","Oh, äh, ich hätte wahrlich gerne einen {{Vreetle}}-Tee, bitte.","Oh, eh, en verdad me gustaría un té de {{Vreetle}}, por favor.","Ah, eh, sí, me gustaría un té de {{Vreetle}}, por favor.","아, 음, 그러니까 {{Vreetle}} 차 부탁해요.",,ええ、あの、{{ヴリートル}}ティーをお願いします。,"Ah, hm, eu gostaria muito de um chá de {{vreetle}}, por favor.",哦，呃，我想要{{Vreetle}}茶，谢谢。,噢，呃，善哉，我想要{{Vreetle}}茶，麻煩了。,,,,,
DemonHunter_RAW-0144-Demon_Hunter,DemonHunter_RAW-0144-Demon_Hunter,"О, э-э, я бы, конечно, хотел {{Vreetle}} чая с мятой, пожалуйста.",,"Ah, euh… tout à fait. Je voudrais un thé au {{vreetle}} avec de la menthe, s'il te plaît.","Oh, invero, vorrei un tè al {{Vreetle}} e con della menta, per favore.","Oh, äh, ich hätte wahrlich gerne einen {{Vreetle}}-Tee mit etwas Minze, bitte.","Oh, eh, en verdad me gustaría un té de {{Vreetle}} y menta, por favor.","Ah, eh, sí, me gustaría un té de {{Vreetle}} y menta, por favor.","아, 음, 그러니까 박하를 넣은 {{Vreetle}} 차 부탁해요.",,ええ、あの、ミント入りの{{ヴリートル}}ティーをお願いします。,"Ah, hm, eu gostaria muito de um chá de {{vreetle}} com menta, por favor.",哦，呃，我想要{{Vreetle}}茶加薄荷，谢谢。,噢，呃，善哉，我想要加入薄荷的{{Vreetle}}茶，麻煩了。,,,,,
DemonHunter_RAW-0145-Demon_Hunter,DemonHunter_RAW-0145-Demon_Hunter,"О, э-э, я бы, конечно, хотел чаю с грибами, пожалуйста.",,"Ah, euh… tout à fait. Je voudrais un thé au {{vreetle}} avec des champignons, s'il te plaît.","Oh, invero, vorrei un tè al {{Vreetle}} con i funghi, per favore.","Oh, äh, ich hätte wahrlich gerne einen {{Vreetle}}-Tee mit Pilzen, bitte.","Oh, eh, en verdad me gustaría un té de {{Vreetle}} y setas, por favor.","Ah, eh, sí, me gustaría un té de {{Vreetle}} y hongos, por favor.","아, 음, 그러니까 버섯을 넣은 {{Vreetle}} 차 부탁해요.",,ええ、あの、キノコ入りの{{ヴリートル}}ティーをお願いします。,"Ah, hm, eu gostaria muito de um chá de {{vreetle}} com cogumelos, por favor.",哦，呃，我想要{{Vreetle}}茶加蘑菇，谢谢。,噢，呃，善哉，我想要加入蕈菇的{{Vreetle}}茶，麻煩了。,,,,,
DemonHunter_RAW-0146-Alta,DemonHunter_RAW-0146-Alta,"Хорошо, вернусь через минуту.",,"OK, je reviens dans une minute.","Va bene, torno tra un minuto.","Gut, bin gleich wieder da.","Vale, vuelvo en un minuto.","Bien, enseguida vuelvo.","알았어요, 금방 만들어올게요.",,わかった、すぐに淹れてくる。,"Certo, já volto.",好的，马上就来。,好，等我一下。,,,,,
DemonHunter_RAW-0147-Alta,DemonHunter_RAW-0147-Alta,Вот ваш чай.,,Voici ton thé.,Ecco il tuo tè.,Hier ist dein Tee.,Aquí tienes tu té.,Aquí tienes tu té.,차 가져왔어요.,,どうぞ、お茶だ。,Aqui está o seu chá.,您的茶来了，请用。,這是你點的茶。,,,,,
DemonHunter_RAW-0148-Demon_Hunter,DemonHunter_RAW-0148-Demon_Hunter,Эта... эта чашка грязная? Она действительно выглядит грязной...,,Est-ce que… hum… cette tasse est-elle sale ? Elle a l'air très sale…,Per caso… questa tazza è sporca? Sembra molto sporca...,"Ist das, ähm …ist das eine schmutzige Tasse? Sie sieht sehr schmutzig aus …",¿Está esa... eh... está esa taza sucia? Parece que está muy sucia...,¿La taza está... La taza está sucia? Parece que está muy sucia...,"이건, 흠... 더러운 잔이네요? 아주 더러워 보이는데...",,あの…カップが汚れてませんか？ ずいぶんドロドロですが…,"Essa, ahm... essa xícara está suja? Está parecendo bem suja...",这个杯子，呃……杯子是脏的吧？它看起来真的很脏……,這杯子，呃……是髒的嗎？看起來很髒……,,,,,
DemonHunter_RAW-0149-Alta,DemonHunter_RAW-0149-Alta,Я так думаю. Я пойду помою его.,,Sans doute. Je vais la laver.,Sembra anche a me. Vado a lavarla.,Denke schon. Ich gehe sie ausspülen.,Supongo que sí. Iré a lavarla.,Supongo que sí. Voy a lavarla.,그러네요. 가서 씻어야겠어요.,,そうだね。洗ってくるよ。,Acho que sim. Vou lavar.,确实如此。我去洗干净。,好像是這樣。我去洗一下。,,,,,
DemonHunter_RAW-0150-Demon_Hunter,DemonHunter_RAW-0150-Demon_Hunter,Спасибо!,,Merci !,Grazie!,Danke!,¡Gracias!,¡Gracias!,고마워요!,,ありがとう！,Agradeço!,谢谢！,謝謝你！,,,,,
DemonHunter_RAW-0151-Alta,DemonHunter_RAW-0151-Alta,"Вот, держи. Чай.",,Et voilà ! Ton thé !,Ecco qui. Il tè.,Bitte sehr. Tee.,Aquí tienes. Té.,Aquí tienes. Té.,"자, 나왔습니다. 차예요.",,さあ、どうぞ。お茶だ。,Aqui está. Chá.,请用。你的茶。,給你。茶。,,,,,
DemonHunter_RAW-0152-Demon_Hunter,DemonHunter_RAW-0152-Demon_Hunter,Воистину! Вы принесли мне,,Tout à fait ! Tu m'apportes le-,Invero! Mi hai portato il-,Wahrlich! Du hast mir den–,¡En verdad! Me has traído el…,¡Qué bueno! Me trajiste el…,가져오셨군요! 잘 마실-,,よかった！ いただきます…,Ótimo! Você me trouxe...,真不错！你给我带来了——,善哉！你終於泡好——,,,,,
DemonHunter_RAW-0153-Demon_Hunter,DemonHunter_RAW-0153-Demon_Hunter,"... скажите, разве чай не должен быть намного горячее, чем этот?",,… dis… hum… le thé n'est pas censé être bien plus chaud que ça ?,"... diciamo, um, il tè non dovrebbe essere molto più caldo di così?","…äh, sag mal, sollte Tee nicht viel heißer als das hier sein?","Mmm... ¿No se supone que el té debe estar, eh, mucho más caliente que esto?","Mmm... ¿No se supone que el té debe estar, eh, mucho más caliente que esto?","...저기, 음, 차는 원래 훨씬 뜨거워야 하지 않나요?",,…あのう、お茶とはもっと熱いものではないでしょうか？,"Me diga, ahm, chá não era para ser mais quente que isso?",……话说，呃，茶水不是应该比这热得多吗？,……是說，呃，這茶不是應該要更熱一點嗎？,,,,,
DemonHunter_RAW-0154-Demon_Hunter,DemonHunter_RAW-0154-Demon_Hunter,"Он кажется, скорее, чуть теплым.",,Il m'a l'air plutôt… hum… tiède.,Sembra piuttosto... ehm... tiepido.,"Er wirkt sehr, äh, lauwarm.","Parece que está, eh, más bien templado.","Parece que está, eh, más bien templado.","근데 이건, 흠, 미지근하네요.",,こちらは、その、ぬるいようですが。,"Parece meio, ahm, morno.",这杯感觉就，呃，有点凉。,它好像，呃，是溫的。,,,,,
DemonHunter_RAW-0155-Alta,DemonHunter_RAW-0155-Alta,"Хорошо, я переделаю его, добавив больше тепла.",,"OK, je vais le refaire en plus chaud.","Va bene, lo rifarò più caldo.","Gut, ich mache es noch mal mit mehr Hitze.","Vale, lo volveré a preparar calentándolo más.","Bien, te preparo otro y lo caliento más esta vez.","알았어요, 더 가열해서 만들어올게요.",,わかった、もっと熱くして淹れ直すよ。,"Certo, vou refazer ele usando mais calor.",好的，那我再做杯热的。,好，我會重泡一杯熱的。,,,,,
DemonHunter_RAW-0156-Demon_Hunter,DemonHunter_RAW-0156-Demon_Hunter,Воистину так! Вы принесли мне,,Tout à fait ! Tu m'apportes le-,Invero! Mi hai portato il-,Wahrlich! Du hast mir den–,¡En verdad! Me has traído el…,¡Qué bueno! Me trajiste el…,가져오셨군요! 잘 마실-,,よかった！ いただきます…,Ótimo! Você me trouxe...,真不错！你给我带来了——,善哉！你終於泡好——,,,,,
DemonHunter_RAW-0157-Demon_Hunter,DemonHunter_RAW-0157-Demon_Hunter,"... о, подождите, я не чувствую вкуса чайных листьев в этом напитке...",,"… oh, attends… je ne retrouve pas le goût des feuilles…","...oh aspetta, non sento il sapore delle foglie di tè...","…oh, warte, ich schmecke hier keine Teeblätter …",Un momento... No noto el sabor de ninguna hoja de té aquí...,Un momento... No noto el sabor de ninguna hoja de té aquí...,"...잠깐만요, 찻잎 맛이 안 나는 것 같은데...",,…待って…茶葉の味がしないようですが…,"Ah, espere, não desperdice folhas de chá com isso...",……哦等等，我没尝出茶叶味……,……等一下，我喝不出茶葉的滋味……,,,,,
DemonHunter_RAW-0158-Demon_Hunter,DemonHunter_RAW-0158-Demon_Hunter,"Вы уверены, что добавляли чай в смесь?",,Tu es sûre que tu as mis du thé dedans ?,Sei sicura di aver messo le foglie di tè nella miscela?,"Bist du sicher, dass du Tee zur Mischung hinzugefügt hast?",¿Seguro que has echado té aquí?,¿Estás segura de que le pusiste té a la mezcla?,혹시 여기 찻잎 넣으신 것 맞나요?,,この中に茶葉を入れたのは確かですか？,Tem certeza que colocou mesmo chá na mistura?,你确定往里面加了茶叶？,你真的有加入茶葉嗎？,,,,,
DemonHunter_RAW-0159-Alta,DemonHunter_RAW-0159-Alta,"Думаю, нет. Я переделаю его.",,Sans doute pas. Je vais le refaire.,Suppongo di no. Vado a rifarlo.,"Ich schätze, nicht. Ich mach ihn noch mal.",Supongo que no. Volveré a hacerlo.,Supongo que no. Ahora te preparo otro.,안 넣은 것 같네요. 다시 만들게요.,,入れてないね。作り直すよ。,Acho que não. Vou refazer.,我想没加。我去重做。,好像沒有。我會重泡一杯。,,,,,
DemonHunter_RAW-0160-Demon_Hunter,DemonHunter_RAW-0160-Demon_Hunter,Воистину! Вы принесли мне чай.-,,Tout à fait ! Tu m'apportes le-,Invero! Mi hai portato il-,Wahrlich! Du hast mir den–,¡En verdad! Me has traído el…,¡Qué bueno! Me trajiste el…,가져오셨군요! 잘 마실-,,よかった！いただきます…,Ótimo! Você me trouxe...,真不错！你给我带来了——,善哉！你終於泡好——,,,,,
DemonHunter_RAW-0161-Demon_Hunter,DemonHunter_RAW-0161-Demon_Hunter,"...... о, подождите, на вкус это не похоже на то, что в нем есть что-то {{Vreetle}}…",,"… oh, attends… je ne retrouve pas le goût du {{vreetle}}…","...oh aspetta, non sembra che contenga il {{Vreetle}}...","…Warte, das schmeckt, als wäre da keine {{Vreetle}} drin …","Un momento, no parece que sepa a {{Vreetle}}...",Un momento... Me parece que no tiene gusto a {{Vreetle}}...,"...잠깐만요, {{Vreetle}} 맛이 안 나는 것 같은데...",,…待って…{{ヴリートル}}の味がしないようですが…,"Ah, espere, isso não tem gosto nenhum de chá de {{vreetle}}...",……哦等等，我没尝出{{Vreetle}}味……,……等一下，我喝不出{{Vreetle}}的滋味……,,,,,
DemonHunter_RAW-0162-Demon_Hunter,DemonHunter_RAW-0162-Demon_Hunter,"Я... я почти уверена, что напросилась на чай с {{Vreetle}}, не так ли?",,"Je… je parierais pourtant avoir demandé un thé avec du {{vreetle}}, non ?",Sono... sono abbastanza sicuro di aver chiesto un tè col {{Vreetle}}.,"Ich … Ich bin ziemlich sicher, einen Tee mit {{Vreetle}} bestellt zu haben, oder?","Yo... Creo que te pedí té con {{Vreetle}}, ¿no?","Tengo... la certeza de que te pedí té con {{Vreetle}}, ¿no?","음... 제가 {{Vreetle}} 차를 주문한 것 같은데, 아니었나요?",,私…確かに{{ヴリートル}}ティーを頼みましたよね？,"Ahm... tenho quase certeza que pedi chá com {{vreetle}}, não foi?",我……我应该说过茶里要加{{Vreetle}}，对吧？,我……我很確定自己點的是{{Vreetle}}茶，對吧？,,,,,
DemonHunter_RAW-0163-Choice,DemonHunter_RAW-0163-Choice,"Я на 100% уверена, что ты этого не говорил.",,Je suis sûre à 100 % que tu ne l'as pas dit.,Sono sicurissima che non l'hai detto.,"Ich bin 100 % sicher, dass du das nicht hast.",Estoy 100 % segura de que no dijiste eso.,Estoy 100 % segura de que no dijiste eso.,그렇게 주문 안 했어요. 100% 확신해요.,,そんなこと絶対に言われてない。,Tenho certeza absoluta que você não disse isso.,我百分百确定你没说过。,我百分之百確定你沒有這麼說。,,,,,
DemonHunter_RAW-0164-Choice,DemonHunter_RAW-0164-Choice,"Ты говорил, но я проигнорировала это.",,"C'est vrai, mais je n'en ai pas tenu compte.","È vero, ma l'ho ignorato.","Hast du, aber ich hab es ignoriert.","Sí, pero lo ignoré.","Sí, pero lo ignoré.",그렇게 주문했는데 무시했어요.,,頼まれたけど無視した。,"Foi, mas eu ignorei.",你说过，但我没管。,對，但我忽略了。,,,,,
DemonHunter_RAW-0165-Demon_Hunter,DemonHunter_RAW-0165-Demon_Hunter,"Я этого не делал?? Боже правый, как я могу так сильно облажаться...","""heavens above"" means ""oh my god""
From [0163-Choice]",Ah non ?? Aïe… juste ciel ! Comment ai-je pu commettre une erreur pareille ?,"Non l'ho fatto? Uffa, ma come faccio a incasinarmi sempre così...","Hab ich das nicht? Urgs. Himmel, wie kann man es schon so früh versauen wie ich …","¿Ah, no? Uf, madre mía, cómo es posible que me equivoque tanto...","Ah, ¿no? Agh, por todos los cielos... Cómo es posible que me equivoque tanto...","그랬어요?? 으윽, 맙소사. 초장부터 이런 실수를 하다니...",,本当ですか？ まったく私ときたら、どこまでポンコツなんでしょう…,"Não disse? Ugh, céus, como já estou vacilando tanto...",我没说过？？啊，老天，我怎么已经这么糊涂了……,我沒有嗎？？蒼天在上，我怎麼就已經搞砸一切了……,,,,,
DemonHunter_RAW-0166-Demon_Hunter,DemonHunter_RAW-0166-Demon_Hunter,"Итак, если мы хотим провести церемонию {{Vreetle}}, то нам нужен чай {{Vreetle}}.",From [0164-Choice],"Mais si on veut faire une cérémonie du {{vreetle}}, il nous faut du thé au {{vreetle}}.","Allora, se vogliamo fare la cerimonia del {{Vreetle}} abbiamo bisogno del tè al {{Vreetle}}.",Für eine {{Vreetle}}-Zeremonie brauchen wir {{Vreetle}}-Tee.,"Así que, si queremos hacer una ceremonia de {{Vreetle}}, necesitaremos té de {{Vreetle}}.","Si queremos hacer una ceremonia de {{Vreetle}}, entonces necesitamos té de {{Vreetle}}.",하지만 {{Vreetle}} 의식을 진행하려면 {{Vreetle}} 차가 필요해요.,,でも{{ヴリートル}}の儀式をしたいなら、{{ヴリートル}}ティーが必要なんです。,"Então, se quisermos fazer uma Cerimônia do {{Vreetle}}, precisamos de chá de {{Vreetle}}.",可如果要进行{{Vreetle}}仪式，就必须要用到{{Vreetle}}茶。,好，如果我們要舉行{{Vreetle}}儀式，就需要{{Vreetle}}茶。,,,,,
DemonHunter_RAW-0167-Demon_Hunter,DemonHunter_RAW-0167-Demon_Hunter,"Не могли бы вы, пожалуйста, проверить еще раз, нет ли каких-нибудь {{Вритлов}} Свекла? Где-нибудь в магазине?",,Tu ne voudrais pas aller voir si tu ne trouves pas des betteraves de {{vreetle}} quelque part dans le salon ?,Non potresti controllare di nuovo per vedere se ci sono barbabietole di {{Vreetle}} da qualche parte nella bottega?,"Kannst du nicht doch nochmal nachsehen, ob ihr {{Vreetle}}-Rübchen habt? Irgendwo im Laden?",¿Podrías volver a comprobar si hay remolachas de {{Vreetle}} en algún lugar de la tienda?,¿Podrías volver a comprobar si hay remolachas de {{Vreetle}} en algún lugar de la tienda?,혹시 {{Vreetle}} 근대가 있는지 다시 한번 확인해 주시겠어요? 가게 어딘가에 있을까 해서요.,,{{ヴリートル}}ビーツがないか、もう一度確かめてもらえないでしょうか。お店のどこかにありませんか？,Pode conferir de novo para ver se há alguma beterraba de {{vreetle}}? Em algum lugar da casa?,拜托你再找找看有没有{{Vreetle}}甜果，行吗？整间店里都找找？,你能不能再確認一次有沒有{{Vreetle}}根？可能就在茶屋裡？,,,,,
DemonHunter_RAW-0168-Choice,DemonHunter_RAW-0168-Choice,"Ладно, я поищу что-нибудь.",,"OK, je vais en trouver.","E va bene, andrò a cercarle.","Gut, ich seh mich mal um.","Vale, iré a buscar algunas.","Bien, voy a buscar algunas.","알았어요, 찾아볼게요.",,わかった、探してみる。,"Tá bem, vou procurar.",好吧，我去找找。,好，我會去找找。,,,,,
DemonHunter_RAW-0169-Choice,DemonHunter_RAW-0169-Choice,У нас нет {{Vreetle}} Свекла. Продолжайте церемонию.,,On n'a pas de betteraves de {{vreetle}}. Commençons la cérémonie quand même.,Non abbiamo nessuna barbabietola di {{Vreetle}}. Prosegui con la cerimonia.,Wir haben keine {{Vreetle}}-Rübchen. Mach mit der Zeremonie weiter.,No tenemos remolachas de {{Vreetle}} . Sigue con la ceremonia.,No tenemos remolachas de {{Vreetle}}. Empieza con la ceremonia.,우리 가게에는 {{Vreetle}} 근대가 없어요. 의식은 그냥 진행하세요.,,{{ヴリートル}}ビーツはない。何とか儀式をやってくれ。,Não temos beterraba de {{vreetle}}. Vamos seguir com a cerimônia.,本店没有{{Vreetle}}甜果。仪式将就着来吧。,我們沒有{{Vreetle}}根。請繼續舉行儀式。,,,,,
DemonHunter_RAW-0170-Demon_Hunter,DemonHunter_RAW-0170-Demon_Hunter,Большое вам спасибо!,From [0168-Choice],Merci beaucoup !,Grazie mille!,"Vielen, vielen Dank!",¡Muchas gracias!,¡Muchas gracias!,정말 고마워요!,,本当に助かります！,Agradeço muitíssimo!,太谢谢了！,感激不盡！,,,,,
DemonHunter_RAW-0171-Alta,DemonHunter_RAW-0171-Alta,Ничего не обещаю.,,Je ne promets rien.,Non te lo prometto.,Keine Versprechungen.,No prometo nada...,No prometo nada...,약속은 못 해요.,,約束はできないよ。,Não prometo nada.,我不做保证。,我不保證能找到。,,,,,
DemonHunter_RAW-0172-Demon_Hunter,DemonHunter_RAW-0172-Demon_Hunter,..но...,From [0169-Choice],… mais…,… ma...,…Aber …,Pero…,Pero…,...하지만...,,…でも…,Mas...,……可是……,……但是……,,,,,
DemonHunter_RAW-0173-Alta,DemonHunter_RAW-0173-Alta,Мы. Этого. Не делаем. Иметь. {{Vreetle}}. Чай.,,On n'a pas de thé au {{vreetle}} !!,Non-abbiamo-il-tè-al-{{Vreetle}}.,Wir. Haben. Leider. Keinen. {{Vreetle}}. Tee.,No. Tenemos. Té. De {{Vreetle}}.,No. Tenemos. Té. De. {{Vreetle}}.,여긴. {{Vreetle}}. 차가. 없. 어. 요.,,うちに、{{ヴリートル}}ティーは、ないんだ。,Nós. Não. Temos. Chá. De. {{Vreetle}}.,本店——真——没——有——{{Vreetle}}。茶。,我們。並。沒。有。{{Vreetle}}。茶。,,,,,
DemonHunter_RAW-0174-Demon_Hunter,DemonHunter_RAW-0174-Demon_Hunter,Воистину! Это,,Tout à fait ! C'est-,Invero! È-,Wahrlich! Es…,¡En verdad! Esto...,¡Qué bueno! Esto es...,"가져오셨군요! 그럼, 한번-",,よかった！ これは…,Ótimo! Ahm...,太好了！它——,善哉！它——,,,,,
DemonHunter_RAW-0175-Demon_Hunter,DemonHunter_RAW-0175-Demon_Hunter,"... о, эм... все еще нет {{Vreetle}} Свекла в этом чае...",,"… oh, hum… il n'y a toujours pas de betterave de {{vreetle}} dans ce thé…","...oh, um... non c'è nessuna barbabietola di {{Vreetle}} in questo tè...","…Oh, ähm …in diesem Tee ist immer noch kein {{Vreetle]]-Rübchen …","Mmm... Sigue sin haber, eh, remolacha de {{Vreetle}} en este té...","Mmm... Sigue sin haber, eh, remolacha de {{Vreetle}} en este té...","...어, 흠... 아직도 {{Vreetle}} 근대가 안 들어간 것 같은데요...",,…あの…やはり{{ヴリートル}}ビーツが入っていないかと…,"Ahm, ainda não tem beterraba de {{vreetle}} nesse chá...",……哦，呃……茶里还是没有{{Vreetle}}甜果……,……噢，呃……這杯茶還是沒有{{Vreetle}}根……,,,,,
DemonHunter_RAW-0176-Choice,DemonHunter_RAW-0176-Choice,Странный. Я пойду попробую еще раз.,,Bizarre. Je vais réessayer.,Strano. Vado a rifarlo per l'ennesima volta.,Seltsam. Ich gehe und versuche es noch mal.,Qué raro. Lo volveré a intentar.,Qué raro. Lo volveré a intentar.,이상하네요. 다시 해볼게요.,,おかしいな。淹れ直してみる。,Que estranho. Vou tentar de novo.,奇怪。我再去做一杯。,怪了。我會再試一次。,,,,,
DemonHunter_RAW-0177-Choice,DemonHunter_RAW-0177-Choice,У нас нет {{Vreetle}} Свеклы. Продолжайте церемонию.,,On n'a pas de betteraves de {{vreetle}}. Commençons la cérémonie quand même.,Non abbiamo nessuna barbabietola di {{Vreetle}}. Prosegui con la cerimonia.,Wir haben keine {{Vreetle}}-Rübchen. Mach mit der Zeremonie weiter.,No tenemos remolachas de {{Vreetle}}. Sigue con la ceremonia.,No tenemos remolachas de {{Vreetle}}. Empieza con la ceremonia.,우리 가게에는 {{Vreetle}} 근대가 없어요. 의식은 그냥 진행하세요.,,{{ヴリートル}}ビーツはない。何とか儀式をやってくれ。,Não temos beterraba de {{vreetle}}. Vamos seguir com a cerimônia.,本店没有{{Vreetle}}甜果。仪式将就着来吧。,我們沒有{{Vreetle}}根。請繼續舉行儀式。,,,,,
DemonHunter_RAW-0178-Demon_Hunter,DemonHunter_RAW-0178-Demon_Hunter,"О, спасибо вам! Огромное спасибо!",From [0176-Choice],"Oh, merci ! Merci beaucoup !","Oh, ti ringrazio tantissimo.","Oh, danke! Vielen Dank!","¡Oh, gracias! ¡Muchas gracias!",¡Gracias! ¡Muchas gracias!,"아, 고마워요! 정말로!",,ありがとう！ 本当に！,"Ah, agradeço muitíssimo!",哦，谢谢！太感谢了！,噢，感謝！非常感謝！,,,,,
DemonHunter_RAW-0179-Demon_Hunter,DemonHunter_RAW-0179-Demon_Hunter,..но.....,From [0177-Choice],… mais…,… ma...,…Aber …,Pero…,Pero…,...하지만...,,…でも…,Mas...,……可是……,……但是……,,,,,
DemonHunter_RAW-0180-Alta,DemonHunter_RAW-0180-Alta,Мы... Этого... Не делаем. Иметь. {{Vreetle}}. Чай.,,On n'a pas de thé au {{vreetle}} !!,Non-abbiamo-il-tè-al-{{Vreetle}}.,Wir. Haben. Leider. Keinen. {{Vreetle}}. Tee.,No. Tenemos. Té. De {{Vreetle}}.,No. Tenemos. Té. De. {{Vreetle}}.,여긴. {{Vreetle}}. 차가. 없. 어. 요.,,うちに、{{ヴリートル}}ティーは、ないんだ。,Nós. Não. Temos. Chá. De. {{Vreetle}}.,本店——真——没——有——{{Vreetle}}。茶。,我們。並。沒。有。{{Vreetle}}。茶。,,,,,
DemonHunter_RAW-0181-Demon_Hunter,DemonHunter_RAW-0181-Demon_Hunter,Воистину! Вы принесли мне церемониальный {{Vreetle}} чай!,,Tout à fait ! Tu m'as apporté du thé au {{vreetle}} de cérémonie !,Invero! Mi hai portato il tè al {{Vreetle}} per poter dare inizio alla cerimonia!,Wahrlich! Du hast mir den zeremoniellen {{Vreetle}}-Tee gebracht.,¡En verdad! ¡Me has traído el té ceremonial de {{Vreetle}}!,¡Qué bueno! ¡Me trajiste el té ceremonial de {{Vreetle}}!,가져오셨군요! 의식용 {{Vreetle}} 차를 잘 만들어주셨네요!,,よかった！ 儀式用の{{ヴリートル}}ティーですね！,Ótimo! Você me trouxe o chá de {{vreetle}} cerimonial!,太好了！你竟然做出了仪式用的{{Vreetle}}茶！,善哉！你終於泡好儀式要用的{{Vreetle}}茶了！,,,,,
