,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Birdperson_RAW-0035-Customer,Birdperson_RAW-0035-Customer,«А ещё мы — стороны этого треугольника.»,,"""Et nous sommes aussi les lignes de ce triangle.""","""Ma siamo anche le sue linee.""",Wir sind auch seine Seiten und das Dreieck selbst.,"""También somos las líneas del triángulo"".",«También son las líneas del triángulo».,"""우리는 또한 그 삼각형을 이루는 변이기도 하지요.""",,“そして我々は三角の辺でもある”,"""Também somos as linhas no triângulo.""",“三角之边，吾等亦在其边也。”,「我們也是三角形的三個邊。」,,,,,
Birdperson_RAW-0036-Customer,Birdperson_RAW-0036-Customer,"«Следовательно, стороны И вершины — САМИ по СЕБЕ и ЕСТЬ КРАСОТА ЖИЗНИ!!»",,"""En conséquence, les lignes et les points sont en eux-mêmes la beauté de la vie !""","""Pertanto, le linee e gli angoli sono a loro volta la BELLEZZA della VITA!""",Darum sind die Seiten UND die Ecken selbst DAS SCHÖNE DES LEBENS!“,"""¡Por lo tanto, las líneas y los puntos son en sí mismos la belleza de la vida!""","«¡Por lo tanto, las líneas y los puntos son en sí mismos la belleza de la vida!»","""그러므로 변과 꼭짓점은 그 자체로서 인생의 아름다움인 것입니다!!""",,“すなわち、辺と頂点そのものが、人生の美しさを形づくるのであ～る！”,"""Portanto, as linhas E as pontas, são ELAS MESMAS a BELEZA da VIDA!!""",“三角之角，三角之边，人生之美，无不出于其中也！！”,「因此，點跟線本身就是生活之美啊！！」,,,,,
Birdperson_RAW-0037-Customer,Birdperson_RAW-0037-Customer,...вот так-то!,,… et voilà pour toi !,… e questo è quanto!,… Da hast du es!,¡Ahí lo tienes!,¡Y ahí lo tienes!,...여기까지였습니다!,,…と、いうことですぞ！,E aí está!,……我已传达圣人之言！,……我說完了！,,,,,
Birdperson_RAW-0038-Choice,Birdperson_RAW-0038-Choice,"Ух ты, фантастика, очень полезно.",,"Waouh, génial, ça aide énormément.","Uao, è fantastico, molto utile a sapersi.","Wow, das ist fantastisch, sehr hilfreich.","Vaya, fantástico, muy útil.","Vaya, fantástico, muy útil.","와, 기막힌 조언이네. 큰 도움이 됐어요.",,わあ、すばらしいね。すごくためになった。,"Nossa, que fantástico, muito útil.",哇，真是非同凡响，我受益颇多。,哇，真讚，太有幫助了。,,,,,
Birdperson_RAW-0039-Choice,Birdperson_RAW-0039-Choice,Это весь совет?,,C'est le conseil en entier ?,Questo è tutto il consiglio?,War das der ganze Ratschlag?,¿Ese es todo el consejo?,¿Ese es todo el consejo?,그게 전부인가요?,,助言はそれだけ？,Esse é o conselho?,圣人教诲就这些？,你的建議就這些嗎？,,,,,
Birdperson_RAW-0040-Customer,Birdperson_RAW-0040-Customer,"Да, конечно, ведь это просто прописные истины нашего мира! Довольно элементарные.",From [0038-Choice],"Oui, c'est exact. Ce ne sont que quelques faits de notre monde ! Plutôt rudimentaires.",Per l'esattezza. È solo una semplice constatazione di un dato di fatto. Piuttosto rudimentale.,"Ja, natürlich. Nun, es sind einfache Fakten des Lebens! Sehr grundlegend.","Sí, por supuesto. ¡No son más que hechos simples de nuestro mundo! Algo bastante rudimentario.","Sí, por supuesto. ¡No son más que hechos simples de nuestro mundo! Algo bastante rudimentario.",그러셨겠지요. 뭐 이 세상의 단순한 진리일 뿐이지만! 상당히 초보적인 사실이죠.,,そうでしょうとも。とはいえ、この世界の純然たる事実に過ぎません！ 実に基本的なことですな。,"Sim, claro, são simples fatos do nosso mundo! Algo bem rudimentar.",然也，这些都是世间简单的道理呀！再浅显易懂不过。,當然，這不過是我們這個世界的簡單事實！挺簡單的。,,,,,
Birdperson_RAW-0041-Customer,Birdperson_RAW-0041-Customer,"Дорогуша, уверяю вас, в этом совете скрыто МНОЖЕСТВО смыслов!",From [0039-Choice],"Ma chère, je t'assure, ce conseil comporte une multitude de significations !","Mia cara, te lo assicuro, questo consiglio contiene una MOLTITUDINE di significati!","Liebling, ich versichere dir, dass dieser Ratschlag VIELE Bedeutungen hat!","Te lo aseguro, cariño, ¡este consejo contiene multitudes de significados!","¡Querida, puedo asegurarte que este consejo contiene MULTITUDES de significados!","선생님, 장담하건대 이 조언은 의미가 아주 다층적이에요!",,お嬢さん、言っておきますが、この助言には多くの意味が含まれているのですぞ！,"Meu bem, te garanto, esse conselho contém DIVERSOS significados!",小姐姐，我向你保证，此番建议奥妙无穷！,親愛的，我跟你保證，我的忠告是奧妙無窮的！,,,,,
Birdperson_RAW-0042-Customer,Birdperson_RAW-0042-Customer,"Если он кажется вам банальным, то, возможно, вы потратили недостаточно времени на размышления о его смысле.",,"Si cela te paraît d'une grande platitude, alors c'est peut-être parce que tu n'as pas passé assez de temps à méditer sur la question.","Se ti sembra banale, significa che non hai passato abbastanza tempo a meditare sul suo significato.","Wenn er dir banal vorkommt, hast du vielleicht noch nicht lange genug über seine Bedeutung nachgedacht.","Si te parece algo trillado, es posible que no hayas dedicado suficiente tiempo a meditar sobre su significado.","Si te parece algo trillado, es posible que no hayas dedicado el tiempo suficiente a meditar sobre su sentido.","조금이라도 진부하게 느껴진다면, 아마 시간을 들여 의미를 충분히 곱씹어 보지 않아서일 겁니다.",,ありふれた話に聞こえたなら、それは貴方がじっくりと意味を考えていないからでしょうな。,"Se parece banal para você, talvez você não tenha passado tempo suficiente meditando sobre seu significado.",如果你认为这都是老生常谈，那说明你还没有真正投入时间思考其深意。,如果你覺得很老套，那應該是你沉思得不夠。,,,,,
Birdperson_RAW-0043-Customer,Birdperson_RAW-0043-Customer,"А теперь мне нужно немного посидеть с этим чаем, чтобы насладиться его вкусом. Прошу меня извинить.",,"Et maintenant, je vais devoir aller me poser avec ce thé, pour en savourer pleinement tous les arômes. Je te prie de m'excuser.","E adesso se non ti dispiace, mi andrei a sedere un attimo con questo tè per assaporarne pienamente tutto il suo aroma in piena tranquillità. Con permesso.","Nun, ich muss einen Moment lang mit meinem Tee alleine sein, um den Geschmack zu genießen. Entschuldige mich.","Y ahora, si me lo permites, debo sentarme con este té por un momento para degustar su sabor.","Y ahora, si me lo permites, debo sentarme con este té por un momento para degustar su sabor.",이제 저는 잠깐 앉아서 차를 마시며 맛을 음미해야겠습니다. 실례하겠습니다.,,さて、ワガハイは少しの間、腰を落ち着けてこのお茶を味わうとします。では失礼。,"Agora, com licença, preciso sentar com esse chá por um momento para apreciar seu sabor.",现在请允我独自安坐，细细品茶。还望不要打扰。,好啦，我要好好啜飲這杯茶，細品其滋味，不好意思。,,,,,
Birdperson_RAW-0044-Customer,Birdperson_RAW-0044-Customer,"Послушайте, моя дорогая, хотя чай, возможно, и сносный, это определённо не то, что было заказано.",,"Et maintenant, ma chère, si le thé est acceptable, il ne correspond certainement pas à ce que j'ai demandé.","Mia cara, anche se questo tè può essere soddisfacente, non è certamente quello che avevo ordinato.","Nun, mein Liebling, der Tee ist zweifellos kompetent zubereitet, aber ganz sicher nicht, was ich bestellt habe.","Querida, si bien este té puede que sea competente, ciertamente no es lo que pedí.","Querida, si bien este té resulta competente, en realidad no es lo que pedí.","저기요 선생님, 차는 괜찮은 수준일지 모르겠지만 제가 주문한 것과는 확실히 다르군요.",,おや、お嬢さん、このお茶は確かに美味だが、頼んだものとは違うようですな。,"Meu bem, enquanto esse chá possa ser deveras competente, certamente não foi o que pedi.",小姐姐，这茶虽好，却不是我所求之物。,親愛的，雖然這杯茶的確相當美味，但這不是我點的茶呀。,,,,,
Birdperson_RAW-0045-Customer,Birdperson_RAW-0045-Customer,"Я нахожу необходимым посоветовать вам вернуться к истокам, обдумать заново основы приготовления чая.",,Je te suggère de retourner à tes fondamentaux et de repenser aux bases de la préparation du thé.,Ti suggerirei di tornare alle basi per ripensare alle nozioni fondamentali della preparazione del tè.,"Ich schlage vor, du kehrst zu den Grundlagen zurück und überdenkst das Wesentliche der Teezubereitung von Neuem.","Te sugiero que vuelvas a lo más esencial, que pienses de nuevo en los conceptos básicos de la preparación del té.","Te sugiero que vuelvas a lo más esencial, que pienses de nuevo en los conceptos básicos de la preparación del té.",기본으로 돌아가서 차 준비의 기초에 대해 다시 한번 생각해 보시기를 바랍니다.,,いま一度、基本に立ち返り、お茶の準備とは何かを考え直してはいかがかな？,"Sugiro que volte ao básico, pense novamente sobre os fundamentos da preparação de chá.",我建议你追本溯源，重新思考茶艺准备阶段的基础要求。,我建議你回到原點，再次思考泡茶的基本工作。,,,,,
Birdperson_RAW-0046-Customer,Birdperson_RAW-0046-Customer,"Сами компоненты просты: лаванда, Призрачный плод и ещё один, цветоизменённый Призрачный плод.",,"Les ingrédients eux-mêmes sont simples : lavande, fruit fantôme et aussi un fruit fantôme aux couleurs inversées.","I componenti stessi sono semplici: della lavanda, un po' di frutto Fantasma e un po' di frutto Fantasma con colori scambiati.","Die Bestandteile sind einfach: Lavendel, Geisterfrucht und farbvertauschte Geisterfrucht.","Los componentes en sí son simples: lavanda, fruta fantasma y una fruta fantasma con colores intercambiados.","Los componentes en sí son simples: lavanda, una fruta fantasma y una fruta fantasma con colores cambiados.","제가 원하는 구성 성분은 단순해요. 라벤더, 고스트 열매, 그리고 색이 바뀐 고스트 열매까지.",,材料はシンプルそのもの。ラベンダー、ゴーストフルーツ、それから色替えのゴーストフルーツですぞ。,"Os componentes em sim são simples: lavanda, fruta fantasma e também fruta fantasma de cor trocada.",配方本身再简单不过：薰衣草、幽灵果和一颗异色幽灵果。,原料本身相當簡單：薰衣草、鬼果，還有變色鬼果。,,,,,
Birdperson_RAW-0047-Customer,Birdperson_RAW-0047-Customer,"Не пугайтесь, я не держу зла! Я просто жду более совершенную реализацию чашки чая.",,"Ne t'inquiète pas, je ne t'en tiendrai pas rigueur ! J'attends tout simplement la tasse de thé des plus parfaites.","Non allarmarti, non porto mai rancore! Mi aspetto soltanto la tazza di tè più perfetta mai realizzata.","Keine Sorge, ich bin nicht nachtragend. Ich warte lediglich auf die perfekt umgesetzte Tasse Tee.","¡No te alarmes, no te guardaré rencor! Solo espero la taza de té más perfecta.",¡No te alarmes! ¡No te guardo ningún rencor! Solo espero de ti la taza de té más perfecta.,걱정하지 마세요. 마음에 쌓아두진 않겠습니다! 다만 조금은 더 완벽하게 구현된 차 한 잔을 기다릴 뿐이지요.,,ご心配なく。根に持ったりしませんから！ より完璧な出来のお茶を待つまでです。,"Não se preocupe, não guardarei mágoas! Simplesmente, espero a xícara de chá mais perfeitamente realizada.",无需紧张，我心无芥蒂！只是期待一杯完美的茶罢了。,別擔心，我沒有不滿！我只是在等泡得更完美的茶。,,,,,
Birdperson_RAW-0048-Customer,Birdperson_RAW-0048-Customer,"Скажите, а что это за... сомнительные личности собираются неподалёку? Те, в безобразных костюмах?","""Questionable"" means ""suspicious-looking""","Dis-moi, qui sont ces… personnes bizarres qui se rassemblent à côté ? Ceux qui portent ces atroces costumes ?","Dimmi, chi sono quegli... individui sospetti che si aggirano nelle vicinanze? Quelli con gli abiti orribili?","Sag mal, wer sind diese …fragwürdigen Individuen, die sich in der Nähe sammeln? Die in den grässlichen Anzügen?","Dime, ¿quiénes son estos... individuos cuestionables que se reúnen por aquí cerca? ¿Los que llevan esos trajes tan horrendos?","Dime, ¿quiénes son estos... individuos cuestionables que se reúnen aquí cerca? Me refiero a los que llevan esos trajes tan horrendos...","선생님, 그런데... 근처에 모여 있는 수상한 사람들은 누굴까요? 흉측한 정장을 입은 사람들 말이에요.",,そういえば、近くに集まっている… 怪しげな人たちは何者なんです？ パッとしないスーツの人たちですよ。,"Me diga uma coisa, quem são esses... indivíduos questionáveis se reunindo aqui perto? Aqueles com os trajes horrendos?",话说聚集在附近的这些……可疑人物都是谁？那些身穿丑陋制服的家伙们？,是說，那些聚集在附近的……可疑人士是誰啊？那些穿著醜陋服裝的傢伙？,,,,,
Birdperson_RAW-0049-Customer,Birdperson_RAW-0049-Customer,Я нахожу их серый внешний вид весьма оскорбительным для атмосферы этой лавки.,,Je trouve leur morne apparence assez insultante au regard de la délicatesse de ce salon.,Trovo che il loro squallore sia un insulto alla delicatezza di questa bottega.,Ich finde ihr eintöniges Aussehen ganz und gar anstößig gegenüber der Atmosphäre eures Ladens.,Su aspecto monótono me parece bastante ofensivo para la sensibilidad de esta tienda.,Su aspecto monótono me parece bastante ofensivo para la sensibilidad de esta tienda.,그 사람들의 칙칙한 분위기가 가게의 감성을 상당히 해치고 있는데요.,,あの野暮ったい姿。趣味のいいこの店には、まったくもって似合いませんな。,Acho sua aparência enfadonha muito ofensiva à sensibilidade desta casa de chá.,他们那乏味的样子和这家店的氛围格格不入。,比起這間茶屋的氛圍，他們粗鄙的模樣真是煞風景。,,,,,
Birdperson_RAW-0050-Choice,Birdperson_RAW-0050-Choice,Они бы с удовольствием провели для вас презентацию.,"""Presentation"" means the kind of presentation a person would deliver during an office meeting, using powerpoint slides",Ils aimeraient te faire une présentation.,Gli piacerebbe fare una presentazione per te.,Sie würden dir gerne eine Präsentation zeigen.,Les encantaría mostrarte una presentación.,Les encantaría mostrarte una presentación.,손님 앞에서 프레젠테이션을 해 보고 싶다는데요.,,あんたにプレゼンを見せたいらしい。,Eles adorariam fazer uma apresentação a você.,他们肯定希望你给来场演讲。,他們想對你展示一些簡報。,,,,,
Birdperson_RAW-0051-Choice,Birdperson_RAW-0051-Choice,"Они требуют, чтобы я сварила кофе.",,Ils ont demandé que je fasse du café.,Mi hanno chiesto di preparare il caffè.,"Sie haben mich gebeten, Kaffee zu machen.",Me han estado pidiendo que haga café.,Me estuvieron pidiendo que les prepare café.,저에게 커피를 만들어달라네요.,,コーヒーを何度もリクエストされてる。,Eles estão pedindo que eu faça café.,他们找我要咖啡喝。,他們找我泡咖啡。,,,,,
Birdperson_RAW-0052-Choice,Birdperson_RAW-0052-Choice,Им бы очень пригодился зал для совещаний.,,Ils cherchent une salle de conférence.,Hanno davvero bisogno di una sala riunioni.,Sie könnten wirklich einen Sitzungssaal gebrauchen.,Les vendría bien tener una sala de juntas.,Una sala de juntas no les vendría nada mal.,회의실이 필요하다는데요.,,どうしても役員会議室を使いたいらしい。,Uma sala de reuniões seria bem útil pra eles.,真应该给他们一间会议室。,他們需要會議室。,,,,,
Birdperson_RAW-0053-Customer,Birdperson_RAW-0053-Customer,Презентацию?? Ну уж нет!,From [0050-Choice],Une présentation ?? Il n'en est pas question !,Una presentazione? Giammai!,Eine Präsentation? Völlig ausgeschlossen!,¿¡Una presentación!? ¡Ciertamente creo que no!,¡¿Una presentación?! ¡Ten la certeza de que no!,프레젠테이션?? 절대로 들을 생각 없습니다!,,プレゼンですと？ 考えられませんな！,Uma apresentação?? Eu tenho certeza que não!,演讲？？我可敬谢不敏！,簡報？？那可不行！,,,,,
Birdperson_RAW-0054-Customer,Birdperson_RAW-0054-Customer,"Какое душное высокомерие — ходить и попугайничать глупыми мнениями. Ишь ты, «презентация».",,"Se contenter de répéter des opinions sans intérêt est d'une arrogance tellement barbante. Tu parles d'une ""présentation"" !","La ripetizione pappagallesca di opinioni inutili è così noiosamente arrogante. È la definizione di ""presentazione"" per l'appunto!","Was für fade Arroganz, rumzulaufen und alberne Meinungen nachzuplappern. „Präsentation“, dass ich nicht lache.","Qué soberbia tan sofocante, andar repitiendo como un loro opiniones tontas. Una ""presentación"", sí.",Qué acto de soberbia tan sofocante ese de andar repitiendo opiniones estólidas como un loro. Una «presentación». Ya lo creo.,하찮은 의견을 앵무새처럼 되풀이하는 행태라니 얼마나 답답한 오만인가요? '프레젠테이션' 좋아하시네.,,まったく、胸がムカつくほどに傲慢な輩だ。くだらない意見を繰り返すだけでしょう。何が“プレゼン”だ。,"Quanta arrogância, sair por aí repetindo opiniões idiotas. ""Apresentação"" com certeza.",鹦鹉学舌般地重复愚蠢的观点，何其古板，何其傲慢啊。“演讲”可不就是如此吗。,一群傲慢之徒，四處宣揚愚蠢的觀點，好一場「簡報」啊。,,,,,
Birdperson_RAW-0055-Customer,Birdperson_RAW-0055-Customer,"Кофе?! Они что, не видят, что мы в чайной лавке!!",From [0051-Choice],Du café ? Ils n'ont donc pas compris qu'on est dans un salon de thé ?!,Caffè? Non lo vedono che siamo in una sala da tè?,"Kaffee?! Sehen die nicht, dass wir in einem Teeladen sind?",¿¡Café!? ¿¡No ven que estamos en una tienda de té!?,¡¿Café?! ¡¿Acaso no ven que estamos en una tienda de té?!,'커피'라니?! 여긴 찻집인 거 안 보인답니까?,,コーヒー？！ ここがティーハウスだとわからないのか？,Café?! Eles não estão vendo que estamos numa casa de chá!!,咖啡？！难道他们不知道这是家茶馆吗？！,咖啡？！他們沒看到我們在茶屋裡嗎！！,,,,,
Birdperson_RAW-0056-Customer,Birdperson_RAW-0056-Customer,"Какое ужасное высокомерие! Требовать такой вульгарный напиток, как кофе, да ещё и здесь!",,Mais quelle ignoble arrogance ! Oser commander une boisson aussi vulgaire que le café… et surtout en un endroit comme celui-ci !,"Che arroganza sfacciata! Chiedere una bevanda volgare come il caffè, proprio qui!","Wie fürchterlich arrogant! Ein so vulgäres Getränk wie Kaffee zu verlangen, und auch noch hier!","¡Menuda arrogancia! ¡Exigir una bebida tan vulgar como el café, aquí precisamente!",¡Arrogancia a granel! ¡¿Qué esto de venir a exigir justo aquí una bebida tan vulgar como el café?!,참으로 오만하기 짝이 없군요! 굳이 이런 장소에서 커피처럼 천박한 음료를 요구하다니!,,嘆かわしいほどに傲慢ですな！ よりによってこの店で、コーヒーなどという品のない飲み物を求めるとは！,"Que incrivelmente arrogante! Fazer exigências de uma bebida tão vulgar quanto o café, e logo aqui!",狂傲不自知！竟敢在此处要求品尝咖啡这等粗俗的饮料！,多無禮啊！竟敢在這地方點咖啡這種粗野的飲品！,,,,,
Birdperson_RAW-0057-Customer,Birdperson_RAW-0057-Customer,"Зал для совещаний?? Зачем, во имя небес? Они что, не видят, где мы находимся?",From [0052-Choice],Une salle de conférence ? Et en quel honneur ? Ils n'ont pas compris où nous sommes ?,Una sala riunioni? A quale titolo? Non lo vedono dove siamo?,"Einen Sitzungssaal? Wofür, um Himmels willen? Sehen die nicht, wo wir sind?",¿¡Una sala de juntas!? ¿Para qué diablos? ¿No ven dónde estamos?,¡¿Una sala de juntas?! ¿Para qué diantres querrían eso? ¿No ven dónde estamos?,회의실이요?? 대체 뭐 하러요? 여기가 어딘지도 모른답니까?,,役員会議室ですと？ いったい何のために？ ここがどういう店かわからないのか？,"Uma sala de reuniões?? Pelos céus, por quê? Eles não estão vendo onde estamos?",会议室？？这是意欲何为？他们莫非看不出此地为何处？,會議室？？搞什麼呀？他們沒看到我們在什麼地方嗎？,,,,,
Birdperson_RAW-0058-Customer,Birdperson_RAW-0058-Customer,"Видите ли, это именно та узколобость, к которой склоняет жизнь в бизнесе!","""myopic perspective"" means being narrow-minded","Tu vois, c'est le genre de perspective aveuglée qui attend tous ceux qui se commettent dans le monde du commerce !","Vedi, questo è il tipo di mentalità ristretta a cui ti porta una vita nel mondo degli affari!","Verstehst du? Das ist die Kurzsichtigkeit, zu der ein Leben in der Wirtschaft führt!","Verás, ¡este es el tipo de perspectiva miope hacia la que te inclina la vida en los negocios!","¡Como puedes apreciar, este es el tipo de perspectiva miope hacia la que te inclina la vida de los negocios!",사람이 비즈니스를 하다 보면 저렇게 눈이 어두워지는 법이지요!,,ビジネスの世界で生きていると、そういう近視眼的な物の見方しかできなくなってしまうのです！,"Então, esse é o tipo de perspectiva míope que uma vida nos negócios te obrigada a levar!",你看，商海沉浮就会让人如此有眼无珠！,你看，滿腦子只想做生意就是是會讓人這樣目光如豆！,,,,,
Birdperson_RAW-0059-Customer,Birdperson_RAW-0059-Customer,"Отмечу, что самовлюблённость этих корпоративных типов вызывает у меня ужасное отвращение.",,"L'égocentrisme absolu de cette mentalité d'entreprise me rend atrocement malade, je dois l'avouer.",Devo ammettere che l’egocentrismo di questi tipi aziendali mi disgusta terribilmente.,"Die Selbstsucht solcher Unternehmertypen macht mich furchtbar krank, muss ich gestehen.",Debo indicar que el ensimismamiento de estos tipos corporativos me enferma en demasía.,Debo revelar que el ensimismamiento de estos hombres corporativos me enferma en demasía.,자기 일밖에 모르는 저런 전형적인 회사원들은 정말이지 역겨울 지경이에요.,,言わせてもらうが、ああいう会社人間の自己陶酔にはヘドが出ますな。,"A empáfia desses colarinhos-brancos me enoja enormemente, preciso dizer.",我必须说，这些社畜的自我沉沦实在是令人恶心。,我必須說，這種商人滿腦子只想到自己，真令我噁心。,,,,,
Birdperson_RAW-0060-Customer,Birdperson_RAW-0060-Customer,"Нет, я больше не вынесу их общества. Я прощаюсь с вами, дабы вернуться к своим странствиям.",,"Non, je ne peux rester à leur proximité une minute de plus. Je dois te dire adieu et reprendre ma route.","No, non posso più sopportare la prossimità di tali individui. Devo dirti addio e tornare ai miei viaggi.","Nein, ich kann nicht länger in ihrer Nähe sein. Ich muss mich verabschieden und meine Reise fortsetzen.","No, no soporto más estar cerca de ellos. Debo despedirme de ti y regresar a mis viajes.","No, no soporto más estar cerca de ellos. Debo despedirme de ti y regresar a mis viajes.",도저히 저런 사람들과 더는 같이 못 있겠어요. 이제 그만 작별을 고하고 제 여행을 계속해야겠습니다.,,もう限界だ。ああいう輩の近くにいるのは耐えられない。そろそろ出発して旅に戻ろう。,"Não, não posso ficar mais tempo perto deles. Preciso te dar adeus, e voltar às minhas viagens.",我再也无法忍受和这些人共处一室。我不得不和你道别，重新踏上旅程。,不行，我受不了繼續跟他們共處一室。我必須向你告別，並繼續我的旅途。,,,,,
Birdperson_RAW-0061-Customer,Birdperson_RAW-0061-Customer,"Берегите себя, моя дорогая. Надеюсь однажды вернуться при менее безотрадных обстоятельствах.",,"Prends soin de toi, ma chère. J'espère revenir ici un jour dans de meilleures circonstances.","Abbi cura di te, mia cara. Spero di ritornare un giorno in circostanze migliori.","Pass auf dich auf, Liebling. Ich hoffe, eines Tages unter weniger tristen Vorzeichen zurückzukommen.","Cuídate, querida. Espero volver algún día en circunstancias menos deprimentes.","Cuídate, querida. Espero volver algún día en circunstancias menos deprimentes.","잘 지내세요, 선생님. 언젠가 이렇게 음울한 분위기가 아닐 때, 다시 찾아뵐 수 있길.",,それでは、またいずれ。今よりマシな状況で来店できるよう願っていますぞ。,"Cuide-se, meu bem. Espero voltar um dia em circunstâncias menos nefastas.",多多保重，小姐姐。希望下次再来时，这里的氛围不会如此乏味。,親愛的，請保重。我希望下次回來的時候狀況沒那麼可怕。,,,,,
Birdperson_RAW-0062-Customer,Birdperson_RAW-0062-Customer,"Дорогуша, я хочу поинтересоваться состоянием моего чая.",,"Ma chère, je dois te demander où en est mon thé.","Mia cara, vorrei sapere a che punto siamo con il mio tè.","Liebling, ich muss nach der Lage meines Tees fragen.","Querida, debo preguntar sobre el estado de mi té.","Querida, debo indagar sobre el estado de mi té.","선생님, 제 차는 어떻게 되어가고 있는지요.",,お嬢さん、ワガハイのお茶はどうなりましたかな？,"Meu bem, preciso perguntar sobre o estado do meu chá.",小姐姐，我必须问问茶做得如何了。,親愛的，我必須跟你談談我的茶。,,,,,
Birdperson_RAW-0063-Customer,Birdperson_RAW-0063-Customer,"Вы ведь помните ингредиенты? Лаванда, Призрачный плод и ещё один, цветоизменённый Призрачный плод.",,"Tu te souviens des ingrédients, n'est-ce pas ? Lavande, fruit fantôme et un fruit fantôme aux couleurs inversées.","Ricordi gli ingredienti, vero? Della lavanda, un po' di frutto Fantasma e un po' di frutto Fantasma con colori scambiati.","Du erinnerst dich doch noch an die Zutaten, nicht wahr? Lavendel, Geisterfrucht und farbvertauschte Geisterfrucht.","Recuerdas los ingredientes, ¿no? Lavanda, fruta fantasma y una fruta fantasma con colores intercambiados.","Recuerdas los ingredientes, ¿verdad? Lavanda, una fruta fantasma y otra fruta fantasma con colores cambiados.","부탁한 재료는 기억하시지요? 라벤더, 고스트 열매, 그리고 색이 바뀐 고스트 열매까지.",,材料は覚えているでしょう？ ラベンダー、ゴーストフルーツ、それから色替えのゴーストフルーツですぞ。,"Você lembra dos ingredientes, não lembra? Lavanda, fruta fantasma e também fruta fantasma de cor trocada.",你还记得所需配方？薰衣草、幽灵果和一颗异色幽灵果。,你應該還記得材料吧？薰衣草、鬼果，還有變色鬼果。,,,,,
Birdperson_RAW-0064-Customer,Birdperson_RAW-0064-Customer,"Ну надо же! Вы принесли мне пустую чашку! Нагнетаете ожидание, да?",,"Ça alors ! Tu m'as apporté une tasse vide ! Tu cherches à attiser ma curiosité, c'est cela ?","Ma bene! Mi hai portato una tazza vuota! Stai cercando di farmelo desiderare, vero?","Nun! Du hast mir eine leere Tasse gebracht! Möchtest wohl ein wenig Spannung aufbauen, nicht wahr?","¡Pero bueno! ¡Me has traído una taza vacía! Estás creando un poco de anticipación, ¿verdad?","¡Vaya, vaya! ¡Me alcanzaste una taza vacía! Estás creando un poco de anticipación, ¿cierto?",이런! 빈 잔을 가져오셨네요! 기대감을 조성하려는 건가요?,,おや！ 空っぽのカップを持ってくるとは！ 期待感を高めるためですかな？,"Olha só! Você me trouxe uma xícara vazia! Está querendo criar um pouco de expectativa, é?",哦！你给了我一个空杯子！故意卖关子，是吧？,好啊！你給我一只空杯！你是想賣關子嗎？,,,,,
Birdperson_RAW-0065-Customer,Birdperson_RAW-0065-Customer,"Пожалуйста, я очень жду заказанный чай.",,"S'il te plaît, j'aimerais que tu m'apportes le thé que j'ai commandé.","Per cortesia, sono ansioso di ricevere il tè che ho ordinato.","Bitte, ich bin äußerst gespannt auf den Tee, den ich bestellt habe.","Por favor, estoy deseando tomar el té que pedí.","Por favor, siento el deseo ferviente de tomar el té que pedí.",주문한 차가 나오기만을 간절히 기다리고 있습니다.,,お願いだ。どうしても頼んだお茶が飲みたいのです。,"Por favor, espero ansiosamente pelo chá que pedi.",拜托，我很想喝到我点的茶。,我等不及要品嚐我點的茶，拜託了。,,,,,
Birdperson_RAW-0066-Customer,Birdperson_RAW-0066-Customer,"Вы ведь помните ингредиенты? Лаванда, Призрачный плод и ещё один, цветоизменённый Призрачный плод.",,"Tu te souviens des ingrédients, n'est-ce pas ? Lavande, fruit fantôme et un fruit fantôme aux couleurs inversées.","Ricordi gli ingredienti, vero? Della lavanda, un po' di frutto Fantasma e un po' di frutto Fantasma con colori scambiati.","Du erinnerst dich doch noch an die Zutaten, nicht wahr? Lavendel, Geisterfrucht und farbvertauschte Geisterfrucht.","Recuerdas los ingredientes, ¿no? Lavanda, fruta fantasma y también una fruta fantasma con colores intercambiados.","Recuerdas los ingredientes, ¿verdad? Lavanda, una fruta fantasma y otra fruta fantasma con colores cambiados.","부탁한 재료는 기억하시지요? 라벤더, 고스트 열매, 그리고 색이 바뀐 고스트 열매까지.",,材料は覚えているでしょう？ ラベンダー、ゴーストフルーツ、それから色替えのゴーストフルーツですぞ。,"Você lembra dos ingredientes, não lembra? Lavanda, fruta fantasma e também fruta fantasma de cor trocada.",你还记得所需配方？薰衣草、幽灵果和一颗异色幽灵果。,你應該還記得材料吧？薰衣草、鬼果，還有變色鬼果。,,,,,
