,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Rando01_RAW-0045-Customer,Rando01_RAW-0045-Customer,"На самом деле, он заставляет меня чувствовать себя крайне знающим! Как будто я мог бы дать тебе решение любой проблемы!",,"En fait, j'ai l'impression de tout savoir ! Comme si je pouvais donner la solution à n'importe quel problème !","Infatti, ho l'impressione di sapere tutto! Come se potessi trovare la soluzione a qualsiasi problema!","Um ehrlich zu sein, er gibt mir das Gefühl, total schlau zu sein! Als könnte ich für dich jedes Problem lösen!",¡La verdad es me hace sentir como si supiera muchas cosas! ¡Como si pudiera darte la solución a cualquier problema!,¡La verdad es que me hace sentir como si fuera muy inteligente! ¡Como si pudiera darte la solución a cualquier problema!,뭔가 굉장히 똑똑해진 기분이 들어요! 꼭 어떤 문제도 해결할 수 있을 것 같아요!,,何だかとんでもなく知識が増えた気がする！どんな問題でも解決できそうだ！,"Na verdade, faz eu me sentir uma pessoa extremamente sábia! Como se eu pudesse te dar a solução de qualquer problema!",其实这杯茶甚至让我觉得自己知识渊博！就好像我可以解开任何难题的样子！,其實，它讓我覺得自己的腦袋裝滿知識！我彷彿能為你解決任何問題！,,,,,
Rando01_RAW-0046-Alta,Rando01_RAW-0046-Alta,"Вот, держи, ""нормальный вкус"".",,"Et voilà, ""saveur normale"" !","Ecco qua, ""sapore normale"".","Hier, einmal die „normale Sorte“.","Aquí tienes, tu ""té de sabor normal"".","Listo, aquí tienes tu «té de sabor normal».",일반적인 맛' 나왔습니다.,,どうぞ、“普通のフレーバー”だ。,"Aqui está, o ""sabor normal"".","“正常口味的茶”来了,请用。",這是你點的「正常口味」。,,,,,
Rando01_RAW-0047-Customer,Rando01_RAW-0047-Customer,"Ах, очень хорошо! Я рад пить нормальный чай!",,"Ah, très bien ! Quel bonheur de déguster un thé normal !","Ah, molto buono! Sono felice di bere il tè normale!","Ah, sehr gut! Ich freue mich, normalen Tee zu trinken!","¡Ah, muy bien! ¡Me alegro de beber té normal!","¡Ah, muy bien! ¡Qué bueno probar té normal!","와, 신난다! 일반적인 차를 마시게 돼서 기뻐요!",,ああ、おいしい！ 普通のお茶が飲めて何よりだ！,"Ah, muito bom! Fico feliz em beber chá normal!",啊，非常好！很高兴能喝上正常的茶！,啊，真好！能啜飲正常的茶，真開心！,,,,,
Rando01_RAW-0048-Customer,Rando01_RAW-0048-Customer,"Да, он имеет именно такой вкус, какой должен иметь чай. Очень, эм... нормальный. Действительно.",,"Oui, il a exactement le goût qu'il est censé avoir. Tout à fait… hum… normal, en effet.","Sì, ha proprio il sapore che dovrebbe avere il tè. Molto, ehm... normale. Infatti.","Ja, der schmeckt genau so, wie Tee schmecken soll. Sehr …ähm, normal. In der Tat.","Sí, sabe exactamente como debería saber el té. Muy, eh... normal. Efectivamente.","Sí, tiene gusto a como debería saber el té. Muy... normal. Sin dudas.","네, 딱 차를 상상할 때 그 맛이에요. 굉장히, 음... 일반적이에요. 역시나.",,確かに、お茶本来の味がするな。とても、その…普通だ。本当に。,"Sim, tem o gosto que um chá deveria ter. Bem, ahm... normal. Exatamente.",嗯，正是茶应有的味道。非常的，呃……很正宗。确实。,對，這就是茶喝起來的滋味。非常，呃……正常。沒錯。,,,,,
Rando01_RAW-0049-Choice,Rando01_RAW-0049-Choice,"Что ж, миссия выполнена. Пока.",,"Bien, mission accomplie. Au revoir.","Bene, missione compiuta. Ci vediamo presto.","Nun, Mission erfüllt. Tschüss.","Vale, misión cumplida. Adiós.","Muy bien, misión cumplida. Adiós.",그거 잘됐네요. 그럼 잘 가요.,,任務完了だな。それじゃ。,"Bem, missão cumprida. Tchau.",好吧，任务完成。再见。,好，任務完成。再見。,,,,,
Rando01_RAW-0050-Choice,Rando01_RAW-0050-Choice,Так почему тебе не разрешают пить чай дома?,,Et pourquoi on n'a pas le droit de boire du thé chez toi ?,Allora perché da te non è permesso bere il tè?,"Also, warum lässt man dich zu Hause keinen Tee trinken?","Entonces, ¿por qué no os permiten beber té en casa?","Entonces, ¿por qué no te permiten tomar el té en casa?",고향에서는 왜 차가 금지된 거예요?,,なぜ故郷では、お茶を飲むのが禁止なんだ？,"Então, por que vocês não podem beber chá na sua cidade natal?",那为什么你们那不准喝茶？,你的故鄉為什麼禁止喝茶呀？,,,,,
Rando01_RAW-0051-Customer,Rando01_RAW-0051-Customer,Спасибо за чай!!,From [0049-Choice],Merci pour le thé !,Ti ringrazio del tè!,Danke für den Tee!,¡Gracias por el té!,¡Gracias por el té!,차 고마워요!!,,ごちそうさま！,Agradeço pelo chá!!,谢谢你的茶！！,謝謝你泡的茶！！,,,,,
Rando01_RAW-0052-Customer,Rando01_RAW-0052-Customer,"О, у нас есть всевозможные правила. Есть примерно миллион вещей, которые мы не можем делать.",From [0050-Choice],"Oh, on a toutes sortes de règles. Il y a au moins un million de choses qu'on n'a pas le droit de faire.","Oh, abbiamo ogni sorta di regole. Ci sono un milione di cose che non possiamo fare.","Oh, wir haben jede Menge Regeln. Es gibt eine Million Dinge, die wir nicht dürfen.","Ah, tenemos todo tipo de normas. Hay como un millón de cosas que no podemos hacer.",Tenemos todo tipo de reglas. Hay como un millón de cosas que no podemos hacer.,"아, 고향에는 규칙이 많거든요. 하면 안 되는 게 엄청 많아요.",,ああ、故郷では決まり事が多いのだ。禁じられていることが山ほどある。,"Ah, temos várias regras. Tem milhões de coisas que não podemos fazer.",哦，我们那规矩可多了。不准做的事情成千上万。,噢，我們有一堆規矩。有上百萬件不能做的事。,,,,,
Rando01_RAW-0053-Customer,Rando01_RAW-0053-Customer,"...но это не так уж плохо! Честно! Помимо всех правил, да, там здорово.",,"… Mais c'est pas si mal ! Honnêtement ! À part toutes ces règles, ouais, c'est super.","Ma non è poi così male! In tutta onestà, a parte le regole, è un posto fantastico.","…Aber es ist nicht schlecht! Ehrlich! Abgesehen von den ganzen Regeln ist es super, ja.","¡Pero no es tan malo! ¡En serio! Aparte de todas estas normas, sí, es genial.","¡Pero no está tan mal! ¡En serio! Sacando esa cantidad exagerada de reglas, todo es genial.",...그렇다고 나쁜 곳은 아니에요! 정말로! 규칙만 빼면 정말 살기 좋은 곳인걸요.,,…だが、そう悪くはないぞ！ 本当だ！ 決まり事をのぞけば、とてもいい所なのだ。,"Mas não é tão ruim! Mesmo! Tirando todas as regras, é, é ótimo.",……不过也没那么糟！真心话！除了规矩太多外，嗯对，都挺好的。,……但其實沒那麼糟啦！真的！對啊，除了這些規矩，真的很棒。,,,,,
Rando01_RAW-0054-Customer,Rando01_RAW-0054-Customer,"Скажите, у меня вопрос: ""чай"" - это просто вода с ингредиентом в ней?",,"Dis-moi, j'ai une question : le ""thé"" c'est juste de l'eau avec un ingrédient dedans ?","Ho una domanda: il ""tè"" è semplicemente acqua con dentro delle foglie di tè?","Sag mal, ich hab eine Frage: Ist „Tee“ nicht einfach Wasser mit einer Zutat drin?","Oye, tengo una pregunta: ¿el ""té"" es simplemente agua con un ingrediente?","A ver, tengo una pregunta: ¿el «té» no es mucho más que agua con un ingrediente?","저, 하나만 물어볼게요. '차'라는 게 결국 재료를 넣은 물인 거죠?",,一つ聞きたいのだが、”お茶”とは、お湯に材料を入れるだけなのか？,"Me diga uma coisa: ""chá"" é só água e mais um ingrediente?",说起来，我有个问题：所谓的“茶”就是用水泡茶料吗？,是說，我有問題：「茶」是不是就只是加料的水？,,,,,
Rando01_RAW-0055-Alta,Rando01_RAW-0055-Alta,"Это всё, что он есть.",,C'est exactement ça.,È esattamente così.,Mehr ist es nicht.,Así es.,Así es.,그렇죠.,,そうだよ。,É só isso.,正是如此。,就是這樣。,,,,,
Rando01_RAW-0056-Customer,Rando01_RAW-0056-Customer,"У вас нет Чудесного {{Pomme}}, не так ли? Это такой фрукт!",,"Tu n'aurais pas de la {{pomme}} miracle, à tout hasard ? C'est une espèce de fruit !","Non avresti per caso un Miracolo di {{Pomme}}, vero? È una specie di frutto!","Ihr habt nicht zufällig Wunder-{{Pomme}}, oder? Das ist eine Art Frucht!","No tendrás {{Pomme}} milagroso, ¿no? ¡Es una especie de fruta!","No tendrás {{Pomme}} milagroso, ¿no? ¡Es una especie de fruta!","그럼 혹시 미라클 {{Pomme}} 같은 건 없겠죠, 당연히? 열매의 일종이거든요!",,奇跡の{{リンゴ}}というものはないか？ 果実の一種なのだが！,"Você, por acaso, não tem {{pomme}} milagroso, tem? É um tipo de fruta!",那你们家有没有奇迹{{Pomme}}？它是一种水果！,你該不會有奇跡{{Pomme}}吧？那是一種果實！,,,,,
Rando01_RAW-0057-Alta,Rando01_RAW-0057-Alta,"""Чудесный {{Pomme}}""? Эээ, не помню, чтобы видела это в моём Полевом Справочнике.",,"De la ""{{pomme}} miracle"" ? Euh, je ne me souviens pas avoir vu ça dans mon guide pratique.","""Miracolo di {{Pomme}}""? Uhm, non ricordo di averlo visto nella mia Guida Pratica.","„Wunder-{{Pomme}}“? Äh, das stand nicht in meinem Handbuch, glaub ich.","¿""{{Pomme}} milagroso""? Eh, no recuerdo haberlo visto en mi guía de campo.",¿«{{Pomme}} milagroso»? No recuerdo haberlo visto en mi guía de campo.,"'미라클 {{Pomme}}'? 어, 휴대용 도감에서는 본 기억이 없네요.",,“奇跡の{{リンゴ}}”？ うーん、フィールドガイドには載ってなかったな。,"""{{Pomme}} milagroso""? Ahm, não me lembro de ter visto isso no meu Guia de Campo.",“奇迹{{Pomme}}”？唔，不记得在图解手册里看到过。,「奇跡{{Pomme}}」？呃，我不記得自己有在《田園指南》中讀過。,,,,,
Rando01_RAW-0058-Customer,Rando01_RAW-0058-Customer,"О, хорошо! Ну, я хотел сказать, если бы он у вас БЫЛ, тогда, может быть, эээ...",,"Ah, OK ! Je voulais dire, si tu en avais… alors, peut-être que… euh…","Oh, non fa niente! Volevo dire che, se lo avevi, allora forse, uh...","Oh, okay! Na, also, wenn ihr welche HÄTTET, dann hätte ich, vielleicht, …äh…","¡Ah, vale! Bueno, te iba a decir que si lo tuvieras, tal vez, eh...","¡Ah, está bien! Bueno, te iba a decir que si tenías, tal vez, eh...","아, 그렇군요! 근데 혹시나 해서 그러는데... 만약에 그 열매가 있다면...",,そうか！ いや、こう言おうとしたんだ。もしもその果実があったら…その…,"Ah, tá! Bem, eu ia dizer, se você tivesse, então, talvez, ahm...",啊，没事！我本来想说，如果你们家有的话，那就，呃……,噢，好吧！我本來想說，如果有的話，那麼，或許，呃……,,,,,
Rando01_RAW-0059-Customer,Rando01_RAW-0059-Customer,"...может быть, вы могли бы сделать из него чай...?",,… tu pourrais peut-être préparer un thé avec… ?,… forse potresti farci un tè...?,…vielleicht könntest du daraus Tee machen …,... ¿tal vez podrías hacerme un té con eso...?,¿Tal vez podrías hacerme un té con eso?,...그걸로 차를 만들 수도 있을까요...?,,…それでお茶を作れないかと…,Talvez você pudesse fazer um chá com ele...?,……也许你可以拿它泡茶……？,……或許你可以用來泡茶……？,,,,,
Rando01_RAW-0060-Customer,Rando01_RAW-0060-Customer,"...но это совершенно нормально, если у вас его нет!!",,"… mais si tu n'en as pas, c'est pas un problème !",… ma va benissimo se non ce l'hai!!,"… aber es ist auch okay, wenn ihr keine habt!",... ¡pero no pasa nada si no lo tienes!,¡Pero no pasa nada si no tienes!,...물론 없다면 정말 괜찮아요!!,,…だが、ないと言うなら、まったく問題ない！,Mas não tem problema se você não tiver!!,……没有也没关系！！,……但沒有的話也沒關係！！,,,,,
Rando01_RAW-0061-Alta,Rando01_RAW-0061-Alta,На самом деле я не уверена. Позвольте мне проверить у Боро.,,Je ne sais pas trop. Je vais poser la question à Boro.,In effetti non lo so con sicurezza. Fammi andare a chiedere a Boro.,"Ich bin nicht sicher, ehrlich gesagt. Lass mich Boro fragen.",La verdad es que no estoy segura. Déjame consultarlo con Boro.,La verdad es que no estoy segura. Déjame consultarlo con Boro.,사실 확실히는 모르겠어요. {{Boro}}에게 확인해 보죠.,,ちょっとわからないな。ボロに聞いてみるよ。,"Na verdade, não tenho certeza. Vou conferir com o {{Boro}}.",我其实不太确定。得去问问Boro。,我其實不確定耶。我來跟 Boro 確認一下。,,,,,
Rando01_RAW-0062-Alta,Rando01_RAW-0062-Alta,"Вот, держи.",,Et voilà !,Ecco qui.,Bitte sehr.,Aquí tienes.,Aquí tienes.,나왔습니다.,,さあ、どうぞ。,Aqui está.,请用。,你點的茶。,,,,,
Rando01_RAW-0063-Customer,Rando01_RAW-0063-Customer,"Вау! Это, должно быть, самый красочный напиток, который я когда-либо пил в своей жизни!! Что ты положила в него?",,Waouh ! C'est la boisson la plus colorée que j'aie jamais vue de toute ma vie ! Qu'est-ce que tu as mis dedans ?,Uao! È la bevanda più colorata che abbia mai visto in vita mia! Con cosa l'hai fatta?,"Wow! Das ist mit Abstand das bunteste Getränk, das ich je hatte! Was hast du da reingetan?",¡Guau! ¡Sin duda es la bebida más colorida que he tomado en mi vida! ¿Qué le has echado?,¡Guau! ¡Esta tiene que ser la bebida más colorida que haya tomado en mi vida! ¿Qué le echaste?,우와! 이렇게 색이 멋진 음료는 살면서 처음 마셔봐요!! 뭘 넣은 거예요?,,おお！ こんなにカラフルな飲み物は生まれて初めて飲むぞ！ いったい何が入っているのだ？,Nossa! Essa deve ser a bebida mais colorida que eu já bebi na vida!! O que você colocou?,哇！这一定是我这辈子喝过的最绚丽的饮品了！你往里面加了什么？,哇喔！這真的是我這輩子看過最繽紛的飲品！！裡面加了什麼啊？,,,,,
Rando01_RAW-0064-Customer,Rando01_RAW-0064-Customer,"И я могу почувствовать вкус Чудесного {{Pomme}}, тоже! Ты нашла Чудесный {{Pomme}} здесь??",,Et on sent bien le goût de la {{pomme}} miracle ! Tu as trouvé de la {{pomme}} miracle par ici ?,E posso anche sentire il sapore del Miracolo di {{Pomme}}! Hai trovato il Miracolo di {{Pomme}} da queste parti?,Und ich kann sogar die Wunder-{{Pomme}} schmecken! Du hast hier Wunder-{{Pomme}} gefunden?,¡Y sabe también a {{Pomme}} milagroso! ¿Has encontrado {{Pomme}} milagroso por aquí?,¡Y también tiene gusto a {{Pomme}} milagroso! ¡¿Encontraste {{Pomme}} milagroso por aquí?!,미라클 {{Pomme}}의 맛도 느껴져요! 근처에서 미라클 {{Pomme}}를 찾았어요??,,それに奇跡の{{リンゴ}}の味もする！ この辺りに奇跡の{{リンゴ}}があったのか？,E posso sentir o gosto de {{pomme}} milagroso também! Você achou {{pomme}} milagroso por aqui??,我还尝到了奇迹{{Pomme}}的味道！你们家真的有奇迹{{Pomme}}？？,而且我嚐到奇跡{{Pomme}}的味道！你在這附近找到奇跡{{Pomme}}了嗎？,,,,,
Rando01_RAW-0065-Customer,Rando01_RAW-0065-Customer,Вау! Я могу почувствовать вкус Чудесного {{Pomme}}! Ты нашла Чудесный {{Pomme}} здесь??,,Waouh ! On sent bien le goût de la {{pomme}} miracle ! Tu as trouvé de la {{pomme}} miracle par ici ?,Uao! Posso sentire il sapore del Miracolo di {{Pomme}}! Hai trovato il Miracolo di {{Pomme}} da queste parti?,Wow! Ich kann die Wunder-{{Pomme}} schmecken! Du hast hier Wunder-{{Pomme}} gefunden?,¡Guau! ¡Sabe a {{Pomme}} milagroso! ¿Has encontrado {{Pomme}} milagroso por aquí?,¡Guau! ¡Tiene gusto a {{Pomme}} milagroso! ¡¿Encontraste {{Pomme}} milagroso por aquí?!,우와! 미라클 {{Pomme}}의 맛이 느껴져요! 근처에서 미라클 {{Pomme}}를 찾았어요??,,おお！ 奇跡の{{リンゴ}}の味がする！ この辺りに奇跡の{{リンゴ}}があったのか？,Nossa! Posso sentir o gosto de {{pomme}} milagroso! Você achou {{pomme}} milagroso por aqui??,哇！我尝出了奇迹{{Pomme}}的味道！你们家真的有奇迹{{Pomme}}？？,哇喔！我嚐到奇跡{{Pomme}}的滋味！你在這附近找到奇跡{{Pomme}}了嗎？,,,,,
Rando01_RAW-0066-Customer,Rando01_RAW-0066-Customer,"Боже мой, эта штука - деликатес в моём родном городе! Моя самая любимая еда, без вопросов.",,"Ouh là là ! Ce truc est un mets très prisé chez moi ! C'est ce que je préfère manger, sans discussion.","Ragazzi, questa roba è una prelibatezza dalle mie parti! Il mio pasto preferito in assoluto, senza dubbio.","Mannomann, das Zeug ist zu Hause eine Delikatesse! Mein absolutes Lieblingsessen, mit Abstand.","¡Ay, Dios, esto es todo un manjar en casa! Es mi comida favorita, sin lugar a dudas.","¡Qué ricura! ¡Esto es todo un manjar en casa! Es mi comida favorita, te digo.","맙소사, 고향에서 이거 완전 별미인데! 세상에서 제일 좋아요.",,う、うまい！ これは故郷の名産品なのだが、ウチはこれに目がなくて…大好物なのだ。,"Caramba, isso é uma iguaria na minha cidade natal! Minha refeição favorita, sem dúvida.",乖乖，这玩意在我们那可是美味珍馐啊！也绝对是我最爱吃的东西。,我的天啊，這在我老家可是珍饈！這毫無疑問是我最愛的食物。,,,,,
Rando01_RAW-0067-Customer,Rando01_RAW-0067-Customer,"...черт, на вкус прямо как дома...",,… Punaise ! Exactement le même goût que chez moi…,"… cavolo, ha proprio il sapore di casa...","…verflixt, das schmeckt nach Heimat …","Vaya, sabe a como si estuviera en casa...","Vaya, sabe a como si estuviera en casa...","...으아, 고향의 맛이다...",,…あぁ、懐かしい味だな…,"Nossa, tem gostinho da minha casa...",……妈耶，是家乡的味道……,……討厭，我想家了……,,,,,
Rando01_RAW-0068-Choice,Rando01_RAW-0068-Choice,Рад помочь.,,C'est un plaisir de t'aider.,Felice di esserti d'aiuto.,"Ich helfe, wo ich kann.",Un placer ayudarte.,Un placer ayudarte.,잘 됐군요.,,役に立ててよかった。,Fico feliz de poder ajudar.,乐意效劳。,很高興能幫助你。,,,,,
Rando01_RAW-0069-Choice,Rando01_RAW-0069-Choice,"Откуда ты родом, точнее?",,Tu viens d'où exactement ?,Da dove vieni esattamente?,Woher genau kommst du?,¿De dónde eres exactamente?,¿De dónde eres?,고향이 정확히 어디예요?,,その故郷って、どこなんだ？,De onde você é exatamente?,你到底打哪来？,你到底來自哪裡呀？,,,,,
Rando01_RAW-0070-Customer,Rando01_RAW-0070-Customer,Большое спасибо!,From [0068-Choice],Merci beaucoup !,Grazie mille!,"Vielen, vielen Dank!",¡Muchas gracias!,¡Muchas gracias!,정말 고마워요!,,心から礼を言うぞ！,Agradeço muitíssimo!,太谢谢了！,感激不盡！,,,,,
Rando01_RAW-0071-Customer,Rando01_RAW-0071-Customer,Ты когда-нибудь слышала о {{Часто Дальних Землях}}? Дааааалеко на другой стороне гор.,From [0069-Choice],Tu as déjà entendu parler des {{Often Farlands}} ? C'est trèèèèèès loin de l'autre côté des montagnes.,"Hai mai sentito parlare di {{Often Farlands}}, dall'altra parte delle montagne?","Hast du schon mal von den {{Often Farlands}} gehört? Gaaaaaanz weit weg, auf der anderen Seite der Berge.",¿Has oído hablar de las {{Often Farlands}}? Muuuuuy al otro lado de las montañas.,¿Escuchaste hablar del País Casi No Lejano? Muuuuuy al otro lado de las montañas.,{{Often Farlands}}라고 들어보셨나요? 저어어어기 산 반대편에 있거든요.,,{{ソコソコトーイ}}という国を知っているか？ 山脈を越えた、ずっっっと先にあるのだ。,Você já ouviu falar de {{Terras Geralmente Longínquas}}? Beeeem lá do outro lado das montanhas.,听说过{{Often Farlands}}吗？就在大山那一边很远很远的地方。,你聽過{{Often Farlands}}嗎？遠在群山的另一側。,,,,,
Rando01_RAW-0072-Customer,Rando01_RAW-0072-Customer,"Может быть, ты слышала о нашем легендарно строгом наборе правил? Хех, у нас МНОГО правил!",,"Tu as peut-être entendu parler de nos légendaires règles sévères ? Ah, on a plein de règles !","E forse hai sentito parlare delle nostre leggendarie regole rigide? Eh, abbiamo tante regole!","Vielleicht weißt du, dass wir sagenhaft strenge Regeln haben? Ja, wir haben eine MENGE Regeln!","¿Quizás hayas oído hablar de nuestro legendario y estricto conjunto de normas? ¡Ja, tenemos un montón de normas!",Quizás hayas escuchado hablar de nuestro legendario y estricto conjunto de reglas... ¡Tenemos un montón de reglas!,"규칙이 엄격하기로 거의 전설급인데, 못 들어보셨어요? 헷, 규칙이 진짜로 많아요!",,ウチの一族の厳しい決まり事は伝説レベルだ。聞いたことがあるだろう。とにかく決まりが多いからな！,"Talvez você tenha ouvido falar do nosso famoso conjunto de regras rigorosas? Heh, a gente tem MUITA regra!",或许你也听说过那边出了名的严规苛矩？呵呵，我们那的规矩是真不少！,也許你曾聽說過我們有一套嚴格到不可思議的規矩？呵，我們有超多規矩！,,,,,
Rando01_RAW-0073-Alta,Rando01_RAW-0073-Alta,Никогда не слышала о них.,,Je n'en ai jamais entendu parler.,Non ne ho mai sentito parlare.,Nie davon gehört.,Nunca he oído hablar de ese lugar.,Nunca escuché hablar de ese lugar.,전혀 못 들어봤어요.,,聞いたことないね。,Nunca ouvi falar.,从来没听说过。,從來沒聽過。,,,,,
Rando01_RAW-0074-Customer,Rando01_RAW-0074-Customer,"О, ну, эээ... Я думал, многие слышали о нас...? Может быть, нет...?",,Ah… bon… euh… Je croyais que les gens avaient entendu parler de nous… faut croire que non…,"Oh, bè, uh... pensavo che molte persone avessero sentito parlare di noi... ma forse mi sbaglio…","Oh, naja, äh … Ich schätze, ich dachte, wir wären bekannter … Vielleicht auch nicht …?","Ah, bueno… eh… Pensaba que mucha gente había oído hablar de nosotros... ¿Quizás no...?","Ah, bueno… Eh… Creí que éramos un país con bastante fama o algo... Supongo que no...","아, 그렇구나... 우리 고향 나름 유명한 줄 알았는데... 아니었나...?",,ほう、そうか…てっきり有名だと思っていたが…そうでもないのか…？,"Ah, bem, ahm... acho que pensei que muitas pessoas tinham ouvido falar da gente...? Talvez não...?",呃，好吧……我还以为很多人都听说过……？也许并非我所想的那样……？,噢，好吧，呃……我還以為很多人聽說過我們……？其實並沒有……？,,,,,
Rando01_RAW-0075-Choice,Rando01_RAW-0075-Choice,А что привело тебя сюда?,,Et qu'est-ce qui t'amène ici ?,E come mai ti trovi da queste parti?,Und was hat dich hierher geführt?,¿Y qué te trae por aquí?,¿Y qué te trae por aquí?,그러면 여기는 어떻게 오게 됐어요?,,どうして、こんな所に？,E o que te trouxe até aqui?,你又是为什么来到这里呢？,那你為何來到這裡呢？,,,,,
Rando01_RAW-0076-Choice,Rando01_RAW-0076-Choice,У меня есть дела.,,J'ai des choses à faire.,Ho delle cose da fare.,Ich habe Dinge zu erledigen.,Tengo cosas que hacer.,Tengo cosas que hacer.,이제 가서 할 일 좀 할게요.,,仕事に戻らないと。,Tenho coisas a fazer.,我得去忙了。,我有事要辦。,,,,,
Rando01_RAW-0077-Customer,Rando01_RAW-0077-Customer,"О, эээ, ну... Я-",From [0075-Choice],"Oh, ah… bien… Je-","Oh, uh, ecco... io-","Oh, äh, nun ja … Ich-","Ah, bueno… Yo...","Ah, bueno… Es que...","아, 네... 그게요... 제가...",,あー、それは…その…,"Ah, ahm, bem... Eu...",哦，呃，好吧……我——,噢，呃，好……我——,,,,,
Rando01_RAW-0078-Customer,Rando01_RAW-0078-Customer,Боже.,"the customer has just been asked a personal question about their past, and they're thinking about whether or not they want to discuss it, eventually deciding they do not want to talk about it. The ""gosh"" is the word of reflecting on how difficult it would be to talk about their history.",Oh là là…,Caspita.,Herrje.,Jolín.,Cielos.,아휴.,,参ったな。,Nossa.,怎么说呢。,天啊。,,,,,
Rando01_RAW-0079-Customer,Rando01_RAW-0079-Customer,"Эм... я думаю, я не хочу об этом говорить, на самом деле.",,"Hum… en fait, je crois que je n'ai pas trop envie d'en parler.",Uhm... in effetti non credo di volerne parlare.,"Äh … Ich glaube, ich will nicht drüber reden.",Mmm... La verdad es que no quiero hablar de eso.,Mmm... La verdad es que no quiero hablar de eso.,음... 솔직히 말하고 싶지 않네요.,,ええと…実を言うと、その話はしたくないのだ。,"Ahm... Acho que não quero falar sobre isso, na verdade.",呃……其实我不想谈这件事。,呃……其實我不太想談這個。,,,,,
Rando01_RAW-0080-Customer,Rando01_RAW-0080-Customer,Извини.,,M'en veux pas.,Mi dispiace.,Tut mir leid.,Perdón.,Perdón.,미안해요.,,すまない。,Desculpe.,抱歉。,抱歉。,,,,,
Rando01_RAW-0081-Customer,Rando01_RAW-0081-Customer,"О, но эй! У меня на самом деле есть фотография того, как выглядят {{Часто Дальние Земли}}!",,"Oh, mais tu vas voir à quoi ça ressemble ! J'ai une photo des {{Often Farlands}} !","Oh, però ho una foto di {{Often Farlands}}!","Oh, aber hey! Ich habe ein Foto von den {{Often Farlands}} dabei!",¡Pero oye! ¡Tengo una foto para que veas cómo son las {{Often Farlands}}!,¡Pero mira! ¡Tengo una foto del País Casi No Lejano para que veas cómo es!,아 참! 제게 {{Often Farlands}}의 모습을 담은 사진이 있어요!,,おっと、だが{{ソコソコトーイ}}の景色を収めた写真ならあるぞ！,"Ah, mas olha só! Eu tenho uma foto da aparência das {{Terras Geralmente Longínquas}}!",哦，不过你看！我还有一张{{Often Farlands}}的照片！,噢，對了！我有一張{{Often Farlands}}的照片！,,,,,
Rando01_RAW-0082-Customer,Rando01_RAW-0082-Customer,Видишь? Разве эти пещерные структуры не аккуратные??,,Tu vois ? Elles sont pas jolies toutes ces grottes ?,Vedi? Non sono belle tutte queste grotte?,Siehst du? Sind das nicht tolle Höhlen?,¿Ves? ¿A que estas estructuras de cuevas son muy bonitas?,¿Ves? ¿No te parece que esas estructuras de cuevas son buenísimas?,보실래요? 동굴 구조물들이 참 멋지지 않아요?,,どうだ？ 居心地がよさそうな洞窟の作りだろう？,Viu? Essas estruturas de cavernas não são legais??,瞧瞧？洞穴是不是都整整齐齐的？？,看到了嗎？那些洞穴是不是很酷？？,,,,,
Rando01_RAW-0083-Customer,Rando01_RAW-0083-Customer,"Ох, черт...",,Ah quand même…,Ah come…,Oh man …,Ay...,Ay...,"아, 이런...",,あぁ、懐かしい…,"Nossa, cara...",啊，天呐……,唉……,,,,,
Rando01_RAW-0084-Customer,Rando01_RAW-0084-Customer,...я очень хочу когда-нибудь вернуться...,,… Je donnerais n'importe quoi pour y retourner un jour…,… vorrei tornarci un giorno...,… irgendwann würde ich echt gern zurück …,Qué ganas tengo de volver allí algún día...,Qué ganas que tengo de volver algún día...,...언젠가는 꼭 돌아가고 싶어요...,,…いつか帰りたいな…本当に…,Eu quero muito voltar um dia...,……真想找个日子回去……,……真希望有一天能夠回去。,,,,,
Rando01_RAW-0085-Customer,Rando01_RAW-0085-Customer,"Вот, можешь оставить фотографию, если хочешь. У меня есть запасная.",,"Tiens, tu peux garder la photo si tu veux, j'en ai une autre.","Eccotela, puoi tenere la foto, se vuoi. Ne ho un'altra.","Hier, du kannst das Foto behalten, wenn du magst. Ich habe noch eins extra.","Toma, te puedes quedar la foto si quieres. Tengo otra.","Toma, te puedes quedar con la foto si quieres. Tengo otra.","여기요, 마음에 든다면 사진 드릴게요. 저는 또 있거든요.",,さあ、よければ写真をもらってくれ。もう1枚あるから。,"Aqui, você pode ficar com a foto se quiser. Eu tenho uma sobrando.",拿去，你可以收下这张照片。我还有备份的。,如果你想要這張照片的話，可以給你。我還有一張。,,,,,
Rando01_RAW-0086-Choice,Rando01_RAW-0086-Choice,"Нет, спасибо. Не фанат родных городов.",,"Non merci, je suis pas fan des villes natales.",No grazie. Non impazzisco per i luoghi di nascita.,"Nein, danke. Bin kein Fan von Heimatstädten.","No, gracias. No soy muy fan de las ciudades natales.","No, gracias. No soy muy fan de las ciudades natales.",괜찮아요. 난 고향 같은 건 관심 없어요.,,遠慮するよ。故郷ってものは好きじゃない。,"Não, valeu. Não sou fã de cidades natais.",不用了，谢谢。我对故乡没兴趣。,不用了，謝謝。我對這些老家沒這麼熱愛。,,,,,
