,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Business1_RAW-0043-Jerry,Business1_RAW-0043-Jerry,Кофе позволит мне лучше представить мою презентацию совету директоров.,"""the board"" means the group of people who meet at the boardroom",Le café va m'aider à faire ma présentation au comité directeur.,Il caffè mi darà la carica per fare la mia presentazione davanti al consiglio d'amministrazione.,"Der Kaffee wird es mir erleichtern, dem Vorstand meine Präsentation vorzustellen.",El café me permitirá hacer mejor mi presentación ante la junta.,El café me permitirá exponer una mejor presentación ante la junta.,커피를 마시고 나면 임원들 앞에서 프레젠테이션도 더 잘할 수 있을 거예요.,,コーヒーのおかげで役員へのプレゼンがうまくいくといいのですが。,O café vai me ajudar a fazer a minha apresentação à diretoria.,喝了这杯咖啡，我就能更好地向董事会做演讲了。,喝了這杯咖啡，我向董事會發表報告時一定能更順利。,,,,,
Business1_RAW-0044-Jerry,Business1_RAW-0044-Jerry,"Эта презентация будет первой, с которой я когда-либо выступал. Важно, чтобы я произвёл положительное впечатление.",,Ça sera ma toute première présentation. Il est important que je fasse bonne impression.,Questa è la mia prima presentazione per cui è molto importante dare una buona impressione.,"Diese Präsentation wird die erste sein, die ich jemals halte. Es ist wichtig, dass ich einen positiven Eindruck mache.",Esta presentación será la primera que haré. Es importante que cause una impresión positiva.,Esta presentación será la primera que exponga. Es importante que cause una impresión positiva.,이번이 제 첫 프레젠테이션이거든요. 첫인상이 참 중요하잖아요.,,プレゼンをするのは今回が初めてでね。大事なのは好印象を与えることです。,Essa apresentação vai ser a primeira que faço na vida. É importante que eu cause uma boa impressão.,这是我有史以来的第一场演讲。我必须给听众留下好印象。,這是我有生以來第一次發表報告。我一定要留下正面印象。,,,,,
Business1_RAW-0045-Jerry,Business1_RAW-0045-Jerry,"Могу я представить её вам сейчас, для практики?",,"Je pourrais te faire ma présentation maintenant, pour m'entraîner ?","Posso farla con te adesso, per esercitarmi?","Darf ich sie dir einmal vorstellen, zum Üben?",¿Puedo hacerte la presentación ahora para practicar?,¿Puedo exponer la presentación para ti ahora? ¿Para practicar?,혹시 지금 연습 삼아 한번 해봐도 될까요?,,練習のために、あなたにプレゼンしても？,"Posso apresentar a você, para treinar?",想不想听我的讲座，让我练习一次？,我可以向你報告，當作練習嗎？,,,,,
Business1_RAW-0046-Choice,Business1_RAW-0046-Choice,"Конечно, давайте.",,"Bien sûr, vas-y.","Ma certo, fai pure.","Klar, leg los.","Claro, adelante.","Claro, adelante.","네, 그러세요.",,ああ、どうぞ。,"Claro, manda bala.",好啊，来吧。,好啊，請開始。,,,,,
Business1_RAW-0047-Choice,Business1_RAW-0047-Choice,"Я бы правда предпочла, чтобы вы этого не делали.",,"Vraiment, je préfère pas.",Preferirei davvero di no.,"Mir wär es lieber, wenn du es nicht tätest.",Preferiría que no lo hicieras.,Preferiría que no.,그러지 않았으면 좋겠는데요.,,どっちかというと遠慮したい。,Prefiro que não.,能不练就不练。,最好不要。,,,,,
Business1_RAW-0048-Jerry,Business1_RAW-0048-Jerry,Хорошо. Сейчас я её представлю.,From [0046-Choice],"Parfait, alors je me lance.",Bene. Inizierò con la presentazione.,Gut. Ich stelle sie nun vor.,Bien. Te haré la presentación ahora.,Bien. Te expondré la presentación ahora.,좋아요. 한번 해볼게요.,,よし、ではプレゼンを始めます。,Ótimo. Vou apresentar então.,好的。那么我就开始了。,好。我現在就開始。,,,,,
Business1_RAW-0049-Jerry,Business1_RAW-0049-Jerry,О. Понятно.,From [0047-Choice],"Ah, je vois…",Oh. Capisco.,Oh. Verstehe.,Oh. Ya veo.,Ya veo...,아. 그렇군요.,,ああ、そうですか。,Ah. Entendi.,哦。好吧。,噢。我懂了。,,,,,
Business1_RAW-0050-Alta,Business1_RAW-0050-Alta,"Ладно, ну, до свид-",,"OK, bon… alors au revoir-","Va bene, arrivederci...","Okay, dann, auf Wieders–","Bueno, vale, adiós.","Bueno, está bien, adiós.","그래요, 그럼 안녕히.",,じゃ、そういうわけで…,"Certo, bem, tchau...",好吧，再见——,好，那，再見——,,,,,
Business1_RAW-0051-Jerry,Business1_RAW-0051-Jerry,Это не кофе.,,C'est pas du café.,Questo non è un caffè.,Das ist kein Kaffee.,Esto no es café.,Esto no es café.,이건 커피가 아니잖아요.,,これはコーヒーじゃない。,Isso não é café.,这不是咖啡。,這不是咖啡。,,,,,
Business1_RAW-0052-Jerry,Business1_RAW-0052-Jerry,"Если вы принесёте мне другой напиток, я бы предпочёл, чтобы это был кофе.",,"Si tu m'apportes une autre boisson, je préfère que ce soit du café.","Se proprio mi volessi portare un'altra bevanda, preferirei che fosse un caffè.","Wenn du mir ein anderes Getränk bringen könntest, sollte es Kaffee sein.","Si me trajeras otra bebida, preferiría que fuera café.","En caso de que me traigas otra bebida, preferiría que sea café.",다음번에 가져올 음료는 커피였으면 좋겠군요.,,別の飲み物を持ってきてくれるなら、ぜひコーヒーをお願いしたい。,"Se você for trazer outra bebida para mim, prefiro que seja café.",如果能再来一杯，我希望是杯咖啡。,若你要再端上一杯飲品，那最好是咖啡。,,,,,
Business1_RAW-0053-Jerry,Business1_RAW-0053-Jerry,Моя презентация называется «Разрешение конфликтов на рабочем месте».,,"Le titre de ma présentation est ""La résolution du conflit sur le lieu de travail"".","La mia presentazione si intitola: ""Risoluzione dei conflitti sul posto di lavoro"".",Meine Präsentation hat das Thema „Konfliktbewältigung am Arbeitsplatz“.,"Mi presentación se titula ""Resolución de conflictos en el lugar de trabajo"".",Mi presentación se titula «Resolución de conflictos en el lugar de trabajo».,프레젠테이션의 제목은 '직장 내 갈등 해결'입니다.,,プレゼンのタイトルは“職場におけるモメ事の解決”です。,"O título da minha apresentação é: ""Resolução de Conflitos no Ambiente de Trabalho.""",我的演讲题目是“如何处理职场冲突。”,我的報告主旨是「化解職場衝突」。,,,,,
Business1_RAW-0054-Jerry,Business1_RAW-0054-Jerry,*кхм*,,*hum*,*ehm*,*hüstel*,*ejem*,*ejem*,에헴.,,オッホン。,*ahem*,*咳咳*,*清喉嚨*,,,,,
Business1_RAW-0055-Jerry,Business1_RAW-0055-Jerry,Все мы сталкивались с конфликтами. Некоторые — десятки или даже десятки тысяч раз.,,"Nous avons tous vécu une situation de conflit. Certains en ont vécu des dizaines, voire des milliers.",Tutti noi sappiamo cosa sia un conflitto. C'è chi ne ha provato qualcuno e chi ne ha provati tantissimi.,Wir alle haben schon Konflikte erlebt. Einige schon Dutzende oder sogar zehntausende Male.,Todos hemos experimentado conflictos. Algunos lo han hecho decenas o incluso decenas de miles de veces.,Todos hemos experimentado conflictos. Algunos lo han experimentado decenas o incluso decenas de miles de veces.,사람이라면 누구나 갈등을 경험합니다. 수십 번은 물론 수만 번 겪는 사람도 있습니다.,,誰しもがモメ事を経験します。人によっては何十回。いや、何万回もモメる人さえいます。,"Todos nós já vivenciamos o conflito. Alguns de nós, dezenas ou até dezenas de milhares de vezes.",大家都经历过职场冲突。有人更是经历了数十次甚至成百上千次。,我們每個人都有過衝突經驗。有些人經歷過幾十次衝突，甚至成千上百次。,,,,,
Business1_RAW-0056-Jerry,Business1_RAW-0056-Jerry,Однако необходимо задать фундаментальный вопрос: что такое конфликт на рабочем месте и откуда он берётся?,,"Cependant, il faut se poser une question fondamentale : qu'est-ce que le conflit sur le lieu de travail et d'où vient-il ?","In questo contesto, occorre porsi una domanda fondamentale: cos’è il conflitto sul posto di lavoro e da dove scaturisce?","Doch eine grundlegende Frage muss gestellt werden: Was sind Konflikte am Arbeitsplatz, und woher kommen sie?","Sin embargo, cabe plantearse una pregunta fundamental: ¿qué es el conflicto en el lugar de trabajo y de dónde procede?","Sin embargo, cabe plantearse una pregunta fundamental: ¿qué es el conflicto en el lugar de trabajo y de dónde procede?","하지만 먼저 근본적인 질문부터 던져야 합니다. 직장 내 갈등이란 무엇이며, 그 원인은 어디 있을까요?",,しかし基本的な疑問を提示すべきでしょう。職場におけるモメ事とはどういうものか、そして、原因は何なのかです。,"Ainda assim, uma pergunta fundamental deve ser feita: o que é o conflito no ambiente de trabalho e de onde ele vem?",然而，我们必须搞清楚一个基本问题：什么是职场冲突，这样的冲突又是如何产生的？,不過，我們必須提出根本問題：職場衝突是什麼，又是如何產生的？,,,,,
Business1_RAW-0057-Jerry,Business1_RAW-0057-Jerry,"Это тот вопрос, на который я отвечу в своей презентации.",,C'est à cette question que je vais répondre dans ma présentation.,Questa è la domanda a cui andrò a rispondere nella mia presentazione.,Diese Frage wird meine Präsentation beantworten.,Esta es la pregunta que responderé en mi presentación.,Esta es la pregunta que responderé en mi presentación.,이 프레젠테이션은 여기에 대한 답을 제시합니다.,,僕のプレゼンでは、この疑問に答えます。,Essa é a pergunta que vou responder na minha apresentação.,本次演讲旨在解答这些问题。,這場報告就是要解答這個問題。,,,,,
Business1_RAW-0058-Jerry,Business1_RAW-0058-Jerry,...,,…,...,…,...,...,...,,……,...,……,……,,,,,
Business1_RAW-0059-Jerry,Business1_RAW-0059-Jerry,"...могу я поинтересоваться, как вам моя презентация на данный момент?",,… je peux te demander ce que tu penses de ma présentation pour l'instant ?,Posso chiederti come è andata la mia presentazione finora?,"…Darf ich fragen, wie meine Präsentation bis hierher ist?",¿Puedo preguntarte qué tal viene mi presentación hasta el momento?,¿Puedo preguntarte qué tal viene mi presentación hasta el momento?,...여기까지 프레젠테이션이 어땠는지 물어봐도 될까요?,,…お聞きしますが、ここまでのプレゼンはどうでしょう？,Posso perguntar como está indo a minha apresentação até agora?,……容我问问，我的演讲到目前如何？,……請問，我的報告目前如何？,,,,,
Business1_RAW-0060-Choice,Business1_RAW-0060-Choice,Вам стоит чаще делать паузы для аплодисментов.,,Tu devrais faire plus de pauses pour laisser les gens applaudir.,Dovresti fermarti più spesso per gli applausi.,Du solltest längere Pausen für Applaus machen.,Deberías hacer pausas con más frecuencia para aplaudir.,Deberías hacer algunas pausas para que te aplaudan.,중간중간 박수가 나올 테니 좀 더 자주 멈춰요.,,もっと頻繁に拍手タイムを取るべき。,Você devia fazer mais pausas pra aplausos.,你应该多留些停顿时间，方便听从鼓掌。,你應該多停頓幾次，接受掌聲。,,,,,
Business1_RAW-0061-Choice,Business1_RAW-0061-Choice,Вам стоит разрядить обстановку шутками.,,Tu devrais détendre l'atmosphère avec quelques blagues.,Dovresti alleggerire l'atmosfera con qualche battuta.,Du solltest die Stimmung mit ein paar Witzen auflockern.,Deberías relajar la tensión con algunos chistes.,Deberías contar algunos chistes para cortar con tanta tensión.,농담으로 분위기를 밝게 만들면 좋겠어요.,,ジョークを織り交ぜて軽い雰囲気にするべき。,Você devia aliviar o clima com umas piadas.,你应该讲几个笑话来缓和气氛。,你應該講一些笑話，讓氣氛更輕鬆。,,,,,
Business1_RAW-0062-Choice,Business1_RAW-0062-Choice,Всё и так хорошо.,,C'est parfait comme ça.,Va bene così com'è.,"Sie ist gut so, wie sie ist.",Está bien así.,Viene bien.,지금 그대로 딱 좋아요.,,その調子で大丈夫。,Está bem assim.,已经很好了。,很不錯呀。,,,,,
Business1_RAW-0063-Jerry,Business1_RAW-0063-Jerry,Принято. Так и сделаю.,From [0060-Choice],Compris. Je vais le faire.,Capito. Lo farò.,Verstehe. Das werde ich.,De acuerdo. Así lo haré.,De acuerdo. Eso haré.,알겠습니다. 그렇게 할게요.,,なるほど、そうします。,Entendi. Vou fazer isso.,明白。我会这么做的。,懂了。我會照做。,,,,,
Business1_RAW-0064-Jerry,Business1_RAW-0064-Jerry,Принято. Так и сделаю.,From [0061-Choice],Compris. Je vais le faire.,Capito. Lo farò.,Verstehe. Das werde ich.,De acuerdo. Así lo haré.,De acuerdo. Eso haré.,알겠습니다. 그렇게 할게요.,,なるほど、そうします。,Entendi. Vou fazer isso.,明白。我会这么做的。,懂了。我會照做。,,,,,
Business1_RAW-0065-Jerry,Business1_RAW-0065-Jerry,Принято. Я продолжу.,From [0062-Choice],Compris. Je reprends.,Capito. Continuerò così.,Verstehe. Ich fahre fort.,De acuerdo. Continuaré.,De acuerdo. Continuaré.,알겠습니다. 계속할게요.,,なるほど、では続けます。,Entendi. Vou continuar.,明白。我继续讲。,懂了。我會繼續。,,,,,
Business1_RAW-0066-Jerry,Business1_RAW-0066-Jerry,Что такое конфликт на рабочем месте и откуда он берётся?,,Qu'est-ce que le conflit sur le lieu de travail et d'où vient-il ?,Cos’è il conflitto sul posto di lavoro e da dove scaturisce?,"Was sind Konflikte am Arbeitsplatz, und woher kommen sie?",¿Qué es el conflicto en el lugar de trabajo y de dónde procede?,¿Qué es el conflicto en el lugar de trabajo y de dónde procede?,"직장 내 갈등이란 무엇이며, 그 원인은 어디 있을까요?",,職場におけるモメ事とはどういうものか、そして原因は何なのか？,O que é o conflito no ambiente de trabalho e de onde ele surge?,什么是职场冲突，这样的冲突又是如何产生的？,職場衝突是什麼，又是如何產生的呢？,,,,,
Business1_RAW-0067-Jerry,Business1_RAW-0067-Jerry,"Существует три основных источника конфликтов на рабочем месте: мусор, обида и продукты из кукурузы.","""Corn product"" means anything made out of corn","Il y a trois sources principales de conflit sur le lieu de travail : les déchets, le ressentiment et les dérivés du maïs.","Esistono tre fonti principali di conflitto sul posto di lavoro: rifiuti, risentimento e prodotti a base di mais.","Es sind drei Hauptgründe für Konflikte am Arbeitsplatz auszumachen: Abfälle, Feindseligkeit und Maisprodukte.","Hay tres fuentes principales de conflicto en el lugar de trabajo: la basura, el resentimiento y los productos de maíz.","Hay tres fuentes principales de conflicto en el lugar de trabajo: la basura, el resentimiento y los productos de maíz.","직장 내 갈등의 주요 원인은 세 가지입니다. 쓰레기, 분한 마음, 그리고 옥수수 제품이지요.",,職場におけるモメ事の主な原因は3つ。ゴミ、恨み、そしてトウモロコシ製品です。,"Há três origens principais para o conflito no ambiente de trabalho: lixo, ressentimento e produto de milho.",职场冲突主要来源有三：乱扔垃圾、心怀怨念和玉米制品。,職場衝突有三項主要來源：亂丟垃圾、憤恨，以及玉米製品。,,,,,
Business1_RAW-0068-Jerry,Business1_RAW-0068-Jerry,"Из этих трёх «мусор» — единственный, над которым мы имеем хоть какой-то реальный контроль.",,"Parmi ces trois sources, les déchets sont la seule sur laquelle nous pouvons réellement exercer un contrôle.","Di queste tre fonti, i ""rifiuti"" sono l’unica fonte su cui possiamo effettivamente esercitare un controllo.",Von diesen dreien haben wir nur auf „Abfälle“ wirklichen Einfluss.,"De estos tres, la ""basura"" es el único sobre el que tenemos control real.","De estos tres, la «basura» es el único sobre el que tenemos control real.",이 셋 중에서 우리가 실제로 통제할 수 있는 건 '쓰레기'뿐입니다.,,この3つ原因の中で、我々がまともに制御できるのは“ゴミ”だけです。,"Desses três, o ""lixo"" é o único sobre o qual temos um controle verdadeiro.",三者中，我们唯一能真正加以控制的是“乱扔垃圾”。,這三樣裡面，只有「亂丟垃圾」是我們真的能去控制的。,,,,,
Business1_RAW-0069-Jerry,Business1_RAW-0069-Jerry,"Следовательно, не забывайте мусорить на столах коллег только в случае крайней необходимости.",,"Par conséquent, vous ne devez laisser traîner des déchets sur le bureau d'un collègue que lorsque c'est absolument nécessaire.",Ricordatevi quindi di gettare rifiuti sulle scrivanie dei vostri colleghi solo quando è assolutamente necessario.,"Denken Sie darum daran, die Schreibtische der Kollegen nur in dringenden Fällen zu vermüllen.","Por lo tanto, recuerda tirar basura en los escritorios de tus compañeros de trabajo solo cuando sea absolutamente necesario.","Por lo tanto, recuerda tirar basura en los escritorios de tus compañeros de trabajo solo cuando sea absolutamente necesario.",따라서 동료의 책상에 쓰레기를 버리는 건 꼭 필요할 때만 하시기를 바랍니다.,,ついては、同僚のデスクにゴミを捨てるのは、どうしても必要な場合だけにしましょう。,"Portanto, lembrem-se de jogar lixo nas mesas de seus colegas apenas quando for absolutamente necessário.",因此请牢记一点，如非绝对必要，否则不要往同事的办公桌上扔垃圾。,所以，請記得，不到萬不得已，不要亂丟垃圾在同事的桌上。,,,,,
Business1_RAW-0070-Jerry,Business1_RAW-0070-Jerry,При возникновении конфликта всем сотрудникам рекомендуется документировать его в своём «Журнале конфликтов».,,"Quand survient le conflit, tous les employés doivent le mentionner dans leur ""journal de conflit"".","Quando nasce un conflitto, tutti i dipendenti sono incoraggiati a documentarlo nel loro ""Diario dei Conflitti"".",Beim Aufkommen von Konflikten sollten Mitarbeiter diese in ihrem „Konflikttagebuch“ festhalten.,"Cuando surge un conflicto, se anima a todos los empleados a documentarlo en su ""Diario de conflictos"".","Cuando surge un conflicto, los empleados pueden documentarlo en su «diario de conflictos».",갈등 발생 시 모든 직원은 '갈등 일지'에 기록하여 문서로 남기기를 권장합니다.,,モメ事が起きたときは、全社員がその内容を“モメ事日誌”に記しておくことが推奨されます。,"Quando o conflito surgir, todos os funcionários devem documentá-lo em seu ""Diário de Conflitos"".",若发生冲突，鼓励所有员工将冲突写在“冲突日志”中。,衝突發生後，所有員工最好將其紀錄在他們的「衝突日誌」中。,,,,,
Business1_RAW-0071-Jerry,Business1_RAW-0071-Jerry,"Не забывайте записывать имена, даты и конкретные ругательства, использованные в ходе конфликта.",,"N'oubliez pas de noter les noms, les dates et les injures spécifiques utilisées dans le conflit.","Bisogna ricordarsi di registrare nomi, date e parolacce specifiche usate nel conflitto.","Zeichnen Sie dabei immer Namen, Daten und alle benutzten Schimpfwörter auf.","Recuerda registrar nombres, fechas y tacos específicos utilizados en el conflicto.","Recuerda registrar nombres, fechas y palabrotas específicas utilizadas en el conflicto.","이름, 날짜, 그리고 갈등 상황에서 사용된 구체적 욕설을 기록해 두세요.",,氏名、日時、そして両者が吐いた悪態を具体的に記録するようにしましょう。,"Lembrem-se de registrar os nomes, as datas e os xingamentos específicos usados no conflito.",务必写下冲突参与者姓名、发生日期以及具体使用了哪些脏话。,記得要紀錄姓名、日期，以及衝突中具體講出的髒話。,,,,,
Business1_RAW-0072-Jerry,Business1_RAW-0072-Jerry,"Не забывайте приукрашивать детали конфликта ТОЛЬКО в тех местах, где это делает конфликт более занимательным.",,Pensez à ajouter des détails croustillants UNIQUEMENT lorsque cela rend le conflit plus divertissant.,Bisogna considerare di aggiungere dettagli interessanti SOLO quando rendono il conflitto più divertente.,"Schmücken Sie Details des Konflikts NUR aus, wenn das den Konflikt unterhaltsamer macht.",Recuerda embellecer los detalles del conflicto solo en lugares donde lo haga más entretenido.,Recuerda adornar los detalles del conflicto solo en las partes que lo haga más entretenido.,갈등을 좀 더 재밌게 만들 수 있는 대목에서만 세부 사항을 꾸며 적을 수 있다는 사실도 잊지 마세요.,,モメ事の詳細についてあれこれ尾ひれをつけるのは、話を盛ることでモメ事がより面白くなる場合のみにしましょう。,Lembrem-se de florear os detalhes do conflito APENAS em pontos que tornem o conflito mais divertido.,务必仅在使冲突更有热闹可看时为其细节添油加醋。,記得，唯有在讓衝突更具娛樂性的狀況下，才要補充衝突的細節。,,,,,
Business1_RAW-0073-Jerry,Business1_RAW-0073-Jerry,А сейчас у нас будет короткий перерыв на аплодисменты.,,C'est là que je ferai une pause pour les applaudissements.,A questo punto faremo una breve pausa per gli applausi.,Hier machen wir eine kurze Applauspause.,En este momento tendremos una breve pausa para los aplausos.,En este momento tendremos una breve pausa para los aplausos.,여기서 잠시 박수를 치겠습니다.,,ここで少しだけ拍手タイムを取ります。,Nesse momento faremos uma breve pausa para aplausos.,现在暂停，方便大家鼓掌。,現在，我們休息一下，順便讓大家鼓掌。,,,,,
Business1_RAW-0074-Jerry,Business1_RAW-0074-Jerry,...,,…,...,…,...,...,...,,……,...,……,……,,,,,
Business1_RAW-0075-Jerry,Business1_RAW-0075-Jerry,...,,…,...,…,...,...,...,,……,...,……,……,,,,,
Business1_RAW-0076-Jerry,Business1_RAW-0076-Jerry,...это достаточно долгая пауза?,,… c'est assez long comme pause ?,… è una pausa abbastanza lunga?,…Ist das lang genug für Applaus?,¿La pausa es lo bastante larga?,¿La pausa es lo bastante larga?,...이 정도 기다리면 될까요?,,…このくらいで十分ですか？,Essa é uma pausa longa o suficiente?,……暂停的时间够长吗？,……停頓得夠久嗎？,,,,,
Business1_RAW-0077-Choice,Business1_RAW-0077-Choice,Нужно чуть подольше.,,Fais-là un peu plus longue.,Un poco di più.,Noch ein bisschen.,Un ratito más.,Un ratito más.,조금 더 기다리세요.,,もう少し長く。,Um pouco mais longa.,再长一点吧。,再久一點。,,,,,
Business1_RAW-0078-Choice,Business1_RAW-0078-Choice,Отлично.,,C'est super.,Va benissimo così.,Das ist super.,Fenomenal.,Es perfecta.,딱 좋아요.,,バッチリだ。,Tá ótimo.,正好。,非常好。,,,,,
Business1_RAW-0079-Jerry,Business1_RAW-0079-Jerry,...,From [0077-Choice],…,...,…,...,...,...,,……,...,……,……,,,,,
Business1_RAW-0080-Jerry,Business1_RAW-0080-Jerry,Спасибо. Теперь мы продолжим.,From [0078-Choice],Merci. Reprenons.,Grazie. Ora riprenderemo.,Danke. Fahren wir nun fort.,Gracias. Ahora continuaremos.,Gracias. Ahora continuaremos.,고마워요. 이제 계속하겠습니다.,,ありがとう。では続けましょう。,Agradeço. Agora vamos continuar.,多谢。我们接着往下讲。,謝謝你。我們繼續。,,,,,
Business1_RAW-0081-Jerry,Business1_RAW-0081-Jerry,А сейчас мы прервёмся на шутку:,,C'est là que je ferai une pause pour une blague :,A questo punto interromperò la presentazione per fare una battuta:,Hier machen wir eine Pause für einen Witz:,En este momento haremos una pausa para contar un chiste:,En este momento haremos una pausa para contar un chiste:,여기서는 잠시 농담을 하겠습니다.,,今度はジョークタイムを取ります。,Nesse momento faremos uma pausa para uma piada:,现在暂停，讲个笑话：,現在，我們停頓一下，講個小話：,,,,,
Business1_RAW-0082-Jerry,Business1_RAW-0082-Jerry,Почему подводная лодка не могла плыть? Потому что у неё не было рук.,"This ""joke"" is dependent on the dual meanings of the english word ""tire."" However since I'm guessing this wordplay does not translate to other languages, I'll write a similarly bad joke that should hopefully not be dependent on any wordplay. Line 1: ""Why couldn't the submarine swim? Because it didn't have arms.""",Pourquoi le sous-marin ne pouvait pas nager ? Parce qu'il n'avait pas de bras.,Perché il sottomarino non poteva nuotare? Perché non aveva le braccia.,An welchem Tag gehen U-Boote unter? Am Tag der Offenen Tür.,¿Por qué no sabía nadar el submarino? Porque no tenía brazos.,"Caperucita Roja caminaba por el bosque, cayó la noche... y la aplastó.",잠수함은 왜 수영할 수 없었을까요? 팔이 없었기 때문입니다.,,どうして潜水艦は社長になれないのか？ サブだから。,"Sabe o que aconteceu com o lápis quando soube que o papel acabou? Ficou ""desapontado"".",为什么一艘能载十人的潜艇，在第十人上去后就沉没了？因为它是“潜艇”。,為什麼潛水艇不需要休息？因為潛水艇不需要「輪」班。,,,,,
Business1_RAW-0083-Jerry,Business1_RAW-0083-Jerry,"Суть этой шутки в том, что подводная лодка на самом деле является транспортным средством, вполне способным к подводному передвижению.","Line 2: ""The nature of this joke is that a submarine is in fact a vehicle perfectly capable of subaqueous movement.""",Cette blague s'explique par le fait qu'un sous-marin est un véhicule qui est en réalité parfaitement capable de déplacement subaquatique.,Il significato di questa battuta è che in realtà un sottomarino è un veicolo perfettamente capace di movimento subacqueo.,"Der Sinn des Witzes ist, dass viele Institutionen Besuchstage „der offenen Tür“ anbieten. Ein U-Boot muss allerdings geschlossen bleiben.","La naturaleza de este chiste es que un submarino es, de hecho, un vehículo perfectamente capaz de realizar movimientos subacuáticos.",La naturaleza de este chiste es que «caer la noche» es una expresión que indica que empieza a faltar la luz del día.,이 농담의 본질은 사실 잠수함이 완벽한 수중 이동 수단이라는 점에 있습니다. 그런데도 수영할 수 없다고 한 거죠.,,このジョークのオチを解説しますと、潜水艦は英語で言うとサブマリンになります。,"A natureza dessa piada é que podemos ficar desapontados com algo. Mas lápis, não.",这里的笑点是，一般能载十人的船只，载上十人是不会沉没的。但潜艇除外。,這笑話的笑點在於，有些交通工具有輪子。但潛水艇沒有。,,,,,
Business1_RAW-0084-Jerry,Business1_RAW-0084-Jerry,Для человека отсутствие рук стало бы препятствием для способности плавать.,"Line 3: ""For a human being, to not have arms would be an impediment to one's swimming ability.""","Pour un être humain, le manque de bras viendrait grandement entraver l'aptitude à la nage.","Per un essere umano, non avere le braccia sarebbe un ostacolo alla capacità di nuotare.","Wenn nun also U-Boote Besucher zu einem Tag der „offenen Tür“ einladen, gefährden sie ihre Wasserdichtigkeit.","Para un ser humano, no tener brazos sería un impedimento para su capacidad de nadar.",Esta expresión busca jugar con la acepción de la palabra «caer» que se refiere a que un cuerpo se mueve de arriba abajo por la acción de su propio peso.,인간에게 팔이 없다면 수영 능력에 엄청난 장애가 될 것입니다.,,このサブマリンという名前と、“下位”の意味を表すサブをかけているわけですね。,"""Desapontado"" nesse sentido se refere tanto ao lápis ter ficado sem ponta QUANTO a ter ficado decepcionado.",核载十人的船只满员后仍然能浮在水面上。,「輪」在這裡是雙關，既指排班方式，也指交通工具的輪子。,,,,,
Business1_RAW-0085-Jerry,Business1_RAW-0085-Jerry,"Однако делать подобное заявление о подводной лодке, которой не нужны руки для плавания, было бы абсурдно.","Line 4: ""However, to make a similar claim of a submarine, which does not require arms to swim, would be absurd.""","Cependant, affirmer la même chose pour un sous-marin, qui n'a pas besoin de bras pour nager, serait absurde.","Tuttavia, sarebbe assurdo avanzare un’affermazione simile nei confronti di un sottomarino, che non necessita di braccia per nuotare.","Nimmt man die „offene Tür“ wörtlich, läuft das U-Boot voll Wasser und versinkt.","Sin embargo, hacer una afirmación similar sobre un submarino, que no necesita brazos para nadar, sería absurdo.","Afirmar, entonces, que la noche pudiera caer del cielo sería absurdo.",그러나 잠수함에 팔이 없다고 수영을 못 한다는 말은 터무니없습니다.,,そもそも潜水艦は人ではありませんので、どんな名前だろうと社長にはなれません。,"Na verdade, um lápis é um instrumento munido de grafite utilizado para escrita, normalmente, em papel.",但核载十人的潜艇满员后就应该下潜。,事實上，潛水艇這種能夠潛入水中的船艦之所以能移動，仰賴的是壓載物艙和噴射推進。,,,,,
Business1_RAW-0086-Jerry,Business1_RAW-0086-Jerry,Абсурдность этого утверждения является источником юмора.,"Line 5: ""The absurdity of the statement is the source of the humor.""",C'est l'absurdité de cette affirmation qui constitue la source de ce trait d'humour.,L'assurdità dell'affermazione è la fonte dell'umorismo.,Darum gehen an einem solchen Tag U-Boote unter.,Lo absurdo de la afirmación es la fuente del humor.,"De hecho, sería imposible que la noche aplaste a una persona.",바로 이 터무니없음이야말로 유머의 원천입니다.,,その不条理が、ユーモアを生むというわけです。,"Portanto, um lápis não poderia ficar decepcionado.",因此我们的潜艇沉没了。,因此，輪子對潛水艇來說一點用也沒有。,,,,,
Business1_RAW-0087-Jerry,Business1_RAW-0087-Jerry,На этом шутка заканчивается. Теперь мы возобновим презентацию.,,Ceci vient conclure notre blague. Nous allons maintenant reprendre la présentation.,E con questa spiegazione possiamo concludere la battura. Riprendiamo ora la presentazione.,Damit ist der Witz abgeschlossen. Ich fahre nun mit der Präsentation fort.,Así termina el chiste. Ahora reanudaremos la presentación.,Así termina el chiste. Ahora reanudaremos la presentación.,농담은 여기까지입니다. 이제 프레젠테이션을 계속할게요.,,これでジョークは終わり。では、プレゼンを続けましょう。,Concluímos assim a piada. Continuaremos agora com a apresentação.,玩笑到此为止。让我们回到演讲。,笑話講完了。我們繼續報告。,,,,,
