,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Business3_RAW-0049-Terry,Business3_RAW-0049-Terry,Вы принесли пустую чашку. Это не кофе.,,Tu as servi une tasse vide. Il n'y a pas de café.,Hai portato una tazza vuota. Questo non è caffè.,Du hast eine leere Tasse gebracht. Das ist kein Kaffee.,Has traído una taza vacía. Esto no es café.,Me trajiste una taza vacía. Esto no es café.,이건 빈 잔이네요. 커피가 아니잖아요.,,空っぽのカップですね。コーヒーじゃない。,Você me trouxe uma xícara vazia. Isso não é café.,你给我的杯子是空的。这不是咖啡。,你端上一只空杯。這不是咖啡。,,,,,
Business3_RAW-0050-Terry,Business3_RAW-0050-Terry,"Чашка, которую вы принесли, кажется грязной. Я не желаю пить из неё кофе.",,Tu viens de m'apporter une tasse sale. Je ne boirai pas de café là-dedans.,La tazza che hai portato è sporca. Non voglio usarla per bere il mio caffè.,"Die Tasse, in der du serviert hast, ist sichtbar schmutzig. Ich möchte keinen Kaffee daraus trinken.",Esta taza que has traído parece que está sucia. No quiero tomar café en ella.,Esta taza que me trajiste parece que está sucia. No quiero tomar café en ella.,이 잔은 더러운 것 같아요. 여기에 커피를 마시고 싶진 않군요.,,このカップは汚れているようだ。こんなカップでコーヒーを飲みたくないな。,Essa xícara que você trouxe parece estar suja. Não quero tomar café nela.,你给我的杯子看起来很脏。我不想用这个杯子喝咖啡。,你端上的杯子看起來好髒。我不想喝裝在這裡面的咖啡。,,,,,
Business3_RAW-0051-Alta,Business3_RAW-0051-Alta,"Вот, держите. Кофе.",,Et voici ton café !,Ecco il tuo caffè.,Bitte sehr. Kaffee.,Aquí tienes. Café.,Aquí tienes. Café.,나왔습니다. 커피예요.,,どうぞ、コーヒーだよ。,Aqui está. Café.,请用。咖啡。,給你。咖啡。,,,,,
Business3_RAW-0052-Terry,Business3_RAW-0052-Terry,Хм...,,Hum…,Hmm...,Mmh …,Mmm...,Mmm...,흐음...,,うーん…,Hmm...,唔……,嗯……,,,,,
Business3_RAW-0053-Terry,Business3_RAW-0053-Terry,"Это тот напиток, который был на моём дне рождения.",,C'est la boisson que j'ai eue à ma fête d'anniversaire.,Questa è la bevanda che ho bevuto alla mia festa di compleanno.,"Das ist das Getränk, das ich zu meinem Geburtstag hatte.",Esta es la bebida que tomé en mi fiesta de cumpleaños.,Esta es la bebida que tomé en mi fiesta de cumpleaños.,이건 제 생일 파티에서 마셔본 음료로군요.,,これは僕の誕生日パーティーで飲んだコーヒーだ。,Essa foi a bebida que tinha na minha festa de aniversário.,我在自己的生日派对上喝过这种咖啡。,這是我在我的生日派對上喝的飲品。,,,,,
Business3_RAW-0054-Terry,Business3_RAW-0054-Terry,"Моё удовольствие от воспоминаний об офисе, и без того огромное, теперь стало ещё выше.",,"J'étais déjà ravi de me souvenir du bureau, mais là c'est le paradis.","Ero già felice di ricordare l'ufficio, ma questo è anche meglio.",Meine Freude über die Erinnerung an das Büro war bereits groß und ist jetzt noch größer.,"Mi placer al recordar la oficina, ya de por sí tan inmenso, es ahora aún mayor.","Mi placer al recordar la oficina, ya de por sí tan inmenso, es ahora aún mayor.",사무실을 회상하는 기쁨이 안 그래도 컸는데 이제 더욱 커졌습니다.,,会社のことを思い出すのは大きな喜びですが、今の喜びはそれを軽々と超えます。,"Meu prazer em lembrar do escritório, que já era enorme, aumentou ainda mais.",回想起办公室已经让我无比高兴，现在更高兴了。,回想辦公室本來已經夠好玩了，現在更讓人開心。,,,,,
Business3_RAW-0055-Terry,Business3_RAW-0055-Terry,"Тенденция роста моей радости схожа с прибылью, полученной моим отделом в последнем финансовом квартале.",,Cette tendance haussière dans ma joie est similaire à celle qui caractérise les gains de mon département lors du dernier trimestre fiscal.,La tendenza al rialzo della mia gioia è simile a quella dei guadagni ottenuti dal mio dipartimento nell’ultimo trimestre fiscale.,"Dieser Aufwärtstrend meiner Freude ähnelt den Gewinnen, die meine Abteilung im letzten Finanzquartal gemacht hat.",La tendencia ascendente de mi alegría es similar a los avances logrados por mi departamento en el último trimestre fiscal.,La tendencia ascendente de mi alegría es similar a los avances logrados por mi departamento en el último trimestre fiscal.,이 기쁨의 상승세는 마치 지난 분기 우리 부서가 낸 이익과도 같습니다.,,いわば僕の喜びは“右肩上がり”です。うちの部署が前の会計四半期に上げた利益と同じだ。,A tendência crescente da minha alegria é semelhante aos ganhos do meu departamento no último trimestre fiscal.,这种昂扬向上的情绪就好比部门上季度赚到的收益。,我的喜悅節節高升，就跟我的部門上個財務季度的收益一樣。,,,,,
Business3_RAW-0056-Terry,Business3_RAW-0056-Terry,"Спасибо, что снова принесли мне этот напиток.",,Merci de m'avoir resservi cette boisson.,Grazie per avermi portato la stessa bevanda.,Danke noch mal für dieses Getränk.,Gracias por traerme esta bebida una vez más.,Gracias por traerme esta bebida una vez más.,다시 한번 이 음료를 가져와 주셔서 감사합니다.,,この飲み物を持ってきてくれて、本当にありがとう。,Mais uma vez agradeço por me trazer essa bebida.,感谢你又让我喝上了这种咖啡。,再次感謝你泡這杯飲品給我。,,,,,
Business3_RAW-0057-Terry,Business3_RAW-0057-Terry,...этот напиток...,,… cette boisson…,Questa bevanda...,…Dieses Getränk …,Esta bebida...,Esta bebida...,...이 음료는...,,…この飲み物は…,Essa bebida...,……这杯咖啡……,……這杯飲品……,,,,,
Business3_RAW-0058-Terry,Business3_RAW-0058-Terry,...как интересно. Он напоминает мне о моём дне рождения.,,… très intéressant. Ça me rappelle ma fête d'anniversaire.,… molto interessante. Mi ricorda la festa del mio compleanno.,… Wie interessant. Es erinnert mich an meine Geburtsfeier.,Qué interesante. Me recuerda a mi fiesta de cumpleaños.,Qué interesante. Me recuerda a mi fiesta de cumpleaños.,...정말 흥미롭군요. 제 생일 파티가 생각납니다.,,…実に興味深いな。僕の誕生日パーティーを思い出す。,Que interessante. Me faz lembrar do meu aniversário.,……多么有趣。它让我想起自己的生日派对。,……多有趣啊。讓我想到我的生日派對。,,,,,
Business3_RAW-0059-Terry,Business3_RAW-0059-Terry,"Это был исключительный день рождения, да.",,Et c'était une fête d'anniversaire exceptionnelle.,È stata una festa di compleanno davvero eccezionale.,"Es war eine besondere Geburtstagsfeier, ja.","Fue una fiesta de cumpleaños excepcional, sí.","Fue una fiesta de cumpleaños excepcional, sí.","네, 정말 특별한 생일 파티였죠.",,最高の誕生日パーティーだったんです。それはもう。,Foi uma festa de aniversário excepcional.,那次派对可真是精彩啊。,那是一場很好玩的派對，真的。,,,,,
Business3_RAW-0060-Terry,Business3_RAW-0060-Terry,Там был весь отдел. Все пришли ради меня.,,Tout le département était là. Ils sont tous venus pour moi.,C'era tutto il dipartimento. Sono venuti tutti per me.,Alle aus der Abteilung waren da. Alle sind meinetwegen gekommen.,Todos los del departamento estaban allí. Vino todo el mundo por mí.,Todos los del departamento estaban allí. Vino todo el mundo por mí.,우리 부서 사람 모두가 참석했었어요. 모두 저를 위해 와주었습니다.,,部署の人たちが全員そろっていました。僕のために集まってくれて…,Todo mundo no departamento estava lá. Todo mundo veio me ver.,部门里的人都参加了。大家都为我露了面。,部門的每位成員都來了。大家都來參加我的生日派對。,,,,,
Business3_RAW-0061-Terry,Business3_RAW-0061-Terry,...я чувствовал себя особенным.,,… Je me suis senti spécial.,Mi sono sentito speciale.,…Ich habe mich sehr besonders gefühlt.,Me sentí especial.,Me sentí especial.,...특별해진 기분이었죠.,,…格別な気分だった。,Foi uma sensação especial.,……让我感到自己很特别。,……讓我覺得自己很特別。,,,,,
Business3_RAW-0062-Terry,Business3_RAW-0062-Terry,Как интересно. Воспоминания об этом вызывают у меня тоску. Это не обычное для меня явление.,,Très intéressant. Ce souvenir me rend nostalgique. C'est une expérience inhabituelle pour moi.,Interessante. È un ricordo che mi rende malinconico. Non ci sono abituato.,Wie interessant. Die Erinnerung daran macht mich wehmütig. Das ist kein mir geläufiges Gefühl.,Qué interesante. El recuerdo de aquel día me pone melancólico. No es una experiencia habitual para mí.,Qué interesante. El recuerdo de aquel día me pone melancólico. No es una experiencia habitual para mí.,정말 흥미롭군요. 그 추억이 저를 아련하게 만들고 있어요. 제게는 그리 흔한 경험이 아닙니다.,,なんて面白い。思い出すと切なくなってくるほどだ。こんな経験はそうそうないですよ。,Que interessante. A lembrança está me deixando saudoso. Essa não é uma experiência comum para mim.,真是有趣。这回忆竟让我如此怀念。我很少有这样的体验。,多有趣啊。這段回憶讓我感傷。我不常遇到這種事。,,,,,
Business3_RAW-0063-Terry,Business3_RAW-0063-Terry,"Думаю, я буду весьма рад, когда все мы вернёмся в офис.",,Je crois que je serai assez heureux quand on retournera tous au bureau.,Penso che sarò molto felice quando torneremo tutti in ufficio.,"Ich denke, ich werde froh sein, wenn wir alle wieder im Büro sind.",Creo que me alegraré mucho cuando todos regresemos a la oficina.,Creo que me alegraré mucho cuando todos regresemos a la oficina.,모두 사무실로 돌아가면 정말 기쁠 것 같아요.,,みんなが会社に戻ってきたら、最高の気分でしょうね。,Acho que vou ficar muito contente quando todos nós voltarmos ao escritório.,等大家回办公室时我应该会很高兴。,我們回到辦公室後，應該會很開心。,,,,,
Business3_RAW-0064-Terry,Business3_RAW-0064-Terry,...офис...,,… le bureau…,… l'ufficio...,…Das Büro …,La oficina...,La oficina...,...사무실...,,…会社か…,O escritório...,……办公室……,……辦公室……,,,,,
Business3_RAW-0065-Terry,Business3_RAW-0065-Terry,У меня необычное ощущение.,,Je ressens quelque chose d'inhabituel.,Provo una sensazione insolita.,Ich empfinde ein ungewöhnliches Gefühl.,Estoy teniendo una sensación inusual.,Estoy teniendo una sensación inusual.,이상한 느낌이 드는군요.,,この感覚は何だろう。,Estou tendo uma sensação incomum.,我总觉得哪里不太对劲。,我突然有種異樣的感覺。,,,,,
Business3_RAW-0066-Terry,Business3_RAW-0066-Terry,Словно мы забыли кого-то в офисе.,,C'est comme si on avait oublié quelqu'un au bureau.,È come se avessimo dimenticato qualcuno in ufficio.,"Es ist, als hätten wir jemanden im Büro vergessen.",Es como si nos hubiéramos olvidado de alguien en la oficina.,Es como si nos hubiéramos olvidado de alguien en la oficina.,사무실 사람 중 누군가를 잊고 온 것 같은 기분입니다.,,会社の誰かを忘れてしまったかのような…,É como se tivéssemos esquecido alguém no escritório.,就好像我们把办公室里的谁给忘了。,感覺像是我們遺忘了辦公室的某人。,,,,,
Business3_RAW-0067-Terry,Business3_RAW-0067-Terry,"Кого-то, кто должен был пойти с нами, но не пошёл.",,Quelqu'un qui aurait dû venir avec nous mais qui ne l'a pas fait.,"Qualcuno che sarebbe dovuto venire con noi, ma non è venuto.","Jemanden, der uns hätte begleiten sollen, es aber nicht getan hat.","Alguien que debería haber venido con nosotros, pero no lo hizo.","Alguien que debería haber venido con nosotros, pero no lo hizo.",함께 왔어야 하는 그러지 못한 사람.,,一緒に来るべき誰かを、置いてきたかのような…,"Alguém que deveria ter vindo conosco, mas não veio.",那个人应该和我们一起，却没有出现。,某個本該跟我們同行，卻不在的人。,,,,,
Business3_RAW-0068-Terry,Business3_RAW-0068-Terry,Верно ли это? Я не знаю. Я не могу вспомнить всех в отделе.,,Est-ce exact ? Je l'ignore. Impossible de se souvenir de tout le département.,È giusto? Non lo so. Impossibile ricordare l'intero dipartimento.,Ist das präzise? Ich weiß nicht. Ich kann mich nicht an alle in der Abteilung erinnern.,¿Es esto exacto? No lo sé. No recuerdo a todos los del departamento.,¿Es esto exacto? No lo sé. No recuerdo a todos los del departamento.,정확한 느낌일까요? 잘 모르겠습니다. 우리 부서 사람을 모두 기억하진 못하거든요.,,この感覚は正しいのか？ わからない。部署のみんなを思い出せない。,É preciso? Não sei. Não lembro de todo mundo no departamento.,我感觉真的准吗？我不知道。我记不住部门里的每个人。,是這樣嗎？我不知道。我沒辦法記住部門中的每個人。,,,,,
Business3_RAW-0069-Terry,Business3_RAW-0069-Terry,"Возможно, мы кого-то оставили...",,C'est peut-être quelqu'un qu'on a laissé là-bas.,Forse ci siamo dimenticati di qualcuno…,Vielleicht haben wir jemanden zurückgelassen …,Tal vez nos hemos olvidado a alguien allí...,Tal vez nos olvidamos de alguien allí...,누군가를 두고 왔을지도 몰라요...,,たぶん、誰かを置いてきたんだ…,Talvez tenhamos deixado alguém para trás...,也许我们把谁忘了……,或許我們忘了某個人……,,,,,
Business3_RAW-0070-Terry,Business3_RAW-0070-Terry,"...ну что ж. Я уверен, ничего плохого не случилось.",,"… Ah, tant pis. Je suis sûr qu'il ne s'est rien passé de grave.",… Vabbè. Sono sicuro che non sia successo niente di brutto.,"…Nun ja. Ich bin sicher, dass nichts Schlimmes passiert ist.",En fin. Estoy seguro de que no ha pasado nada malo.,En fin. Estoy seguro de que no ocurrió nada malo.,...뭐 어쩔 수 없죠. 나쁜 일이 일어나진 않았을 겁니다.,,…まあいい。きっと悪いことは起きていないはず。,"Ah, puxa. Tenho certeza que nada de ruim aconteceu.",……哦好吧。我确信没有什么不好的事情发生。,……算了。一定沒發生什麼糟糕的事。,,,,,
Business3_RAW-0071-Terry,Business3_RAW-0071-Terry,В нашем офисе не может случиться ничего плохого. Это замечательное место. Там безопасно. Там спокойно.,,Rien de grave ne peut arriver au bureau. C'est un endroit merveilleux. C'est sûr. C'est réconfortant.,Nel nostro ufficio non può succedere nulla di male. È un posto meraviglioso. È sicuro. È rassicurante.,In unserem Büro kann nichts Schlimmes passieren. Es ist ein wundervoller Ort. Es ist sicher. Es ist beruhigend.,En nuestra oficina no puede pasar nada malo. Es un lugar maravilloso. Es seguro. Es reconfortante.,En nuestra oficina no puede pasar nada malo. Es un lugar maravilloso. Es seguro. Es reconfortante.,우리 사무실에서 나쁜 일이 일어날 리는 없으니. 거긴 정말 멋진 곳입니다. 참 안전해요. 그리고 편안하죠.,,うちの会社で悪いことなど起きるはずがない。すばらしい所なんです。安心できて居心地がいい。,Nada de ruim pode acontecer no nosso escritório. É um lugar incrível. É seguro. É aconchegante.,办公室里不会发生不好的事情。办公室就是有这么美好。它安全无虞。它舒适无比。,我們辦公室不會發生任何壞事。那是個美妙的地方。安全。舒適。,,,,,
Business3_RAW-0072-Terry,Business3_RAW-0072-Terry,В данный момент я излучаю ликование в результате мыслей об офисе.,,"En ce moment, rien qu'à penser au bureau, je jubile de bonheur.","In questo preciso momento, solo pensare all'ufficio mi rende estremamente felice.","Ich strahle gerade Freude aus, weil ich an das Büro denke.",Estoy irradiando alegría en este momento como resultado de pensar en la oficina.,Estoy irradiando alegría en este momento como resultado de pensar en la oficina.,지금 이 순간에도 사무실 생각에 기쁨으로 빛이 날 정도네요.,,今この瞬間、僕は喜びを放出しています。会社のことを考えた結果です。,"Estou irradiando alegria nesse momento, por pensar no escritório.",想到办公室，我就喜气洋洋。,因為想到辦公室，我現在的心情洋溢著喜悅。,,,,,
Business3_RAW-0073-Terry,Business3_RAW-0073-Terry,"Пожалуйста, позвольте мне поделиться с вами этой фотографией переговорной комнаты в офисе.",,J'ai très envie de partager avec toi cette photo de la salle de réunion du bureau.,Permettimi di condividere con te questa foto della sala riunioni dell'ufficio.,"Bitte, erlaube mir, dieses Foto des Besprechungszimmers im Büro mit dir zu teilen.",Me gustaría enseñarte esta foto de la sala de reuniones de la oficina.,Me gustaría mostrarte esta foto de la sala de reuniones de la oficina.,부디 우리 사무실 회의실 사진을 받아주세요.,,これは会社の会議室の写真です。ぜひあなたとも分かち合いたい。,"Por favor, me deixe compartilhar com você esta fotografia da sala de reuniões do escritório.",请允许我向你分享我们办公楼会议室的相片。,請容我與你分享這張辦公室會議室的相片。,,,,,
Business3_RAW-0074-Terry,Business3_RAW-0074-Terry,Эта фотография поможет вам лучше понять мои ценности как личности.,,Cette photo t'aidera à mieux comprendre les valeurs qui m'animent en tant que personne.,Questa fotografia ti aiuterà a comprendere meglio i miei valori come persona.,"Dieses Foto wird dir helfen, meinen Wertekanon als Person besser zu verstehen.",Esta foto te ayudará a comprender mejor mis valores como persona.,Esta foto te ayudará a comprender mejor mis valores como persona.,이 사진은 한 인간으로서의 제 가치관을 이해하는 데 도움이 될 겁니다.,,この写真を見れば、僕の人としての価値がさらによくわかるでしょう。,Essa fotografia ajudará você a entender melhor meus valores pessoais.,这张相片能让你更好地了解我个人的价值。,這張相片會讓你進一步瞭解我的價值。,,,,,
Business3_RAW-0075-Terry,Business3_RAW-0075-Terry,Теперь я вернусь к своим тоскливым воспоминаниям. Однажды я намерен снова найти офис.,,Je vais me replonger dans mes pensées nostalgiques. Je compte bien retrouver le bureau un jour.,Tornerò ai miei pensieri nostalgici. Un giorno ritroverò il mio amato ufficio.,Ich werde nun zu meinen wehmütigen Erinnerungen zurückkehren. Eines Tages werde ich das Büro wiederfinden.,Ahora regresaré a mis recuerdos nostálgicos. Algún día tengo la intención de volver a encontrar la oficina.,Ahora regresaré a mis recuerdos nostálgicos. Algún día tengo la intención de volver a encontrar la oficina.,저는 이제 다시 아련한 추억에 잠기도록 할게요. 언젠가는 우리 사무실을 다시 찾을 겁니다.,,では、また切ない思い出に浸ります。いつかまた会社に戻りたいなぁ。,"Agora retornarei às minhas saudosas lembranças. Um dia, pretendo encontrar o escritório novamente.",现在我要回味那些令人留恋的回忆了。总有一天我要找到回办公室的路。,我要繼續緬懷了。希望有一天能找到辦公室。,,,,,
Business3_RAW-0076-Terry,Business3_RAW-0076-Terry,Хм.,,Hum…,Hmm.,Mmh.,Mmm.,Mmm...,흐음.,,うーん。,Hmm.,唔。,嗯。,,,,,
Business3_RAW-0077-Terry,Business3_RAW-0077-Terry,Этот кофе холодный. Его нехорошо пить холодным.,,Ce café est froid. Ce n'est pas bon froid.,Questo caffè è freddo. Non è buono da bere freddo.,Dieser Kaffee ist kalt. Kalt kann man ihn nicht trinken.,Este café está frío. No es bueno beber las cosas frías.,Este café está frío. No es bueno beber las cosas frías.,이 커피는 차갑군요. 차게 마시면 안 좋아요.,,このコーヒーは冷たいですね。冷たい飲み物は体に良くない。,Esse café está frio. Não é bom beber frio.,咖啡是冷的。喝冷的可不好。,這杯咖啡是冷的。喝冷飲不好。,,,,,
Business3_RAW-0078-Alta,Business3_RAW-0078-Alta,"Ладно, переделаю, добавив больше жара.",,"OK, je vais le refaire en plus chaud.","Va bene, lo rifarò usando una temperatura più alta.","Gut, ich mache ihn noch mal mit mehr Hitze.","Vale, lo volveré a preparar calentándolo más.","Bien, te preparo otro y lo caliento más esta vez.","네, 따뜻하게 다시 만들어올게요.",,わかった。もっと熱くして淹れ直すよ。,"Certo, vou refazer ele usando mais calor.",好的，那我再做杯热的。,好，我會重做一杯熱的。,,,,,
Business3_RAW-0079-Terry,Business3_RAW-0079-Terry,У этого кофе странный привкус. Он на вкус как грязь.,,Il y a un drôle de goût dans ce café. On dirait de la terre.,C'è un sapore strano in questo caffè. Sa di terriccio.,Dieser Kaffee schmeckt seltsam. Er schmeckt nach Dreck.,Este café sabe raro. Sabe a tierra.,Este café tiene un gusto raro. Sabe a tierra.,이 커피에서는 이상한 맛이 나요. 흙먼지 맛 같아요.,,このコーヒーは妙な味がしますね。泥のような味だ。,Esse café tem um sabor estranho. Tem gosto de terra.,这杯咖啡味道怪怪的。尝起来像在吃土。,這杯咖啡有怪味。喝起來像泥土。,,,,,
Business3_RAW-0080-Alta,Business3_RAW-0080-Alta,"Ох, должно быть, я забыла сначала помыть кофейное зерно. Я сделаю его снова.",,"Oh, j'ai dû oublier de laver le grain de café. Je vais le refaire.","Oh, devo aver dimenticato di lavare il chicco di caffè. Lo andrò a rifare.","Oh, ich muss vergessen haben, die Kaffeebohnen vorher zu waschen. Ich mache ihn nochmal.","Ah, debo haberme olvidado de lavar el grano de café primero. Lo volveré a hacer.",Creo que me olvidé de lavar el grano de café primero. Lo volveré a hacer.,"이런, 커피콩을 먼저 씻었어야 했는데. 다시 만들어올게요.",,おっと、最初にコーヒー豆を洗うのを忘れたみたいだ。淹れ直すよ。,"Ah, devo ter esquecido de lavar o grão de café primeiro. Vou refazer.",哦，肯定是我忘记洗咖啡豆了。我重新做一杯。,噢我一定忘記先清洗咖啡豆了。我會再做一杯。,,,,,
Business3_RAW-0081-Terry,Business3_RAW-0081-Terry,"А. Это обычный кофе, как я изначально заказывал.",,"Ah, c'est du café normal, comme j'ai commandé.","Ah, è un semplice caffè filtrato, proprio come lo avevo richiesto inizialmente.","Ah. Das ist normaler Kaffee, wie ich ihn ursprünglich bestellt habe.","Ah. Esto es café normal, como pedí originalmente.","Esto es café normal, como pedí en un principio.",아. 이건 제가 원래 주문하려 했던 보통 커피군요.,,普通のコーヒーですね。もともと注文したコーヒーだ。,"Ah. Esse é um café normal, como eu pedi originalmente.",啊。这是普通的咖啡，和我原先想要的一样。,啊。這是我本來點的一般咖啡。,,,,,
Business3_RAW-0082-Alta,Business3_RAW-0082-Alta,"Что?? О нет, я забыла добавить фрукты!",,"Quoi ? Oh non, j'ai oublié d'ajouter le fruit !","Che cosa? Oh no, ho dimenticato di aggiungere la frutta!","Was? Oh nein, ich habe vergessen, eine Frucht hinzuzufügen!","¿¿Qué?? ¡Oh, no, se me ha olvidado añadir fruta!","¡¿Qué?! ¡Ay, no! ¡Olvidé que lo querías con fruta!","뭐라고요?? 이런, 열매를 깜짝했어요!",,何だって？ わ、しまった。果実を入れるのを忘れてた！,"Quê?? Ah, não, você esqueceu de adicionar fruta!",什么？？哦不，我忘记加水果了！,什麼？？喔不，我忘記加水果了！,,,,,
Business3_RAW-0083-Terry,Business3_RAW-0083-Terry,Я принимаю этот кофе. Спасибо за-,,J'accepte ce café. Merci pour-,Lo accetto così com'è. Grazie per-,Ich nehme diesen Kaffee. Danke für dei–,Acepto este café. Gracias por...,Acepto este café. Gracias por...,그냥 이걸로 마실게요. 만들어주셔서 감사-,,このコーヒーで結構です。ありがたく…,Eu aceito esse café. Obrigado por...,我接受这杯咖啡。感谢你的——,我接受這杯咖啡。謝謝你——,,,,,
Business3_RAW-0084-Alta,Business3_RAW-0084-Alta,"Нет!! Вы его не принимаете! Я переделаю его для вас, и на этот раз в нём будет безвкусный фрукт!",,"Non ! Ne l'accepte pas ! Je vais t'en refaire et cette fois, il y aura un fruit sans saveur !","No! Non lo accetti! Lo vado a rifare, e questa volta conterrà della frutta senza sapore!","Nein! Du nimmst ihn nicht! Ich mache ihn neu, und diesmal mit geschmackloser Frucht!",¡¡No!! ¡No lo aceptas! ¡Te lo volveré a hacer y esta vez tendrá una fruta sin sabor!,¡No! ¡No lo aceptas! ¡Te lo voy a preparar de nuevo y tendrá una fruta sin sabor esta vez!,안 돼요!! 마시지 말아요! 다시 만들 거예요. 이번엔 반드시 맛이 안 나는 열매를 첨가하겠어요!,,ダメだ！ 受け取らないでくれ！ 注文どおりに淹れ直すよ。今度は味のない果実を入れるから！,Não!! Você não aceita nada! Vou refazer ele pra você e dessa vez vai ter uma fruta insossa!,不行！！不准喝！我给你重新做一杯，这次会给你加上无味水果！,不！你不能接受！我為你重做一杯，這次我會添加乏味水果！,,,,,
Business3_RAW-0085-Terry,Business3_RAW-0085-Terry,...о. Понятно.,,"… ah, je vois…",...oh. Capisco.,…Oh. Verstehe.,Ah... Ya veo.,Ah... Bien.,...아. 알겠어요.,,…ああ、そうですか。,Ah. Entendi.,……哦。好吧。,……噢。我懂了。,,,,,
Business3_RAW-0086-Terry,Business3_RAW-0086-Terry,"Понятно. Это кофе, но в нём содержится фрукт.",,"Je vois. C'est du café, mais il y a un fruit.","Capisco. È caffè, ma che contiene anche un frutto.","Verstehe. Es ist Kaffee, aber er enthält Frucht.","Ya veo. Es café, pero tiene una fruta.","Ya veo. Es café, pero tiene una fruta.",그렇군요. 이건 커피지만 열매가 첨가됐어요.,,なるほど。確かにコーヒーだが果実が入っている。,"Entendi. É café, mas contém uma fruta.",好吧。是咖啡没错，而且还加了水果。,我懂了。這是咖啡，但加了水果。,,,,,
Business3_RAW-0087-Terry,Business3_RAW-0087-Terry,И всё же я не чувствую вкуса фрукта. Вкуса нет.,,"Et pourtant, je n'en sens pas le goût. Il n'y a aucune saveur.","Eppure, non riesco ad assaporare il frutto. Non ha nessun sapore.",Und doch kann ich die Frucht nicht schmecken. Es fehlt der Geschmack.,"Y, sin embargo, no me sabe a fruta. No tiene sabor.","Y, sin embargo, no me sabe a fruta. No tiene sabor.",그러면서도 열매 맛은 나지 않아요. 맛이 첨가되지 않았어요.,,なのに果実の味はしない。フレーバーがないですね。,"E ainda assim, não sinto o gosto da fruta. Não há sabor.",但我又尝不出水果味。没有任何味道。,然而，我卻嚐不到水果的滋味。相當乏味。,,,,,
Business3_RAW-0088-Terry,Business3_RAW-0088-Terry,"Да. Это самый приятный вид вкуса из всех. Пожалуй, это мой любимый вкус.",,"Oui, c'est la plus agréable de toutes les saveurs. Ça pourrait être ma saveur préférée.",Questo sì che è il sapore più gradevole di tutti. È il mio sapore preferito!,Ja. Das ist der beste aller Geschmäcker. Vielleicht mein Lieblingsgeschmack.,Sí. Este es el tipo de sabor más agradable de todos. Quizás sea mi sabor favorito.,Sí. Este es el tipo de sabor más agradable de todos. Quizás sea mi sabor favorito.,네. 이거야말로 가장 기분 좋은 맛이군요. 제가 가장 좋아하는 맛이라고 할 수 있겠어요.,,うん、これならどんなフレーバーよりも好みに合う。僕のお気に入りの味になりそうだ。,Sim. Esse é o tipo mais agradável de sabor de todos. Talvez seja o meu sabor preferido.,是的。所有味道中这种味道最宜入口。这可能就是我最爱的味道。,太好了。這是最美妙的滋味。可說是我最愛的滋味。,,,,,
Business3_RAW-0089-Terry,Business3_RAW-0089-Terry,У меня никогда раньше не было любимого вкуса. Это новый опыт.,,C'est la première fois que je bois une saveur préférée. C'est une nouvelle expérience.,Non ho mai avuto un sapore preferito prima. È una nuova esperienza.,Ich hatte noch nie einen Lieblingsgeschmack. Das ist eine neue Erfahrung.,Nunca antes había tenido un sabor favorito. Es una experiencia nueva.,Nunca antes había tenido un sabor favorito. Es una experiencia nueva.,원래 가장 좋아하는 맛 같은 건 없었는데. 새로운 경험이군요.,,今までお気に入りの味はなかったんです。これは初体験だ。,Eu nunca tive um sabor preferido antes. Essa é uma experiência nova.,我以前从未有过最爱的味道。真是新奇的体验。,我從來沒有最愛的滋味。這是嶄新的體驗。,,,,,
Business3_RAW-0090-Terry,Business3_RAW-0090-Terry,"Он соответствует трём необходимым атрибутам кофе: Зёрна, Вода, Жар.",,"Ça répond aux trois attributs nécessaires au café : grains, eau, chaleur.","Soddisfa i tre attributi necessari del caffè: chicchi, acqua, calore.","Es hat die drei notwendigen Eigenschaften von Kaffee: Bohnen, Wasser, Hitze.","Satisface los tres atributos necesarios del café: granos, agua, calor.","Satisface los tres atributos necesarios del café: granos, agua, calor.","커피의 필수 3요소를 다 갖췄네요. 커피콩, 물, 열 말이에요.",,これならコーヒーに必要な特性を3つとも満たしている。豆、水、熱さです。,"Ele satisfaz os três atributos necessários do café: grãos, água e calor.",这杯满足咖啡的三点要素：咖啡豆、水、热量。,它滿足了咖啡的三項要素：咖啡豆、水、溫度。,,,,,
