key,source,Translation
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0105-Ren,
English_US,"It is fate that we met here, I believe this with all my heart.",
Description,,
French,"C'est le destin qui m'a amené ici, j'y crois de tout mon cœur.",
Italian,"È stato il fato a farci incontrare qui, lo credo fermamente.",
German,"Es ist Schicksal, dass wir uns hier begegnet sind, das glaube ich aus ganzem Herzen.",
Spanish_Spain,"Es el destino que nos encontremos aquí, lo creo con todo mi corazón.",
Spanish_LATAM,El destino quiso que nos encontráramos aquí. Lo creo con todo mi corazón.,
Korean,이 만남이 운명이라는 걸 진심으로 믿습니다!,
Russian,,
Japanese,俺たちはここで会う定めだった。心からそう信じてる。,
Portuguese_Brazil,"Foi o destino que fez que nos encontrássemos, acredito nisso profundamente.",
Chinese_Simplified,是命运让我们相遇于此，这一点我深信不疑。,
Chinese_Traditional,我們注定要在此相遇，我打從心底如此相信。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0106-Alta,
English_US,"I guess, uh, let me know if you want tea.",
Description,,
French,"Sans doute, euh… dis-moi si tu veux du thé.",
Italian,"Probabilmente, uh... fammi sapere se vuoi un tè.",
German,"Ich denke schon, ähm. Lass mich wissen, wenn du Tee möchtest.",
Spanish_Spain,"Supongo que... si quieres té, dímelo.",
Spanish_LATAM,"Eso creo... Bueno, si quieres té, me avisas.",
Korean,"그래요... 음, 혹시 차 생각 있으면 말해주시고요.",
Russian,,
Japanese,それじゃ…お茶が欲しくなったら言ってくれ。,
Portuguese_Brazil,"Pode ser, ahm, me diz se você quer chá.",
Chinese_Simplified,我想也是，呃，你想喝茶的话请找我。,
Chinese_Traditional,大概吧，呃，請告訴我你是否要喝茶。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0107-Ren,
English_US,"Tea! Of course! In all the excitement I had nearly forgotten! Yes, let's have a cup.",
Description,,
French,"Du thé ! Bien sûr ! Avec toute cette excitation, j'avais presque oublié ! Oui, buvons une tasse de thé.",
Italian,"Tè! Ma certo! In tutta questa frenesia, l'avevo quasi dimenticato! Forza, assaggiamolo.",
German,"Tee! Natürlich! Das habe ich in der Aufregung ganz vergessen! Ja, trinken wir eine Tasse.",
Spanish_Spain,"¡Té! ¡Claro! ¡Con toda la emoción casi lo había olvidado! Sí, tomaré una taza.",
Spanish_LATAM,"¡Té! ¡Claro! ¡Fue tal el desborde de emoción que casi lo olvido! Sí, tomaré una taza.",
Korean,"아차! 그렇죠! 너무 들떠서 잊고 있었네요! 좋아요, 한 잔 주세요.",
Russian,,
Japanese,お茶か！ そうだった！ 興奮のあまりすっかり忘れていたよ！ じゃあ、1杯いただこう。,
Portuguese_Brazil,"Chá! Claro! Com toda a empolgação eu quase esqueci! Sim, vamos tomar uma xícara.",
Chinese_Simplified,茶！当然！我高兴得差点忘了！对啊，喝一杯吧。,
Chinese_Traditional,茶！當然！我太興奮，差點就忘記了！好啊，喝杯茶吧。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0108-Alta,
English_US,"You don't need to rest first?",
Description,,
French,Tu ne voulais pas commencer par te reposer ?,
Italian,"Non hai prima bisogno di riposare un po'?",
German,Musst du nicht vorher ausruhen?,
Spanish_Spain,¿No necesitas descansar primero?,
Spanish_LATAM,¿No necesitas descansar primero?,
Korean,먼저 쉬어야 하지 않나요?,
Russian,,
Japanese,先に休まなくていいのか？,
Portuguese_Brazil,Você não precisa descansar primeiro?,
Chinese_Simplified,你不用先休息吗？,
Chinese_Traditional,你不是要先休息嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0109-Ren,
English_US,"How can I possibly rest?? I am flush with enthusiasm! No, a cup of tea right now sounds perfect.",
Description,,
French,"Comment pourrais-je me reposer ? Je déborde d'enthousiasme ! Non, une tasse de thé maintenant ça me semble parfait.",
Italian,Come potrei mai riposare? Sono pieno di entusiasmo! Una tazza di tè adesso sarebbe perfetta.,
German,"Wie soll ich mich denn ausruhen? Ich bin randvoll mit Begeisterung! Nein, eine Tasse Tee klingt jetzt perfekt.",
Spanish_Spain,"¿Cómo voy a descansar? ¡Estoy lleno de entusiasmo! No, una taza de té ahora suena perfecto.",
Spanish_LATAM,"¡¿Cómo voy a descansar?! ¡Estoy lleno de entusiasmo! No, una taza de té ahora me parece perfecto.",
Korean,지금 휴식이 되겠습니까?? 흥분해서 얼굴이 확 달아오를 지경인데! 차 한잔하면 딱 좋겠습니다.,
Russian,,
Japanese,休んでなんていられるか？ 興奮で体が熱を帯びてる！ そう、お茶を飲むなら今がちょうどいい。,
Portuguese_Brazil,"Como eu poderia descansar?? Estou transbordando de entusiasmo! Não, uma xícara de chá agora parece perfeito.",
Chinese_Simplified,我怎么可能休息？？我现在满腔热情！是啊，是时候喝杯茶了。,
Chinese_Traditional,我怎麼能夠休息？？我現在熱血沸騰！不，現在很適合喝杯茶。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0110-Alta,
English_US,"Sure, what would you like?",
Description,,
French,"D'accord, tu voudrais quoi ?",
Italian,"D'accordo, cosa vorresti?",
German,"Klar, was hättest du gerne?",
Spanish_Spain,"Claro, ¿qué quieres tomar?",
Spanish_LATAM,Está bien. ¿Qué quieres tomar?,
Korean,"좋아요, 어떤 걸로 드릴까요?",
Russian,,
Japanese,わかった。どんなお茶にする？,
Portuguese_Brazil,"Claro, o que você vai querer?",
Chinese_Simplified,好的，你想喝什么？,
Chinese_Traditional,好啊，你想要喝什麼？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0111-Ren,
English_US,Hmm...,
Description,,
French,Hum…,
Italian,Uhm...,
German,Mmh …,
Spanish_Spain,Mmm...,
Spanish_LATAM,Mmm...,
Korean,흐음...,
Russian,,
Japanese,ふうん…,
Portuguese_Brazil,Hmm...,
Chinese_Simplified,唔……,
Chinese_Traditional,嗯……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0112-Ren,
English_US,I must say... meeting you here has reminded me of the passion I felt in my youth.,
Description,,
French,"Je dois dire que… te rencontrer ici me rappelle la passion qui m'animait quand j'étais jeune.",
Italian,Devo dire che… incontrarti qui mi ha ricordato della passione che mi animava quando ero giovane.,
German,Ich muss sagen …Dich hier zu treffen hat mich an die Leidenschaft meiner Jugend erinnert.,
Spanish_Spain,Lo cierto es que conocerte aquí me ha recordado la pasión que sentí en mi juventud.,
Spanish_LATAM,Debo admitir que encontrarte en este lugar... hizo que recordara la pasión que sentí en mi juventud.,
Korean,어디 보자... 오늘 만남은 저에게 어린 시절의 열정을 상기시켰습니다.,
Russian,,
Japanese,実は…あんたと会って、若い頃に抱いていた情熱を思い出したんだ。,
Portuguese_Brazil,Devo dizer... encontrar você aqui me fez lembrar da paixão que senti na minha juventude.,
Chinese_Simplified,我必须说……与你相遇让我想起了自己年轻时的激情。,
Chinese_Traditional,我得說……在這裡見到你，我就想到年輕時的熱情。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0113-Ren,
English_US,"Back then, the world felt spontaneous and alive.",
Description,,
French,"En ce temps-là, le monde était spontané et vivant.",
Italian,Allora il mondo sembrava spontaneo e vivo.,
German,Damals fühlte sich die Welt spontan und lebendig an.,
Spanish_Spain,"En aquel entonces, el mundo parecía espontáneo y vivo.",
Spanish_LATAM,"En aquel entonces, el mundo parecía espontáneo y vivo.",
Korean,그때 제가 본 세상은 예측 불허에 활기가 넘쳤거든요.,
Russian,,
Japanese,あの頃は、世界がおおらかで生き生きと感じられた。,
Portuguese_Brazil,"Naquela época, o mundo parecia espontâneo e vivo.",
Chinese_Simplified,那时候的世界让人感觉万物竞发，生机勃勃。,
Chinese_Traditional,那時候，這世界感覺洋溢著生命力。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0114-Ren,
English_US,True gifts of surprise and delight feel rarer and rarer to come by as I get older.,
Description,,
French,"Les vrais cadeaux de la surprise et de l'enchantement se font de plus en plus rares au fil des ans.",
Italian,"I doni genuini della sorpresa e dell'incanto sembrano sempre più rari col passare degli anni.",
German,"Wahrlich überraschende und freudige Gaben werden immer seltener, je älter ich werde.",
Spanish_Spain,Los verdaderos regalos de la sorpresa y el deleite son cada vez más raros a medida que envejezco.,
Spanish_LATAM,Los regalos de la sorpresa y el deleite son cada vez más raros y menos genuinos a medida que envejezco.,
Korean,그러다 나이가 들수록 놀라움과 기쁨이라는 선물이 점점 희귀해졌죠.,
Russian,,
Japanese,年を重ねるにつれ、驚きや喜びをもたらしてくれるものは、どんどん少なくなっていく。,
Portuguese_Brazil,Sinto que dádivas verdadeiras que surpreendem e encantam ficam cada vez mais raras à medida que envelheço.,
Chinese_Simplified,随着年龄的增长，我却越来越难以感受到真正的惊喜和快乐。,
Chinese_Traditional,隨著年紀漸長，我越來越少感受到驚喜和愉悅。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0115-Ren,
English_US,But seeing you here has felt like a call to action! To be inspired and to chase what feels most alive!,
Description,,
French,"Mais te voir ici me pousse à passer à l'action ! Cela m'inspire et m'incite à rechercher ce qu'il y a de plus vivant !",
Italian,"Ma vederti qui è stato come un invito all'azione! Un invito a lasciarsi guidare dalle proprie aspirazioni!",
German,"Aber dich hier zu sehen war wie ein Weckruf! Mich begeistern zu lassen und dem nachzujagen, was sich am lebendigsten anfühlt!",
Spanish_Spain,¡Pero verte aquí ha sido como una llamada a la acción! ¡Para inspirarme y perseguir lo que se siente más vivo!,
Spanish_LATAM,¡Pero el hecho de verte aquí lo considero una llamada a la acción! ¡Una llamada para inspirarme e ir tras lo que se siente más vivo!,
Korean,하지만 오늘 만남이 저를 다시 일깨우는 듯합니다! 내 마음을 흔들며 살아있게 하는 그것을 찾아 떠나라고 말이죠!,
Russian,,
Japanese,だが、あんたと会って、“動け”と言われた気がした！ 刺激を受けて、一番輝いて見えるものを追えと！,
Portuguese_Brazil,Mas ver você aqui parece ser uma chamada a agir! Para me inspirar e buscar o que nos faz sentir vivos!,
Chinese_Simplified,但与你相遇就仿佛一种号召！号召我迸发灵感和生机！,
Chinese_Traditional,不過，在這見到你，讓我覺得自己該振作起來！接受鼓舞，去追尋最有活力的目標！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0116-Ren,
English_US,"Please, won't you bring me a cup of tea that calls to mind passion, and the pursuit of one's dreams?",
Description,"by ""passion"" he means excitement or enthusiasm, and by ""one's dreams"" he means ""the future you dream of for yourself""",
French,"S'il te plaît, pourrais-tu m'apporter une tasse de thé qui me rappellerait la passion et la poursuite de mes rêves ?",
Italian,"Per cortesia, mi porteresti una tazza di tè che richiami alla mente la passione e il perseguimento dei propri sogni?",
German,"Bitte, bringst du mir einen Tee, der an Leidenschaft und die Jagd nach Träumen erinnert?",
Spanish_Spain,"Por favor, ¿podrías traerme una taza de té que recuerde la pasión y la búsqueda de los sueños?",
Spanish_LATAM,"Por favor, ¿podrías traerme una taza de té que traiga a la memoria la pasión y la búsqueda de los sueños?",
Korean,"그래서 말인데요, 열정과 꿈을 향한 마음이 떠오르는 차를 만들어 주시겠습니까?",
Russian,,
Japanese,だから、心に情熱を呼び戻し、夢を追いたくなるようなお茶を持ってきてくれないか？ ,
Portuguese_Brazil,"Por favor, poderia trazer uma xícara de chá que invoca paixão, e a busca dos nossos sonhos?",
Chinese_Simplified,劳烦了，可不可以给我一杯能唤起激情，催人追逐梦想的茶？,
Chinese_Traditional,我想拜託你，能不能幫我泡一杯茶，讓我想起熱情，以及夢想的追求？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0117-Ren,
English_US,"THAT is what I desire most, right now.",
Description,,
French,"C'est ce que je désire le plus en cet instant.",
Italian,"QUESTO è ciò che desidero di più, in questo momento.",
German,DAS hätte ich jetzt am liebsten.,
Spanish_Spain,Eso es lo que más deseo ahora mismo.,
Spanish_LATAM,Eso es lo que más deseo en este instante.,
Korean,지금은 그런 차를 마시고 싶네요.,
Russian,,
Japanese,それが今、一番欲しいものだ。,
Portuguese_Brazil,É ISSO o que eu mais desejo nesse momento.,
Chinese_Simplified,现在我想喝这种茶。,
Chinese_Traditional,這就是我現在最渴望的。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0118-Choice,
English_US,"I'll do my best.",
Description,,
French,Je ferai de mon mieux.,
Italian,Farò del mio meglio.,
German,Ich tu‘ mein Bestes.,
Spanish_Spain,Haré lo que pueda.,
Spanish_LATAM,Haré lo que pueda.,
Korean,최선을 다해볼게요.,
Russian,,
Japanese,ベストを尽くすよ。,
Portuguese_Brazil,Farei o melhor possível.,
Chinese_Simplified,我尽量试试。,
Chinese_Traditional,我會盡力的。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0119-Choice,
English_US,"That's extremely specific, for tea.",
Description,,
French,"C'est extrêmement précis comme thé.",
Italian,È una richiesta di tè molto specifica.,
German,Das ist extrem spezifisch für Tee.,
Spanish_Spain,Eso es muy específico para un té.,
Spanish_LATAM,Suena a un té muy específico.,
Korean,주문이 상당히 구체적이군요?,
Russian,,
Japanese,お茶を頼むにしては、ずいぶん抽象的だ。,
Portuguese_Brazil,Isso é extremamente específico pra um chá.,
Chinese_Simplified,对茶而言，这种要求还真够具体的。,
Chinese_Traditional,你的要求還真特別。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0120-Ren,
English_US,Thank you!,
Description,From [0118-Choice],
French,Merci !,
Italian,Grazie!,
German,Danke!,
Spanish_Spain,¡Gracias!,
Spanish_LATAM,¡Gracias!,
Korean,감사합니다!,
Russian,,
Japanese,よろしく頼む！,
Portuguese_Brazil,Agradeço!,
Chinese_Simplified,谢谢！,
Chinese_Traditional,謝謝你！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0121-Ren,
English_US,Hah! Indeed it is! Perhaps my more poetic side has gotten the better of me today.,
Description,From [0119-Choice],
French,"Ah ! En effet ! Il faut croire que mon côté poétique a pris le dessus sur moi aujourd'hui.",
Italian,Certo che lo è! Oggi il mio lato poetico ha avuto la meglio su di me.,
German,Ha! Das ist es tatsächlich! Vielleicht hat meine poetische Seite heute die Oberhand gewonnen.,
Spanish_Spain,¡Ja! ¡Sí que lo es! Quizás hoy mi lado más poético se haya apoderado de mí.,
Spanish_LATAM,¡Ja! ¡Sí que lo es! Quizás hoy mi lado más poético se haya apoderado de mí.,
Korean,하하! 추상적인가요? 오늘은 제 시적 자아가 완전히 깨어난 날이라 그렇습니다.,
Russian,,
Japanese,ハハ！ 確かにな！ どうやら今日は、俺の中の詩人が幅を利かせてるらしい。,
Portuguese_Brazil,Hah! Realmente é! Talvez o meu lado mais poético esteja aflorando hoje.,
Chinese_Simplified,哈！可不是嘛！也许是我今天文青情结泛滥吧。,
Chinese_Traditional,哈！的確! 或許今天的我比平日更感性。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0122-Ren,
English_US,"But if anyone can deliver on lofty expectations, by goodness surely you can!",
Description,,
French,"Mais s'il y a bien quelqu'un capable de combler les espoirs les plus nobles, ce ne peut être que toi, bonté divine !",
Italian,"Ma se c'è qualcuno che può soddisfare le aspettative più elevate, quella sei tu!",
German,"Aber wenn jemand aus so hochgesteckten Erwartungen etwas machen kann, dann du!",
Spanish_Spain,"Pero si alguien puede cumplir con las elevadas expectativas, ¡seguramente seas tú!",
Spanish_LATAM,"Pero si alguien es capaz de cumplir con las más elevadas expectativas, ¡ese alguien de seguro eres tú!",
Korean,하지만 세상에 이런 시적인 주문마저 처리해 낼 사람이 있다면 {{Alta}} 님뿐일 겁니다!,
Russian,,
Japanese,だが、高い期待に応えられるヤツがいるとしたら、あんたに違いない！,
Portuguese_Brazil,"Mas se alguém pode cumprir expectativas elevadas, certamente esse alguém é você!",
Chinese_Simplified,但如果说有人能实现这种离谱的愿望，那个人肯定是你！,
Chinese_Traditional,不過，如果任何人都能引發對未來的希望，你也一定做得到！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0123-Ren,
English_US,"Please simply do as you feel, any cup of tea you bring me will be perfect.",
Description,DUPLICATE 1A END,
French,"Je t'en prie, fais simplement comme tu le sens. N'importe quelle tasse de thé faite par toi sera parfaite.",
Italian,"Fai semplicemente quello che senti, qualsiasi tazza di tè che mi porterai sarà perfetta.",
German,"Tu einfach, was du für richtig hältst. Jede Tasse Tee, die du bringst, wird perfekt sein.",
Spanish_Spain,"Tú solo hazlo como lo sientas, cualquier taza de té que me traigas será perfecta.",
Spanish_LATAM,Prepara el té que creas adecuado. Cualquier taza de té que me traigas será perfecta.,
Korean,마음 가는 대로 해주세요. 그 손으로 만든 차는 뭐든지 완벽할 겁니다.,
Russian,,
Japanese,直感に任せてやってくれ。あんたが淹れるなら、どんなお茶でも完璧だろうよ。,
Portuguese_Brazil,"Pode simplificar se achar melhor, qualquer xícara de chá que você me trouxer será perfeita.",
Chinese_Simplified,你随意发挥吧，不管你给我什么茶，那都是好茶。,
Chinese_Traditional,請順著感覺而為，只要是你泡的茶，一定是完美的。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0124-Customer,
English_US,Miss shopkeeper...,
Description,,
French,Mademoiselle la responsable…,
Italian,Signorina negoziante...,
German,Frau Ladenbesitzerin …,
Spanish_Spain,Señorita dependienta...,
Spanish_LATAM,Señorita dependienta...,
Korean,"저, 주인장님...",
Russian,,
Japanese,なあ、店主さん…,
Portuguese_Brazil,Senhora atendente...,
Chinese_Simplified,店员小姐……,
Chinese_Traditional,老闆娘……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0125-Alta,
English_US,Yes?,
Description,,
French,Oui ?,
Italian,Sì?,
German,Ja?,
Spanish_Spain,¿Sí?,
Spanish_LATAM,¿Sí?,
Korean,네?,
Russian,,
Japanese,何だい？,
Portuguese_Brazil,Sim?,
Chinese_Simplified,什么事？,
Chinese_Traditional,怎麼了嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0126-Customer,
English_US,I... hm. How do I say this...,
Description,,
French,Je… hum… comment dire…,
Italian,Io… ehm... come posso dire...,
German,Ich …mh. Wie sag ich das …,
Spanish_Spain,Eh... mmm. Cómo te digo esto...,
Spanish_LATAM,Eh... Mmm... Cómo te lo digo...,
Korean,저... 흠. 이걸 어떻게 말해야 할지...,
Russian,,
Japanese,俺は…いや、何て言えばいいのか…,
Portuguese_Brazil,Eu... hm. Como posso dizer isso...,
Chinese_Simplified,我……唔。该怎么说呢……,
Chinese_Traditional,我……嗯。怎麼說呢……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0127-Customer,
English_US,I have a question for you that may sound quite peculiar.,
Description,,
French,"J'ai pour toi une question qui risque de te paraître un peu spéciale.",
Italian,Ho una domanda che potrebbe sembrare piuttosto strana.,
German,"Ich habe eine Frage, die vielleicht etwas seltsam klingt.",
Spanish_Spain,Tengo una pregunta para ti que puede parecer bastante peculiar.,
Spanish_LATAM,Tengo una pregunta para ti que puede parecer bastante peculiar.,
Korean,이상하게 들릴 수도 있지만 하나만 물을게요.,
Russian,,
Japanese,かなり変に聞こえるかもしれないが、質問があるんだ。,
Portuguese_Brazil,Tenho uma pergunta para você que pode parecer estranha.,
Chinese_Simplified,我要问你一个问题，这个问题听起来可能很奇怪。,
Chinese_Traditional,我有個問題，你可能會覺得滿奇怪的。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0128-Customer,
English_US,"Is... does the name ""{{Alta}}"" have any meaning to you?",
Description,,
French,"Est-ce que… le nom d'{{Alta}} te dit quelque chose ?",
Italian,Per caso... il nome {{Alta}} ti dice qualcosa?,
German,Ich …sagt dir der Name „{{Alta}}“ etwas?,
Spanish_Spain,"¿Tiene... el nombre de ""{{Alta}}"" algún significado para ti?",
Spanish_LATAM,¿Tiene... el nombre de «{{Alta}}» algún significado para ti?,
Korean,"혹시... '{{Alta}}'라는 이름과 관련이 있습니까?",
Russian,,
Japanese,その…“{{アルタ}}”という名前に心当たりはあるか？,
Portuguese_Brazil,"É... o nome ""{{Alta}}"" tem algum significado para você?",
Chinese_Simplified,你觉得……“{{Alta}}”这个名字耳熟吗？,
Chinese_Traditional,「{{Alta}}」這個名稱……對你來說有什麼特殊意義嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0129-Alta,
English_US,"Yeah, that's me.",
Description,,
French,"Oui, c'est moi.",
Italian,Sì... sono io.,
German,"Ja, das bin ich.",
Spanish_Spain,"Sí, esa soy yo.",
Spanish_LATAM,"Sí, soy yo.",
Korean,"그렇죠, 내 이름인데요.",
Russian,,
Japanese,ああ、私のことだ。,
Portuguese_Brazil,"Sim, é o meu nome.",
Chinese_Simplified,熟啊，那就是我。,
Chinese_Traditional,那就是我本人。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0130-Customer,
English_US,You... it truly is you??,
Description,,
French,"Toi… c'est vraiment toi ?",
Italian,Tu... sei davvero tu?,
German,Du …Bist du das wirklich?,
Spanish_Spain,Tú... ¿realmente eres tú?,
Spanish_LATAM,¿Tú?... ¡¿En verdad eres tú?!,
Korean,정말... 그분이세요??,
Russian,,
Japanese,あんた…本当にあんたなのか？,
Portuguese_Brazil,É... é você mesmo??,
Chinese_Simplified,真……真的是你？？,
Chinese_Traditional,你……真的是你？？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0131-Alta,
English_US,"Uh, yes.",
Description,,
French,Euh… oui.,
Italian,Eh… sì.,
German,"Äh, ja.",
Spanish_Spain,"Eh, sí.",
Spanish_LATAM,"Eh, sí.",
Korean,"네, 맞아요.",
Russian,,
Japanese,そうだけど。,
Portuguese_Brazil,"Ahm, sim",
Chinese_Simplified,呃，是的。,
Chinese_Traditional,呃，是的,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0132-Customer,
English_US,...my heavens...,
Description,,
French,… incroyable…,
Italian,… Incredibile...,
German,… Meine Güte…,
Spanish_Spain,Dios mío...,
Spanish_LATAM,Cielo santo...,
Korean,...맙소사...,
Russian,,
Japanese,…信じられない…,
Portuguese_Brazil,Pelos céus...,
Chinese_Simplified,……我的天呐……,
Chinese_Traditional,……天啊……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0133-Customer,
English_US,MY HEAVENS!! What a beautiful and surprising world we live in!,
Description,,
French,INCROYABLE !! Nous vivons dans un monde beau et plein de surprises !,
Italian,INCREDIBILE! Ma come è piccolo e pieno di sorprese il mondo!,
German,MEINE GÜTE! In was für einer schönen und überraschenden Welt wir doch leben!,
Spanish_Spain,¡¡¡Increíble!!! ¡Qué mundo tan hermoso y sorprendente en el que vivimos!,
Spanish_LATAM,¡INCREÍBLE! ¡Qué mundo tan hermoso y sorprendente en el que vivimos!,
Korean,이런 맙소사!! 이 세상은 참으로 아름답고 놀라운 곳이로군요!,
Russian,,
Japanese,すごいぞ！ なんて美しく驚きに満ちた世界に生きてるんだ、俺たちは！,
Portuguese_Brazil,PELOS CÉUS!! Que mundo lindo e surpreendente que vivemos!,
Chinese_Simplified,我的老天啊！！世界可真是奇妙又充满惊喜！,
Chinese_Traditional,天啊！！這世界充滿美麗的驚喜！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0134-Customer,
English_US,The warrior {{Alta}} is before me! The strongest fighter of the modern era!,
Description,,
French,"La guerrière {{Alta}} est en face de moi ! La plus forte combattante de l'ère moderne !",
Italian,"La guerriera {{Alta}} al mio cospetto! La combattente più forte dell'era moderna!",
German,Die Kriegerin {{Alta}} steht vor mir! Die stärkste Kämpferin der Moderne!,
Spanish_Spain,¡La guerrera {{Alta}} está ante mí! ¡La luchadora más fuerte de la era moderna!,
Spanish_LATAM,¡La guerrera {{Alta}} está ante mí! ¡La luchadora más fuerte de la era moderna!,
Korean,전사 {{Alta}} 님을 눈앞에서 보다니! 이 시대 최강의 전사 아니십니까!,
Russian,,
Japanese,戦士{{アルタ}}が目の前にいる！ 近代最強の剣士が俺の前に！,
Portuguese_Brazil,A guerreira {{Alta}} está diante de mim! A lutadora mais forte da era moderna!,
Chinese_Simplified,战士{{Alta}}就在我眼前！当代最强的战士就在我眼前！,
Chinese_Traditional,戰士{{Alta}}竟然就在我面前！我們這個時代最強的戰士！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0135-Alta,
English_US,You know me??,
Description,,
French,Tu me connais ??,
Italian,Mi conosci?,
German,Du kennst mich?,
Spanish_Spain,¿Me conoces?,
Spanish_LATAM,¡¿Me conoces?!,
Korean,날 알고 있어요??,
Russian,,
Japanese,私を知ってるのか？,
Portuguese_Brazil,Você me conhece??,
Chinese_Simplified,你认识我？？,
Chinese_Traditional,你知道我是誰？？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0136-Customer,
English_US,"""Know"" you?? I've been to see you fight, twice! I saw you at the Royal Arena three years ago.",
Description,DUPLICATE 1B BEGIN,
French,"Si je te connais ?? Je suis venu te voir combattre deux fois ! Je t'ai vue à l'Arène royale il y a trois ans.",
Italian,"Se ti conosco? Ti ho visto combattere due volte! La prima volta fu all'Arena Reale tre anni fa.",
German,Dich „kennen“? Ich hab dich zwei Mal kämpfen sehen! Ich hab deinen Kampf in der Königlichen Arena vor drei Jahren besucht.,
Spanish_Spain,"¿Que si te ""conozco""? ¡He ido a verte luchar dos veces! Te vi en la Arena Real hace tres años.",
Spanish_LATAM,¡¿Que si te conozco?! ¡Fui a verte luchar dos veces ya! Te vi en la Arena Real hace tres años.,
Korean,"알고' 있다마다요?? 출전하신 시합을 두 번이나 관전했습니다! 일단 3년 전 로열 아레나 경기를 관전했죠.",
Russian,,
Japanese,知ってるどころか、2度も戦いを見たことがあるぞ！ 3年前に王立闘技場で見かけたのが最初だ。,
Portuguese_Brazil,"Se eu ""conheço"" você?? Eu fui ver você lutar, duas vezes! Vi você na Arena Real três anos atrás.",
Chinese_Simplified,岂止“认识”你？？我看过你的比赛，两次！三年前我看过你在皇家竞技场的比赛。,
Chinese_Traditional,「知道」你是誰？？我看過你戰鬥，看過兩次！三年前我在皇家鬥技場觀戰過。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Ren_RAW-0137-Customer,
English_US,It was... how do I say... It changed my life. Truly.,
Description,,
French,"C'était… comment dire… ça a changé ma vie. Vraiment.",
Italian,È stato... come dire... mi ha cambiato la vita. Veramente.,
German,Es war …wie soll ich sagen … Es hat mein Leben verändert. Wirklich.,
Spanish_Spain,Fue... cómo te diría yo... Me cambió la vida. De verdad.,
Spanish_LATAM,Fue... Cómo te lo puedo decir... Me cambió la vida. De verdad.,
Korean,그 경기는... 어떻게 표현해야 할까요... 제 인생을 바꿔놨습니다. 완전히요.,
Russian,,
Japanese,あの時…何て言うか…俺の人生は変わった。本当に。,
Portuguese_Brazil,Foi... como se diz... mudou minha vida. De verdade.,
Chinese_Simplified,它简直……该怎么说呢……它改变了我的人生。真的。,
Chinese_Traditional,那場戰鬥……怎麼說呢……改變了我的生命。真的。,
Polish,,
Turkish,,
Swedish,,
Thai,,
