key,source,Translation
Description,,
French,"Bah, ouais… je répète : c'est un salon de thé ici !",
Italian,"Sì, certo, perché, lo ripeto, questa è una sala da tè.",
German,"Ja, na klar. Weil das hier eben ein Teeladen ist.",
Spanish_Spain,"Sí, claro, porque te repito que esto es una tienda de té.",
Spanish_LATAM,"Sí, claro, porque te repito que esto es una tienda de té.",
Korean,"네, 그야 당연하죠. 아까 말했듯이 여긴 찻집이니까요.",
Russian,"Yes, duh, because, again, this is a tea shop.",
Japanese,当然だろう。何度も言うけど、ここは茶店だよ。,
Portuguese_Brazil,"Sim, dã, porque, de novo, essa é uma casa de chá.",
Chinese_Simplified,是啊，毕竟这里是茶馆。,
Chinese_Traditional,對啊，不然呢，這是一間茶屋。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0751-Choice,
English_US,"Нет!! Я полностью позволила им всё, чего бы они ни захотели!",
Description,"""made space for"" means ""allowed""",
French,Non !! Je lui ai vraiment laissé toute liberté de choisir !,
Italian,NO! Gli ho dato la libertà di scegliere!,
German,"Nein! Ich habe ganz viel Freiraum für alles gelassen, was er wollte!",
Spanish_Spain,¡No! ¡He permitido que hiciera lo que quisiera!,
Spanish_LATAM,¡No! ¡Dejé que hiciera lo que quisiera!,
Korean,아니에요!! 원하는 대로 하라면서 자유를 충분히 줬다고요!,
Russian,No!! I completely made space for whatever they wanted!,
Japanese,まさか！！ 然るべき距離感で接したよ！,
Portuguese_Brazil,Não!! Eu abri espaço pra o que ela queria!,
Chinese_Simplified,才没有！！我为那家伙留出了选择的余地！,
Chinese_Traditional,才沒有！！我完全放任他們！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0752-Choice,
English_US,"Я вижу связь, которую вы пытаетесь провести, и отказываюсь её признавать.",
Description,,
French,Je vois bien le lien que tu essaies d'établir et je le conteste catégoriquement !,
Italian,So cosa stai cercando di insinuare e mi rifiuto di ammetterlo.,
German,"Ich sehe die Verbindung, die du herzustellen versuchst, und ich ignoriere sie einfach.",
Spanish_Spain,Sé lo que estás tratando de insinuar y me niego a admitirlo.,
Spanish_LATAM,Sé lo que estás tratando de insinuar y me niego a admitirlo.,
Korean,"무슨 얘기를 하려는지는 알지만, 난 인정할 수 없어요.",
Russian,I see the connection you're trying to make and I refuse to acknowledge it.,
Japanese,あんたの言いたいことはわかるけど、主張は変えない。,
Portuguese_Brazil,Entendi a conexão que você está tentando fazer e me recuso a reconhecer ela.,
Chinese_Simplified,我知道你想表达什么意思，但我拒绝承认。,
Chinese_Traditional,我好像知道你想說什麼，我拒絕承認。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0753-Boro,
English_US,Неужели это так? Никакого давления не оказывалось?,
Description,From [0751-Choice],
French,Vraiment ? Tu n'as vraiment exercé aucune pression ?,
Italian,Veramente? Davvero non hai esercitato alcuna pressione?,
German,Ist das so? Es wurde kein Druck ausgeübt?,
Spanish_Spain,¿En serio? ¿No ejerciste ninguna presión?,
Spanish_LATAM,¿En serio? ¿No ejerciste ninguna presión?,
Korean,그래요? 아무 부담도 주지 않았다는 거죠?,
Russian,Is that being so? No pressure was applied?,
Japanese,そうなのかい？ 一切圧をかけずに？,
Portuguese_Brazil,É mesmo? Nenhuma pressão?,
Chinese_Simplified,是这样吗？你真的没有施加任何压力？,
Chinese_Traditional,是嗎？完全沒施壓？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0754-Choice,
English_US,Вообще никакого!,
Description,,
French,Absolument aucune !,
Italian,Assolutamente no!,
German,Überhaupt keiner!,
Spanish_Spain,¡Ninguna en absoluto!,
Spanish_LATAM,¡Ninguna en absoluto!,
Korean,전혀요!,
Russian,None whatsoever!,
Japanese,ああ、まったくだ！,
Portuguese_Brazil,Nenhuminha!,
Chinese_Simplified,一点也没有！,
Chinese_Traditional,任何壓力都沒有！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0755-Choice,
English_US,"Ну, конечно, было, но лишь минимально необходимое количество давления.",
Description,,
French,Eh bien… disons… uniquement le niveau de pression nécessaire minimum.,
Italian,Solo la quantità minima di pressione necessaria.,
German,"Also, naja, nur das absolut nötige Minimum an Druck.",
Spanish_Spain,"Sí, bueno, pero solo la cantidad mínima de presión necesaria.",
Spanish_LATAM,"Sí, bueno, pero apenas la cantidad mínima de presión necesaria.",
Korean,"부담을 주긴 했지만, 꼭 필요한 만큼 최소한으로 줬어요.",
Russian,"Well, sure, but only the minimum necessary amount of pressure.",
Japanese,いや、まあ、必要最低限の圧はかけた。,
Portuguese_Brazil,"Bem, sim, mas só a quantidade mínima necessária de pressão.",
Chinese_Simplified,呃，好吧，但我只施加了最低限度的必要压力。,
Chinese_Traditional,有啦，但就是最少量的必要壓力。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0756-Boro,
English_US,"Мисс {{Альта}}, {{Боро}} очень рад видеть, что вы с таким энтузиазмом относитесь к своей новой роли!",
Description,From [0750-Choice]<lf>From [0752-Choice]<lf>From [0754-Choice]<lf>From [0755-Choice],
French,"Mademoiselle {{Alta}}, {{Boro}} est très heureux de constater que tu prends ton nouveau rôle avec autant d'enthousiasme !",
Italian,"Signorina {{Alta}}, {{Boro}} è molto felice di constatare che hai preso il tuo nuovo ruolo con tale passione!",
German,"Liebe {{Alta}}, {{Boro}} sieht mit Freude, dass du deine neue Rolle so enthusiastisch angehst!",
Spanish_Spain,"¡Señorita {{Alta}}, {{Boro}} está muy contento de verte abordar tu nueva función con tanto entusiasmo!",
Spanish_LATAM,"Señorita {{Alta}}, {{Boro}} está muy contento de verte abordar tu nueva función con tanto entusiasmo.",
Korean,"{{Alta}} 양, 새로운 일에 열정적으로 임하는 모습이 참 보기 좋아요!",
Russian,"Miss {{Alta}}, {{Boro}} is very glad to see you tackling your new role so enthusiastically!",
Japanese,{{アルタ}}お嬢さん、君がこの新しい仕事に熱心なのはとても嬉しいよ！,
Portuguese_Brazil,"Senhorita {{Alta}}, o {{Boro}} fica muito contente em ver você assumindo sua nova função com tanto entusiasmo!",
Chinese_Simplified,{{Alta}}小姐，{{Boro}}非常高兴看到你为自己的新工作投入如此巨大的热情！,
Chinese_Traditional,{{Alta}}小姐，你對自己的新職位充滿熱情，{{Boro}}備感欣慰。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0757-Boro,
English_US,"Но, пожалуйста, помните, что «заваривание чая» — это лишь часть того, что предлагает {{Вандерстоп}}.",
Description,,
French,"Mais je t'en prie, n'oublie pas que ""faire du thé"" n'est qu'une partie de ce que propose {{Wanderstop}}.",
Italian,"Ma devi sempre ricordare che ""preparare il tè"" è solo una parte di ciò che offre {{Wanderstop}}.",
German,"Aber bitte denk daran, dass „Tee machen“ nur ein Teil dessen ist, was {{Wanderstop}} bietet.",
Spanish_Spain,"Pero recuerda que ""preparar té"" es solo una parte de lo que ofrece {{Wanderstop}}.",
Spanish_LATAM,Pero recuerda que «preparar el té» es nada más que una parte de lo que ofrece {{Wanderstop}}.,
Korean,하지만 {{Wanderstop}}에서 제공하는 건 '차'뿐이 아니라는 점을 기억하세요.,
Russian,"But please remember that ""making tea"" is only being a part of what {{Wanderstop}} offers.",
Japanese,けど、“お茶作り”は{{ワンダーストップ}}が提供するサービスの一部でしかなくてね？,
Portuguese_Brazil,"Mas, por favor, lembre-se que ""preparar chá"" é apenas uma parte do que a {{Wanderstop}} oferece.",
Chinese_Simplified,但请记住，“泡茶”只是{{Wanderstop}}的其中一项服务而已。,
Chinese_Traditional,不過，請記得，「泡茶」只不過是{{Wanderstop}}提供的工作的一部份。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0758-Boro,
English_US,"Клиенты могут просто захотеть отдохнуть здесь мгновение, верно? Просто сделать перерыв от путешествия.",
Description,,
French,"Les clients peuvent simplement vouloir se reposer un moment, tu comprends ? Juste faire une petite pause dans leur voyage.",
Italian,I clienti potrebbero semplicemente volersi riposare per un momento. Fare solo una pausa dal viaggio.,
German,"Die Gäste möchten hier vielleicht auch nur einen Moment ausruhen, ja? Eine Rast.",
Spanish_Spain,"Es posible que los clientes solo quieran descansar aquí un momento, ¿no? Solo un descanso de su viaje.",
Spanish_LATAM,"Es posible que los clientes solo quieran descansar aquí un momento, ¿no? Solo un descanso de su viaje.",
Korean,"손님이 그냥 잠깐 쉬러 올 수도 있어요, 그렇죠? 여행을 잠시 중단하고요.",
Russian,"Customers may simply want to rest here for a moment, yes? Just a break from travel.",
Japanese,お客さんの中には、ひと休みしたいだけの人もいる。長旅の途中でさ？,
Portuguese_Brazil,"Os clientes podem simplesmente querer descansar aqui um pouco, sim? Apenas um intervalo da viagem.",
Chinese_Simplified,顾客可能只是想在本店休息片刻，不是吗？在旅途中歇歇脚。,
Chinese_Traditional,客人可能只是想在這裡休息一下，不是嗎？在旅途中喘口氣。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0759-Boro,
English_US,"Или иногда они даже сами не знают, чего хотят, и это тоже нормально!",
Description,,
French,"Et parfois, ils ne savent même pas ce qu'ils veulent, et ça ne pose aucun problème non plus !",
Italian,"Oppure a volte non sanno nemmeno loro cosa vogliono, e va bene così!",
German,"Oder manchmal wissen sie auch gar nicht, was sie wollen, und das ist in Ordnung!",
Spanish_Spain,"O a veces ni siquiera saben lo que quieren, ¡y eso también está bien!",
Spanish_LATAM,"Incluso hay veces en las que ni siquiera saben lo que quieren, ¡y eso también está bien!",
Korean,"또 심지어 본인이 원하는 게 뭔지도 모를 수 있지만, 그래도 괜찮아요!",
Russian,"Or sometimes they are not even knowing what they want, and that is okay as well!",
Japanese,なんなら目的すら持ってない人もいるけど、それもまた構わないんだ！,
Portuguese_Brazil,"Ou, às vezes, eles nem sabem o que querem e isso também não é um problema!",
Chinese_Simplified,有时候顾客也不知道自己想要什么，这也没关系！,
Chinese_Traditional,有時候他們甚至不知道自己要什麼，這樣也沒關係啊！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0760-Choice,
English_US,"Может, вы просто недостаточно старались помочь им.",
Description,,
French,C'est peut-être parce que tu n'as pas vraiment essayé de les aider.,
Italian,Oppure semplicemente non ci siamo impegnati abbastanza per aiutarli.,
German,"Vielleicht hast du einfach noch nicht genug probiert, ihnen zu helfen.",
Spanish_Spain,Quizás simplemente no te has esforzado lo suficiente para ayudarlos.,
Spanish_LATAM,Quizás no te esforzaste lo suficiente con la atención.,
Korean,아저씨가 최선을 다해 도와본 적이 없어서 그럴 수도 있죠.,
Russian,Maybe you just haven't tried hard enough to assist them.,
Japanese,あんたが接客に手を抜いてきただけでは？,
Portuguese_Brazil,Talvez você não tenha tentado suficientemente auxiliar eles.,
Chinese_Simplified,也许那是因为你没有尽力为他们服务。,
Chinese_Traditional,或許你尚未盡力協助他們。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0761-Choice,
English_US,"Похоже, тогда я им не нужна.",
Description,,
French,Alors c'est comme s'ils n'avaient pas besoin de moi.,
Italian,Allora non hanno bisogno di me.,
German,"Das klingt ja, als bräuchten sie mich nicht.",
Spanish_Spain,Entonces parece que no me necesitan.,
Spanish_LATAM,Entonces parece que no hago falta aquí.,
Korean,결국 내 역할은 필요 없다는 거네요.,
Russian,"Sounds like they don't need me, then.",
Japanese,そうなると、あの客に私は不要なわけか。,
Portuguese_Brazil,"Parece que eles não precisam de mim, então.",
Chinese_Simplified,那岂不是说他们不需要我。,
Chinese_Traditional,聽起他們不需要我啊。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0762-Choice,
English_US,Эти люди кажутся настоящими неудачниками.,
Description,,
French,Ces gens ont vraiment l'air de ratés.,
Italian,A me sembrano solo degli sfigati.,
German,Diese Leute sind echt Verlierer.,
Spanish_Spain,Esas personas parecen verdaderos perdedores.,
Spanish_LATAM,Esas personas son el fracaso encarnado.,
Korean,그런 사람들 너무 한심해요.,
Russian,These people seem like real losers.,
Japanese,どいつもこいつも負け犬ばかりだ。,
Portuguese_Brazil,Essas pessoas parecem umas fracassadas totais.,
Chinese_Simplified,这些家伙真是群失败者。,
Chinese_Traditional,這些人根本就是廢物。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0763-Boro,
English_US,"О! И идея мисс {{Альты}} о помощи заключается в том, чтобы требовать потребления чая любой ценой?",
Description,From [0760-Choice],
French,Oh ! Et l'idée que Mademoiselle {{Alta}} se fait de l'aide consiste à demander aux gens de boire du thé à tout prix ?,
Italian,Ah! E l'idea di assistenza della signorina {{Alta}} è quella di esigere il consumo di tè a tutti i costi?,
German,"Oh! Und für die liebe {{Alta}} bedeutet Hilfe, Teeverzehr um jeden Preis zu verlangen?",
Spanish_Spain,¡Oh! ¿Y la idea que tiene la señorita {{Alta}} de ayudar es exigir el consumo de té a toda costa?,
Spanish_LATAM,¡Ah! ¿Y la idea que tiene la señorita {{Alta}} de ayudar es exigir el consumo de té a toda costa?,
Korean,오호! {{Alta}} 양에게 도움이란 무슨 수를 써서라도 차를 마시라고 요구하는 건가요?,
Russian,Oh! And Miss {{Alta}}'s idea of assisting is to demand tea consumption at all costs?,
Japanese,おおっと！ なら{{アルタ}}お嬢さんが考える接客とは、何が何でもお茶を飲ませることかい？,
Portuguese_Brazil,Ah! E a ideia da senhorita {{Alta}} de auxiliar é exigir o consumo de chá a qualquer custo?,
Chinese_Simplified,哦！{{Alta}}小姐理解的服务就是不惜代价地要求顾客喝茶吗？,
Chinese_Traditional,噢！{{Alta}}小姐認為「協助」就是逼客人喝茶嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0764-Choice,
English_US,"Именно, теперь-то вы поняли!",
Description,,
French,Oui ! T'as pigé !,
Italian,Sì! Finalmente hai capito!,
German,Ja! Danke!,
Spanish_Spain,¡Sí! ¡Gracias!,
Spanish_LATAM,"¡Sí, eso mismo! ¡Al fin nos entendemos!",
Korean,네!! 바로 그거예요!,
Russian,"Exactly, now you get it!",
Japanese,そうだ、やっとわかったか！,
Portuguese_Brazil,"Exatamente, agora você entendeu!",
Chinese_Simplified,是的！！谢谢！,
Chinese_Traditional,沒錯！！你終於懂了！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0765-Choice,
English_US,"Это было скорее «уверенное утверждение», чем требование.",
Description,,
French,"C'était davantage une ""assertion confiante"" qu'une demande.",
Italian,"Sarebbe più ""constatare l'ovvio"" che ""soddisfare un'esigenza"".",
German,Ich habe es auch eher „überzeugt verfochten“ als verlangt.,
Spanish_Spain,"Era más una ""afirmación hecha con confianza"" que una exigencia.",
Spanish_LATAM,Es más una «afirmación hecha con aplomo» que una exigencia.,
Korean,요구라기보다는 '확신에 찬 주장'이었어요.,
Russian,"It was more of a ""confident assertion"" than a demand.",
Japanese,“自信たっぷりに推している”だけだ。,
Portuguese_Brazil,"Era mais uma ""afirmação confiante"" que uma exigência.",
Chinese_Simplified,与其说是要求，不如说是“确信的判断”。,
Chinese_Traditional,這比較像是「信心打氣」而不是逼迫。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0766-Boro,
English_US,"И к чему это требование? Почему вам нужно, чтобы наши клиенты соглашались на чай?",
Description,From [0764-Choice],
French,Et pourquoi cette demande ? Pourquoi as-tu besoin que les clients acceptent du thé ?,
Italian,E perché questa esigenza? Perché hai bisogno che i nostri clienti accettino il tè?,
German,Und warum verlangst du es überhaupt? Warum müssen unsere Gäste den Tee annehmen?,
Spanish_Spain,¿Y por qué la exigencia? ¿Por qué necesitas que nuestros clientes quieran té?,
Spanish_LATAM,¿Y por qué la exigencia? ¿Por qué necesitas que nuestros clientes quieran té?,
Korean,요구하는 이유는 뭐죠? 왜 차를 마시라고 하면 꼭 받아들여야 해요?,
Russian,And why the demand? Why do you need our customers to accept tea?,
Japanese,それって強引じゃないかい？ なぜ、そこまでしてお茶を飲ませたいんだい？,
Portuguese_Brazil,E por que a exigência? Por que você precisa que nossos clientes aceitem chá?,
Chinese_Simplified,为什么会有这种要求？为什么我们的顾客非得喝茶不可？,
Chinese_Traditional,為什麼要逼人家呢？為什麼一定要逼客人喝茶？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0767-Alta,
English_US,"Потому что мне нужно здесь чем-то заниматься, иначе я сойду с ума.",
Description,,
French,"Parce qu'il faut bien que je m'occupe ici, sinon je deviens folle.",
Italian,"Perché ho bisogno di qualcosa da *fare* qui, altrimenti impazzisco.",
German,"Weil ich hier draußen etwas *tun* muss, um nicht wahnsinnig zu werden.",
Spanish_Spain,"Porque necesito algo que *hacer* aquí, o me volveré loca.",
Spanish_LATAM,Porque necesito algo que *hacer* o voy a volverme loca.,
Korean,지금 여기서 뭐라도 *하지* 않으면 미치겠으니까요.,
Russian,"Because I need something to *do* out here, or I'll go insane.",
Japanese,この店で“やること”が必要だからだ！ でないと頭がおかしくなる。,
Portuguese_Brazil,Porque eu preciso de algo pra *fazer* aqui ou vou ficar louca.,
Chinese_Simplified,因为我在这儿必须得“做些什么”，不然我会疯掉的。,
Chinese_Traditional,因為我在這裡必須找事情 *做*，不然我會發瘋。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0768-Boro,
English_US,"И к чему это уверенное утверждение? Почему вам нужно, чтобы наши клиенты соглашались на чай?",
Description,From [0765-Choice],
French,"Et pourquoi cette ""assertion confiante"" ? Pourquoi as-tu besoin que les clients acceptent du thé ?",
Italian,E perché questa constatazione dell'ovvio? Perché hai bisogno che i nostri clienti accettino il tè?,
German,Und warum das überzeugte Verfechten? Warum müssen unsere Gäste den Tee annehmen?,
Spanish_Spain,¿Y por qué la afirmación hecha con confianza? ¿Por qué necesitas que nuestros clientes quieran té?,
Spanish_LATAM,¿Y por qué la afirmación hecha con aplomo? ¿Por qué necesitas que nuestros clientes quieran té?,
Korean,확신에 찬 주장을 하는 이유는 뭐죠? 왜 차를 마시라고 하면 꼭 받아들여야 해요?,
Russian,And why the confident assertion? Why do you need our customers to accept tea?,
Japanese,どうしてだい？ なぜ、そこまでしてお茶を飲ませたいんだい？,
Portuguese_Brazil,E por que a afirmação confiante? Por que você precisa que nossos clientes aceitem chá?,
Chinese_Simplified,为什么会有这种确信的判断？为什么我们的顾客非得喝茶不可？,
Chinese_Traditional,為什麼要信心打氣？為什麼一定要逼客人喝茶？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0769-Alta,
English_US,"Потому что мне нужно здесь чем-то заниматься, иначе я сойду с ума.",
Description,,
French,"Parce qu'il faut bien que je m'occupe ici, sinon je deviens folle.",
Italian,"Perché ho bisogno di qualcosa da *fare* qui, altrimenti impazzisco.",
German,"Weil ich hier draußen etwas *tun* muss, um nicht wahnsinnig zu werden.",
Spanish_Spain,"Porque necesito algo que *hacer* aquí, o me volveré loca.",
Spanish_LATAM,Porque necesito algo que *hacer* o voy a volverme loca.,
Korean,지금 여기서 뭐라도 *하지* 않으면 미치겠으니까요.,
Russian,"Because I need something to *do* out here, or I'll go insane.",
Japanese,この店で“やること”が必要だからだ！ でないと頭がおかしくなる。,
Portuguese_Brazil,Porque eu preciso de algo pra *fazer* aqui ou vou ficar louca.,
Chinese_Simplified,因为我在这儿必须得“做些什么”，不然我会疯掉的。,
Chinese_Traditional,因為我在這裡必須找事情 *做*，不然我會發瘋。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0770-Boro,
English_US,"Действительно, в некоторых случаях это может быть правдой!",
Description,From [0761-Choice],
French,"En effet, et dans certains cas c'est même la vérité !",
Italian,"In effetti, in alcuni casi può essere proprio così!",
German,"In der Tat, in manchen Fällen mag das stimmen!",
Spanish_Spain,"¡Sí, en algunos casos eso podría ser cierto!",
Spanish_LATAM,"¡Sí, en algunos casos eso podría ser cierto!",
Korean,"맞아요, 필요 없는 경우도 있어요!",
Russian,"Indeed, in some cases that might be true!",
Japanese,そうだね、ときにはそういうこともある！,
Portuguese_Brazil,"Realmente, na maioria dos casos isso pode ser verdade!",
Chinese_Simplified,确实，某些情况下就是如此。,
Chinese_Traditional,的確，有時候是如此！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0771-Alta,
English_US,Но тогда зачем я вообще здесь?!,
Description,,
French,Mais alors qu'est-ce que je fais ici ?,
Italian,Ma allora perché sono qui?!,
German,Aber warum bin ich dann überhaupt hier?,
Spanish_Spain,¡¿Pero entonces por qué estoy aquí?!,
Spanish_LATAM,¡¿Pero entonces por qué estoy aquí?!,
Korean,그럼 나는 왜 여기 있어요?!,
Russian,But then why am I here at all?!,
Japanese,だが、だったら私はなぜここにいる？,
Portuguese_Brazil,"Mas então por que eu estou aqui, afinal?!",
Chinese_Simplified,那我待在这里是为了什么？！,
Chinese_Traditional,那我到底幹嘛待在這裡？！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0772-Alta,
English_US,"Если здесь не будет чего-то, чем я смогу заниматься, я лишусь рассудка.",
Description,,
French,"S'il n'y a rien que je puisse faire ici, je vais devenir maboule.",
Italian,"Se qui non ho niente da *fare*, impazzirò.",
German,"Wenn ich hier draußen nichts *tun* kann, verliere ich den Verstand.",
Spanish_Spain,"Si no hay algo que pueda *hacer* aquí, voy a perder la cabeza.",
Spanish_LATAM,"Si no hay algo que pueda *hacer* aquí, voy a perder la cabeza.",
Korean,지금 여기서 뭐라도 *하지* 않으면 미쳐버릴 것 같아요.,
Russian,"If there isn't something I can *do* out here, I'm going to lose my mind.",
Japanese,それに何か“やること”がないと、頭がおかしくなりそうだ。,
Portuguese_Brazil,"Se não tem alguma coisa que eu possa *fazer* aqui, eu vou ficar louca.",
Chinese_Simplified,如果我在这儿“无事可做”，我会疯掉的。,
Chinese_Traditional,如果我在這裡無事可 *做*，我會發瘋的。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0773-Boro,
English_US,"Ха-ха, это, безусловно, один из взглядов на ситуацию!",
Description,From [0762-Choice],
French,"Ah, ah ! C'est une façon de voir les choses !",
Italian,"Eheh, è certamente un modo di vedere le cose!",
German,"Haha, das ist auch eine Sichtweise auf die Situation!",
Spanish_Spain,"¡Ja, ja, eso es una forma de mirarlo, sí!",
Spanish_LATAM,"¡Ja, ja! ¡Esa es una forma de verlo, sí!",
Korean,"하하, 어떤 관점에서 보면 그럴 수도 있겠죠!",
Russian,"Haha, that is certainly one perspective on the situation!",
Japanese,ハハッ、見方によったらそうかもしれない！,
Portuguese_Brazil,Haha. Essa certamente é uma perspectiva sobre a situação!,
Chinese_Simplified,哈哈，这也是对现状的一种解读！,
Chinese_Traditional,哈哈，這的確是看待這狀況的一種視角！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0774-Boro,
English_US,Неужели мисс {{Альта}} никогда не терялась и не пребывала в замешательстве на своём жизненном пути?,
Description,,
French,Est-ce que Mademoiselle {{Alta}} ne s'est jamais perdue ou embrouillé l'esprit au fil de sa vie ?,
Italian,La signorina {{Alta}} non si è mai persa durante il cammino?,
German,War die liebe {{Alta}} auf ihrem Lebensweg noch nie verirrt oder verunsichert?,
Spanish_Spain,¿La señorita {{Alta}} nunca se ha perdido o confundido en su camino por la vida?,
Spanish_LATAM,¿La señorita {{Alta}} nunca se perdió o confundió en su camino por la vida?,
Korean,{{Alta}} 양은 살다가 길을 잃거나 혼란에 빠져본 적 없어요?,
Russian,Has Miss {{Alta}} never been lost or confused on her path in life?,
Japanese,{{アルタ}}お嬢さんは今まで一度も、人生に迷ったことがないのかい？,
Portuguese_Brazil,A senhorita {{Alta}} nunca ficou perdida ou confusa sobre seu rumo na vida?,
Chinese_Simplified,{{Alta}}的一生从未迷茫过吗？,
Chinese_Traditional,{{Alta}}小姐在生命的旅途中從未迷失或感到困惑嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0775-Alta,
English_US,"Нет! Я принимаю решения, а затем довожу их до конца. В этом я хороша.",
Description,,
French,Jamais ! Je prends des décisions et je les assume. Je suis douée pour ça.,
Italian,No! Prendo decisioni e le porto a termine. Mi riesce molto bene.,
German,"Nein! Ich treffe Entscheidungen, dann zieh ich sie durch. Darin bin ich gut.",
Spanish_Spain,¡No! Tomo decisiones y luego las termino. Eso es lo que se me da bien.,
Spanish_LATAM,¡No! Tomo decisiones y las llevo a cabo. Eso me sale muy bien.,
Korean,없어요! 난 결정을 내리고 반드시 마무리해요. 그게 내 전공이에요.,
Russian,No! I make decisions and then I finish them. That's what I'm good at.,
Japanese,無論だ！ 決断を下して目標を達する。それが得意なんでね。,
Portuguese_Brazil,Não! Eu tomo decisões e concluo elas. Eu sou boa nisso.,
Chinese_Simplified,没有！我只会痛快地做出决定，然后一往无前。我对此无比擅长。,
Chinese_Traditional,從來沒有！我會訂下目標，然後達成目標。這是我的專長。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0776-Alta,
English_US,"Если здесь не будет чего-то, чем я смогу заниматься, я лишусь рассудка.",
Description,,
French,"S'il n'y a rien que je puisse faire ici, je vais devenir maboule.",
Italian,"Se qui non ho niente da *fare*, impazzirò.",
German,"Wenn ich hier draußen nichts *tun* kann, verliere ich den Verstand.",
Spanish_Spain,"Si no hay algo que pueda *hacer* aquí, voy a perder la cabeza.",
Spanish_LATAM,"Si no hay algo que pueda *hacer* aquí, voy a perder la cabeza.",
Korean,지금 여기서 뭐라도 *하지* 않으면 미쳐버릴 것 같아요.,
Russian,"If there isn't something I can *do* out here, I'm going to lose my mind.",
Japanese,この店で何か“やること”がないと、頭がおかしくなりそうだ。,
Portuguese_Brazil,"Se não tem alguma coisa que eu possa *fazer* aqui, eu vou ficar louca.",
Chinese_Simplified,如果我在这儿“无事可做”，我会疯掉的。,
Chinese_Traditional,如果我在這裡無事可 *做*，我會發瘋的。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0777-Alta,
English_US,"В противном случае, если я не буду продвигаться в чём-то, я просто сорвусь.",
Description,,
French,"Autrement, si je ne progresse pas dans ce que je fais, je flippe.",
Italian,"Se non miglioro in quello che faccio, esco fuori di testa.",
German,"Wenn ich nicht bei irgendwas Fortschritte mache, raste ich aus.",
Spanish_Spain,"De lo contrario, si no progreso en algo, me volveré loca.",
Spanish_LATAM,"De lo contrario, si no progreso en algo, voy a volverme loca.",
Korean,그렇지 않고 어떤 일에도 진척이 없으면 난 겁에 질릴 거예요.,
Russian,"Otherwise, if I'm not making progress on something, I'm going to freak out.",
Japanese,それに何の進歩も得られないなら、暴れ回りたくなるぞ？,
Portuguese_Brazil,"Caso contrário, se eu não fizer progresso em alguma coisa, vou enlouquecer.",
Chinese_Simplified,另外，如果我做事情看不到进展，我就会抓狂。,
Chinese_Traditional,如果我無法朝目標邁進，我會抓狂。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Boro_RAW-0778-Boro,
English_US,"Что ж, как вы посмотрите на то, чтобы использовать свободное время для поддержания лавки?",
Description,,
French,"Eh bien, ça ne te dirait pas de profiter d'une petite pause pour t'occuper un peu du salon ?",
Italian,Allora che ne diresti di sfruttare un po' del tuo tempo libero per occuparti della bottega?,
