key,source,Translation
Portuguese_Brazil,"Mesmo?? Tá, bem, então tá, eu acho.",
Chinese_Simplified,真的？？好吧，也行。,
Chinese_Traditional,真的？？好吧，那就這樣吧。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0033-Alta,
English_US,"""Книжный чай"" скоро будет готов.",
Description,,
French,"Le ""thé au livre"" arrive tout de suite.",
Italian,"""Tè al libro"" in arrivo.",
German,"„Büchertee“, kommt sofort.",
Spanish_Spain,"Marchando un ""té con libro"".",
Spanish_LATAM,Marchando un «té con libro».,
Korean,"'책을 우린 차', 준비하겠습니다.",
Russian,"""Book tea"" coming up.",
Japanese,“本のお茶”だね。任せて。,
Portuguese_Brazil,"""Chá de livro"" saindo.",
Chinese_Simplified,“书茶”一杯，马上就来。,
Chinese_Traditional,這就為你準備「書茶」。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0034-Customer,
English_US,"Правильно, конечно, да, это имеет смысл.",
Description,From [0031-Choice],
French,"Bon, bien sûr, oui, ça paraît logique.",
Italian,"Esatto, certo, è la cosa più logica da fare.",
German,"Ja, klar, sicher, das ist logisch.",
Spanish_Spain,"Sí, por supuesto, eso tiene sentido.",
Spanish_LATAM,"Sí, por supuesto. Tiene sentido.",
Korean,"네, 좋아요. 그게 맞는 것 같아요.",
Russian,"Right, of course, yes, that makes sense.",
Japanese,ああ、もちろん。それがよさそうだ。,
Portuguese_Brazil,"Certo, claro, sim, faz sentido.",
Chinese_Simplified,好的，当然，有道理。,
Chinese_Traditional,對，當然，好，這樣比較合理。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0035-Customer,
English_US,"Тогда я выпью обычный чай. Пожалуйста, самый обычный вкус, который у вас есть.",
Description,,
French,"Alors, je prendrai juste un thé normal. Ajoute la saveur la plus normale que tu as, s'il te plaît.",
Italian,"Allora prenderò un tè normale. Qualunque sia il sapore più normale, per favore.",
German,"Dann nehme ich einen normalen Tee. Bitte einmal die normalste Sorte, die ihr habt.",
Spanish_Spain,"Tomaré un té normal entonces. Cualquiera que sea el sabor más normal que tengas, por favor.",
Spanish_LATAM,"Tomaré un té normal entonces. Dame del sabor más normal que tengas, por favor.",
Korean,일반적인 차로 할게요. 제일 일반적인 맛으로 부탁드려요.,
Russian,"I'll just have a normal tea then. Whatever's the most normal flavor you have, please.",
Japanese,では、普通のお茶をもらおう。この店にある中で一番普通の味のものにしてくれ。,
Portuguese_Brazil,"Vou aceitar um chá normal, então. O sabor mais normal que você tiver, por favor.",
Chinese_Simplified,那我就喝一杯普通的茶吧。一杯味道最正常的茶，谢谢。,
Chinese_Traditional,我喝正常的茶就好。請給我最正常的口味。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0036-Customer,
English_US,Отлично!,
Description,From [0026-Choice],
French,Super !,
Italian,Fantastico!,
German,Super!,
Spanish_Spain,¡Genial!,
Spanish_LATAM,¡Genial!,
Korean,고마워요!,
Russian,Great!,
Japanese,やった！,
Portuguese_Brazil,Ótimo!,
Chinese_Simplified,好！,
Chinese_Traditional,太好了！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0037-Alta,
English_US,"Вот, держи, ""книжный чай"".",
Description,,
French,"Et voilà, un ""thé au livre"".",
Italian,Eccoti un bel tè al libro.,
German,"Bitte sehr, „Büchertee“.",
Spanish_Spain,"Aquí tienes, tu ""té con libro"".",
Spanish_LATAM,"Listo, aquí tienes tu «té con libro».",
Korean,'책을 우린 차' 나왔습니다.,
Russian,"Here you go, ""book tea.""",
Japanese,どうぞ、“本のお茶”だよ。,
Portuguese_Brazil,"Aqui está, ""chá de livro"".",
Chinese_Simplified,“书茶”来了，请用。,
Chinese_Traditional,這是你點的「書茶」。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0038-Customer,
English_US,Хорошо!,
Description,,
French,OK !,
Italian,Bene!,
German,Okay!,
Spanish_Spain,¡Vale!,
Spanish_LATAM,¡Bien!,
Korean,네!,
Russian,Okay!,
Japanese,いただきます！,
Portuguese_Brazil,Tá!,
Chinese_Simplified,好的！,
Chinese_Traditional,好！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0039-Alta,
English_US,Как он на вкус?,
Description,,
French,Ça a quel goût ?,
Italian,Che sapore ha?,
German,Wie schmeckt er?,
Spanish_Spain,¿A qué sabe?,
Spanish_LATAM,¿Qué gusto tiene?,
Korean,맛이 어때요?,
Russian,How does it taste?,
Japanese,味はどう？,
Portuguese_Brazil,Qual é o gosto?,
Chinese_Simplified,味道怎么样？,
Chinese_Traditional,滋味如何？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0040-Customer,
English_US,"Эм... думаю, он хороший? Или, может быть, эм... боже... ну...",
Description,,
French,"Hum… est-ce que c'est bon ? Ou bien, euh… arf… bon…",
Italian,"Uhm... credo che sia buono... o forse, ehm... ecco... bè...",
German,"Äh … Gut, glaube ich? Oder vielleicht, äh …puh …naja …",
Spanish_Spain,"Mmm... Creo que está bueno. O tal vez, mmm... jolín... en fin...",
Spanish_LATAM,"Mmm... Creo que está bueno... O tal vez... Mmm... Cielos... Bueno, en fin...",
Korean,흠... 맛있는 것 같기도 하고? 아니면... 흠... 이 맛은... 그러니까...,
Russian,"Um... I think it's good? Or maybe, um... gosh... well...",
Japanese,んー、おいしい、かな？ いや…どうだろう…あー…,
Portuguese_Brazil,"Hm... acho que é bom? Ou talvez, ahm... nossa... bem...",
Chinese_Simplified,唔……还不错？或者也许，唔……天哪……好吧……,
Chinese_Traditional,呃……應該算好喝吧？還是說，呃……老天……好吧……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0041-Customer,
English_US,"...я не знаю, каким должен быть вкус ""книжного чая"", но думаю, он, вероятно, хороший!",
Description,,
French,"… J'ignore quel goût peut bien avoir le ""thé au livre"", mais ça doit être bon !",
Italian,"Non so che sapore dovrebbe avere il ""tè al libro""... ma penso che questo sia buono!",
German,"…Ich weiß nicht, wie „Büchertee“ schmecken soll, aber der hier ist ganz gut, denk ich!",
Spanish_Spain,"... No sé a qué debe saber un ""té con libro"", ¡pero creo que probablemente esté bueno!",
Spanish_LATAM,"No sé qué gusto debería tener un «té con libro», ¡pero creo que es rico, la verdad!",
Korean,...'책을 우린 차'가 원래 어떤 맛인지는 모르겠지만 어쨌든 맛있는 것 같아요!,
Russian,"...I don't know what ""book tea"" is supposed to taste like, but I think it's probably good!",
Japanese,…“本のお茶”の正しい味がわからないが、おそらく美味だろう！,
Portuguese_Brazil,"Eu não sei que gosto ""chá de livro"" deveria ter, mas acho que provavelmente é bom!",
Chinese_Simplified,……我不知道“书茶”应该是什么味儿，不过我觉得还挺不错！,
Chinese_Traditional,……我不知道「書茶」喝起來應該要是什麼味道，但這應該算好喝吧！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0042-Customer,
English_US,"Он как бы заставляет меня хотеть что-то посадить? Да, как будто я мог бы посадить целый сад!",
Description,,
French,"C'est comme si je plantais quelque chose. Oui, comme si je pouvais semer tout un jardin !",
Italian,"Mi fa venir voglia di piantare qualcosa, come se potessi piantare un intero giardino!",
German,"Er macht irgendwie, dass ich was pflanzen will. Ja, ich könnte einen ganzen Garten pflanzen!",
Spanish_Spain,"Me da ganas como de plantar algo. ¡Sí, como si pudiera plantar un jardín entero!",
Spanish_LATAM,"Como que me da ganas de plantar algo... ¡Sí, como si pudiera plantar un jardín entero!",
Korean,뭔가를 심고 싶어지는 기분이랄까? 정원 하나를 통째로 심을 수도 있을 것 같아요!,
Russian,"It kinda makes me feel like planting something? Yeah, like I could plant a whole garden!",
Japanese,なんだか植物を育てたくなったような…？ そうだ、庭作りをしてみたい！,
Portuguese_Brazil,"Me faz ter vontade de plantar alguma coisa? É, tipo, eu poderia plantar um jardim inteiro!",
Chinese_Simplified,似乎让我有点想种植些东西？是的，我感觉能种满一座花园！,
Chinese_Traditional,它好像讓我想要種植一些東西？對，我彷彿能種出一片園圃！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0043-Customer,
English_US,"Он как бы заставляет меня хотеть начать бизнес? Как будто я мог бы управлять компанией, может быть.",
Description,,
French,"C'est comme si ça me donnait envie de monter mon affaire ! Comme si je pouvais diriger une entreprise, peut-être.",
Italian,"Mi fa venir voglia di avviare un'impresa, come se potessi dirigere un'azienda, suppongo.",
German,"Er macht irgendwie, dass ich ein Geschäft eröffnen will. Als könnte ich eine Firma führen, vielleicht.",
Spanish_Spain,Me hace querer montar un negocio. Como si pudiera dirigir tal vez una empresa.,
Spanish_LATAM,Como que me da ganas de arrancar un negocio. Como si pudiera dirigir una empresa o algo así.,
Korean,창업을 하고 싶어지는 기분이랄까? 회사라도 하나 운영할 수 있을 것 같아요.,
Russian,"It kinda makes me want to start a business? Like I could run a company, maybe.",
Japanese,なんだか商売を始めたくなったような…？ 会社の経営もいいかもしれないな。,
Portuguese_Brazil,"Me faz ter vontade de abrir um negócio? Tipo, eu poderia operar uma empresa, talvez.",
Chinese_Simplified,似乎让我有点想做生意？我感觉好想开家公司。,
Chinese_Traditional,它好像讓我想要創業？我彷彿可以經營公司，可能吧。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0044-Customer,
English_US,Он как бы заставляет меня хотеть выйти и бороться с преступностью. Как будто я мог бы избить преступника или что-то в этом роде.,
Description,,
French,C'est comme si ça me donnait envie d'aller lutter contre le crime ! Comme si je pouvais cogner un criminel ou quelque chose dans le genre.,
Italian,Mi fa venir voglia di uscire e combattere il crimine. Come se potessi picchiare un criminale o disintegrarlo con un colpo di pistola.,
German,"Er macht irgendwie, dass ich das Verbrechen bekämpfen will. Als könnte ich einen Schurken verprügeln, oder so.",
Spanish_Spain,Me da ganas como de salir a luchar contra el crimen. Como si pudiera derrotar a un criminal o algo por el estilo.,
Spanish_LATAM,Como que me da ganas de salir a luchar contra el crimen. Como si pudiera darle una paliza a un criminal o algo por el estilo.,
Korean,어디 가서 범죄와 싸우고 싶은 기분이 들어요. 범죄자를 아주 혼쭐 내줄 수 있을 것 같은 느낌?,
Russian,"It kinda makes want to go out and fight crime. Like I could beat up a criminal, or something.",
Japanese,なんだか犯罪と戦いに行きたい気分だ。犯罪者をぶちのめしたりするのもいいな。,
Portuguese_Brazil,Me faz ter vontade de sair e combater o crime. Como se eu pudesse dar uma surra num criminoso ou algo assim.,
Chinese_Simplified,似乎让我有点想出去打击犯罪。好想把坏人痛揍一顿，诸如此类的感觉。,
Chinese_Traditional,它好像讓我想要去打擊罪犯。我彷彿能痛扁罪犯，之類的。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0045-Customer,
English_US,"На самом деле, он заставляет меня чувствовать себя крайне знающим! Как будто я мог бы дать тебе решение любой проблемы!",
Description,,
French,"En fait, j'ai l'impression de tout savoir ! Comme si je pouvais donner la solution à n'importe quel problème !",
Italian,"Infatti, ho l'impressione di sapere tutto! Come se potessi trovare la soluzione a qualsiasi problema!",
German,"Um ehrlich zu sein, er gibt mir das Gefühl, total schlau zu sein! Als könnte ich für dich jedes Problem lösen!",
Spanish_Spain,¡La verdad es me hace sentir como si supiera muchas cosas! ¡Como si pudiera darte la solución a cualquier problema!,
Spanish_LATAM,¡La verdad es que me hace sentir como si fuera muy inteligente! ¡Como si pudiera darte la solución a cualquier problema!,
Korean,뭔가 굉장히 똑똑해진 기분이 들어요! 꼭 어떤 문제도 해결할 수 있을 것 같아요!,
Russian,"In fact, it makes me feel extremely knowledgeable! Like I could give you the solution to any problem!",
Japanese,何だかとんでもなく知識が増えた気がする！どんな問題でも解決できそうだ！,
Portuguese_Brazil,"Na verdade, faz eu me sentir uma pessoa extremamente sábia! Como se eu pudesse te dar a solução de qualquer problema!",
Chinese_Simplified,其实这杯茶甚至让我觉得自己知识渊博！就好像我可以解开任何难题的样子！,
Chinese_Traditional,其實，它讓我覺得自己的腦袋裝滿知識！我彷彿能為你解決任何問題！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0046-Alta,
English_US,"Вот, держи, ""нормальный вкус"".",
Description,,
French,"Et voilà, ""saveur normale"" !",
Italian,"Ecco qua, ""sapore normale"".",
German,"Hier, einmal die „normale Sorte“.",
Spanish_Spain,"Aquí tienes, tu ""té de sabor normal"".",
Spanish_LATAM,"Listo, aquí tienes tu «té de sabor normal».",
Korean,일반적인 맛' 나왔습니다.,
Russian,"Here you go, the ""normal flavor.""",
Japanese,どうぞ、“普通のフレーバー”だ。,
Portuguese_Brazil,"Aqui está, o ""sabor normal"".",
Chinese_Simplified,"“正常口味的茶”来了,请用。",
Chinese_Traditional,這是你點的「正常口味」。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0047-Customer,
English_US,"Ах, очень хорошо! Я рад пить нормальный чай!",
Description,,
French,"Ah, très bien ! Quel bonheur de déguster un thé normal !",
Italian,"Ah, molto buono! Sono felice di bere il tè normale!",
German,"Ah, sehr gut! Ich freue mich, normalen Tee zu trinken!",
Spanish_Spain,"¡Ah, muy bien! ¡Me alegro de beber té normal!",
Spanish_LATAM,"¡Ah, muy bien! ¡Qué bueno probar té normal!",
Korean,"와, 신난다! 일반적인 차를 마시게 돼서 기뻐요!",
Russian,"Ah, very good! I am glad to be drinking normal tea!",
Japanese,ああ、おいしい！ 普通のお茶が飲めて何よりだ！,
Portuguese_Brazil,"Ah, muito bom! Fico feliz em beber chá normal!",
Chinese_Simplified,啊，非常好！很高兴能喝上正常的茶！,
Chinese_Traditional,啊，真好！能啜飲正常的茶，真開心！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0048-Customer,
English_US,"Да, он имеет именно такой вкус, какой должен иметь чай. Очень, эм... нормальный. Действительно.",
Description,,
French,"Oui, il a exactement le goût qu'il est censé avoir. Tout à fait… hum… normal, en effet.",
Italian,"Sì, ha proprio il sapore che dovrebbe avere il tè. Molto, ehm... normale. Infatti.",
German,"Ja, der schmeckt genau so, wie Tee schmecken soll. Sehr …ähm, normal. In der Tat.",
Spanish_Spain,"Sí, sabe exactamente como debería saber el té. Muy, eh... normal. Efectivamente.",
Spanish_LATAM,"Sí, tiene gusto a como debería saber el té. Muy... normal. Sin dudas.",
Korean,"네, 딱 차를 상상할 때 그 맛이에요. 굉장히, 음... 일반적이에요. 역시나.",
Russian,"Yes, it tastes just the way that tea ought to. Very, um... normal. Indeed.",
Japanese,確かに、お茶本来の味がするな。とても、その…普通だ。本当に。,
Portuguese_Brazil,"Sim, tem o gosto que um chá deveria ter. Bem, ahm... normal. Exatamente.",
Chinese_Simplified,嗯，正是茶应有的味道。非常的，呃……很正宗。确实。,
Chinese_Traditional,對，這就是茶喝起來的滋味。非常，呃……正常。沒錯。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0049-Choice,
English_US,"Что ж, миссия выполнена. Пока.",
Description,,
French,"Bien, mission accomplie. Au revoir.",
Italian,"Bene, missione compiuta. Ci vediamo presto.",
German,"Nun, Mission erfüllt. Tschüss.",
Spanish_Spain,"Vale, misión cumplida. Adiós.",
Spanish_LATAM,"Muy bien, misión cumplida. Adiós.",
Korean,그거 잘됐네요. 그럼 잘 가요.,
Russian,"Well, mission complete. Bye.",
Japanese,任務完了だな。それじゃ。,
Portuguese_Brazil,"Bem, missão cumprida. Tchau.",
Chinese_Simplified,好吧，任务完成。再见。,
Chinese_Traditional,好，任務完成。再見。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0050-Choice,
English_US,Так почему тебе не разрешают пить чай дома?,
Description,,
French,Et pourquoi on n'a pas le droit de boire du thé chez toi ?,
Italian,Allora perché da te non è permesso bere il tè?,
German,"Also, warum lässt man dich zu Hause keinen Tee trinken?",
Spanish_Spain,"Entonces, ¿por qué no os permiten beber té en casa?",
Spanish_LATAM,"Entonces, ¿por qué no te permiten tomar el té en casa?",
Korean,고향에서는 왜 차가 금지된 거예요?,
Russian,So why aren't you allowed to drink tea back home?,
Japanese,なぜ故郷では、お茶を飲むのが禁止なんだ？,
Portuguese_Brazil,"Então, por que vocês não podem beber chá na sua cidade natal?",
Chinese_Simplified,那为什么你们那不准喝茶？,
Chinese_Traditional,你的故鄉為什麼禁止喝茶呀？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0051-Customer,
English_US,Спасибо за чай!!,
Description,From [0049-Choice],
French,Merci pour le thé !,
Italian,Ti ringrazio del tè!,
German,Danke für den Tee!,
Spanish_Spain,¡Gracias por el té!,
Spanish_LATAM,¡Gracias por el té!,
Korean,차 고마워요!!,
Russian,Thank you for the tea!!,
Japanese,ごちそうさま！,
Portuguese_Brazil,Agradeço pelo chá!!,
Chinese_Simplified,谢谢你的茶！！,
Chinese_Traditional,謝謝你泡的茶！！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0052-Customer,
English_US,"О, у нас есть всевозможные правила. Есть примерно миллион вещей, которые мы не можем делать.",
Description,From [0050-Choice],
French,"Oh, on a toutes sortes de règles. Il y a au moins un million de choses qu'on n'a pas le droit de faire.",
Italian,"Oh, abbiamo ogni sorta di regole. Ci sono un milione di cose che non possiamo fare.",
German,"Oh, wir haben jede Menge Regeln. Es gibt eine Million Dinge, die wir nicht dürfen.",
Spanish_Spain,"Ah, tenemos todo tipo de normas. Hay como un millón de cosas que no podemos hacer.",
Spanish_LATAM,Tenemos todo tipo de reglas. Hay como un millón de cosas que no podemos hacer.,
Korean,"아, 고향에는 규칙이 많거든요. 하면 안 되는 게 엄청 많아요.",
Russian,"Oh, we have all sorts of rules. There's like a million things we can't do.",
Japanese,ああ、故郷では決まり事が多いのだ。禁じられていることが山ほどある。,
Portuguese_Brazil,"Ah, temos várias regras. Tem milhões de coisas que não podemos fazer.",
Chinese_Simplified,哦，我们那规矩可多了。不准做的事情成千上万。,
Chinese_Traditional,噢，我們有一堆規矩。有上百萬件不能做的事。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0053-Customer,
English_US,"...но это не так уж плохо! Честно! Помимо всех правил, да, там здорово.",
Description,,
French,"… Mais c'est pas si mal ! Honnêtement ! À part toutes ces règles, ouais, c'est super.",
Italian,"Ma non è poi così male! In tutta onestà, a parte le regole, è un posto fantastico.",
German,"…Aber es ist nicht schlecht! Ehrlich! Abgesehen von den ganzen Regeln ist es super, ja.",
Spanish_Spain,"¡Pero no es tan malo! ¡En serio! Aparte de todas estas normas, sí, es genial.",
Spanish_LATAM,"¡Pero no está tan mal! ¡En serio! Sacando esa cantidad exagerada de reglas, todo es genial.",
Korean,...그렇다고 나쁜 곳은 아니에요! 정말로! 규칙만 빼면 정말 살기 좋은 곳인걸요.,
Russian,"...but it's not that bad! Honestly! Other than all the rules, yeah, it's great.",
Japanese,…だが、そう悪くはないぞ！ 本当だ！ 決まり事をのぞけば、とてもいい所なのだ。,
Portuguese_Brazil,"Mas não é tão ruim! Mesmo! Tirando todas as regras, é, é ótimo.",
Chinese_Simplified,……不过也没那么糟！真心话！除了规矩太多外，嗯对，都挺好的。,
Chinese_Traditional,……但其實沒那麼糟啦！真的！對啊，除了這些規矩，真的很棒。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0054-Customer,
English_US,"Скажите, у меня вопрос: ""чай"" - это просто вода с ингредиентом в ней?",
Description,,
French,"Dis-moi, j'ai une question : le ""thé"" c'est juste de l'eau avec un ingrédient dedans ?",
Italian,"Ho una domanda: il ""tè"" è semplicemente acqua con dentro delle foglie di tè?",
German,"Sag mal, ich hab eine Frage: Ist „Tee“ nicht einfach Wasser mit einer Zutat drin?",
Spanish_Spain,"Oye, tengo una pregunta: ¿el ""té"" es simplemente agua con un ingrediente?",
Spanish_LATAM,"A ver, tengo una pregunta: ¿el «té» no es mucho más que agua con un ingrediente?",
Korean,"저, 하나만 물어볼게요. '차'라는 게 결국 재료를 넣은 물인 거죠?",
Russian,"Say there, I have a question: is ""tea"" just water with an ingredient in it?",
Japanese,一つ聞きたいのだが、”お茶”とは、お湯に材料を入れるだけなのか？,
Portuguese_Brazil,"Me diga uma coisa: ""chá"" é só água e mais um ingrediente?",
Chinese_Simplified,说起来，我有个问题：所谓的“茶”就是用水泡茶料吗？,
Chinese_Traditional,是說，我有問題：「茶」是不是就只是加料的水？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0055-Alta,
English_US,"Это всё, что он есть.",
Description,,
French,C'est exactement ça.,
Italian,È esattamente così.,
German,Mehr ist es nicht.,
Spanish_Spain,Así es.,
Spanish_LATAM,Así es.,
Korean,그렇죠.,
Russian,That's all it is.,
Japanese,そうだよ。,
Portuguese_Brazil,É só isso.,
Chinese_Simplified,正是如此。,
Chinese_Traditional,就是這樣。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0056-Customer,
English_US,"У вас нет Чудесного {{Pomme}}, не так ли? Это такой фрукт!",
Description,,
French,"Tu n'aurais pas de la {{pomme}} miracle, à tout hasard ? C'est une espèce de fruit !",
Italian,"Non avresti per caso un Miracolo di {{Pomme}}, vero? È una specie di frutto!",
German,"Ihr habt nicht zufällig Wunder-{{Pomme}}, oder? Das ist eine Art Frucht!",
Spanish_Spain,"No tendrás {{Pomme}} milagroso, ¿no? ¡Es una especie de fruta!",
Spanish_LATAM,"No tendrás {{Pomme}} milagroso, ¿no? ¡Es una especie de fruta!",
Korean,"그럼 혹시 미라클 {{Pomme}} 같은 건 없겠죠, 당연히? 열매의 일종이거든요!",
Russian,"You don't have any Miracle {{Pomme}}, do you? It's a sort of fruit!",
Japanese,奇跡の{{リンゴ}}というものはないか？ 果実の一種なのだが！,
Portuguese_Brazil,"Você, por acaso, não tem {{pomme}} milagroso, tem? É um tipo de fruta!",
Chinese_Simplified,那你们家有没有奇迹{{Pomme}}？它是一种水果！,
Chinese_Traditional,你該不會有奇跡{{Pomme}}吧？那是一種果實！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0057-Alta,
English_US,"""Чудесный {{Pomme}}""? Эээ, не помню, чтобы видела это в моём Полевом Справочнике.",
Description,,
French,"De la ""{{pomme}} miracle"" ? Euh, je ne me souviens pas avoir vu ça dans mon guide pratique.",
Italian,"""Miracolo di {{Pomme}}""? Uhm, non ricordo di averlo visto nella mia Guida Pratica.",
German,"„Wunder-{{Pomme}}“? Äh, das stand nicht in meinem Handbuch, glaub ich.",
Spanish_Spain,"¿""{{Pomme}} milagroso""? Eh, no recuerdo haberlo visto en mi guía de campo.",
Spanish_LATAM,¿«{{Pomme}} milagroso»? No recuerdo haberlo visto en mi guía de campo.,
Korean,"'미라클 {{Pomme}}'? 어, 휴대용 도감에서는 본 기억이 없네요.",
Russian,"""Miracle {{Pomme}}""? Uhh, I don't remember seeing that in my Field Guide.",
Japanese,“奇跡の{{リンゴ}}”？ うーん、フィールドガイドには載ってなかったな。,
Portuguese_Brazil,"""{{Pomme}} milagroso""? Ahm, não me lembro de ter visto isso no meu Guia de Campo.",
Chinese_Simplified,“奇迹{{Pomme}}”？唔，不记得在图解手册里看到过。,
Chinese_Traditional,「奇跡{{Pomme}}」？呃，我不記得自己有在《田園指南》中讀過。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0058-Customer,
English_US,"О, хорошо! Ну, я хотел сказать, если бы он у вас БЫЛ, тогда, может быть, эээ...",
Description,,
French,"Ah, OK ! Je voulais dire, si tu en avais… alors, peut-être que… euh…",
Italian,"Oh, non fa niente! Volevo dire che, se lo avevi, allora forse, uh...",
German,"Oh, okay! Na, also, wenn ihr welche HÄTTET, dann hätte ich, vielleicht, …äh…",
Spanish_Spain,"¡Ah, vale! Bueno, te iba a decir que si lo tuvieras, tal vez, eh...",
Spanish_LATAM,"¡Ah, está bien! Bueno, te iba a decir que si tenías, tal vez, eh...",
Korean,"아, 그렇군요! 근데 혹시나 해서 그러는데... 만약에 그 열매가 있다면...",
Russian,"Oh, okay! Well, I was going to say, if you DID have it, then, maybe, uh...",
Japanese,そうか！ いや、こう言おうとしたんだ。もしもその果実があったら…その…,
Portuguese_Brazil,"Ah, tá! Bem, eu ia dizer, se você tivesse, então, talvez, ahm...",
Chinese_Simplified,啊，没事！我本来想说，如果你们家有的话，那就，呃……,
Chinese_Traditional,噢，好吧！我本來想說，如果有的話，那麼，或許，呃……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0059-Customer,
English_US,"...может быть, вы могли бы сделать из него чай...?",
Description,,
French,… tu pourrais peut-être préparer un thé avec… ?,
Italian,… forse potresti farci un tè...?,
German,…vielleicht könntest du daraus Tee machen …,
Spanish_Spain,... ¿tal vez podrías hacerme un té con eso...?,
Spanish_LATAM,¿Tal vez podrías hacerme un té con eso?,
Korean,...그걸로 차를 만들 수도 있을까요...?,
Russian,...maybe you could make tea out of it...?,
Japanese,…それでお茶を作れないかと…,
Portuguese_Brazil,Talvez você pudesse fazer um chá com ele...?,
Chinese_Simplified,……也许你可以拿它泡茶……？,
Chinese_Traditional,……或許你可以用來泡茶……？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0060-Customer,
English_US,"...но это совершенно нормально, если у вас его нет!!",
Description,,
French,"… mais si tu n'en as pas, c'est pas un problème !",
Italian,… ma va benissimo se non ce l'hai!!,
German,"… aber es ist auch okay, wenn ihr keine habt!",
Spanish_Spain,... ¡pero no pasa nada si no lo tienes!,
Spanish_LATAM,¡Pero no pasa nada si no tienes!,
Korean,...물론 없다면 정말 괜찮아요!!,
Russian,...but it's totally fine if you don't have any!!,
Japanese,…だが、ないと言うなら、まったく問題ない！,
Portuguese_Brazil,Mas não tem problema se você não tiver!!,
Chinese_Simplified,……没有也没关系！！,
Chinese_Traditional,……但沒有的話也沒關係！！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0061-Alta,
English_US,На самом деле я не уверена. Позвольте мне проверить у Боро.,
Description,,
French,Je ne sais pas trop. Je vais poser la question à Boro.,
Italian,In effetti non lo so con sicurezza. Fammi andare a chiedere a Boro.,
German,"Ich bin nicht sicher, ehrlich gesagt. Lass mich Boro fragen.",
Spanish_Spain,La verdad es que no estoy segura. Déjame consultarlo con Boro.,
Spanish_LATAM,La verdad es que no estoy segura. Déjame consultarlo con Boro.,
Korean,사실 확실히는 모르겠어요. {{Boro}}에게 확인해 보죠.,
Russian,I'm actually not sure. Let me check with Boro.,
Japanese,ちょっとわからないな。ボロに聞いてみるよ。,
Portuguese_Brazil,"Na verdade, não tenho certeza. Vou conferir com o {{Boro}}.",
Chinese_Simplified,我其实不太确定。得去问问Boro。,
Chinese_Traditional,我其實不確定耶。我來跟 Boro 確認一下。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Rando01_RAW-0062-Alta,
English_US,"Вот, держи.",
Description,,
French,Et voilà !,
Italian,Ecco qui.,
German,Bitte sehr.,
Spanish_Spain,Aquí tienes.,
Spanish_LATAM,Aquí tienes.,
Korean,나왔습니다.,
Russian,Here you go.,
Japanese,さあ、どうぞ。,
