key,source,Translation
French,"De tels détails sont inestimables, tu as fait un travail fantastique. Tous mes compliments !",
Italian,"Tali dettagli hanno un valore inestimabile, hai fatto un lavoro meraviglioso. Ti porgo i miei complimenti!",
German,"Details wie dieses sind unschätzbar wertvoll, du hast tolle Arbeit geleistet. Mein höchstes Kompliment!",
Spanish_Spain,"Detalles como este no tienen precio, has hecho un trabajo maravilloso. ¡Mis más sinceras felicitaciones!",
Spanish_LATAM,Detalles como este no tienen precio. Hiciste un trabajo maravilloso. ¡Mis más sinceras felicitaciones!,
Korean,이런 디테일이 명품을 만드는 법. 놀라운 일을 해내셨습니다. 진심으로 찬사를 보냅니다!,
Russian,"Details like this are invaluable, you have done a marvelous job. My deepest compliments!",
Japanese,こういう細部こそが物を言うのです。貴方はすばらしい仕事をした。心から称賛しますぞ！,
Portuguese_Brazil,"Detalhes como esse são inestimáveis, você fez um trabalho incrível. Meus mais profundos parabéns!",
Chinese_Simplified,细微之处见功夫，阁下手艺当真了得。我佩服得五体投地！,
Chinese_Traditional,這樣的細節無比珍貴，你做得非常好。我由衷的讚美！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0026-Customer,
English_US,"Конечно, будет правильно, если я вознагражу вас за вашу работу, не так ли?",
Description,,
French,"Il est bien sûr normal que je te récompense pour ton travail, non ?",
Italian,Ovviamente questo eccellente lavoro deve essere ricompensato.,
German,"Es ist natürlich nur angemessen, dich für deine Arbeit zu entlohnen, nicht wahr?",
Spanish_Spain,"Ni que decir tiene que es apropiado que te compense por tu trabajo, ¿no?",
Spanish_LATAM,"Ni hablar de que es más que apropiado que te compense por tu trabajo, ¿no?",
Korean,이런 노고에 보상하는 건 당연한 일이겠죠?,
Russian,"It is of course appropriate that I compensate you for your work, no?",
Japanese,貴方の仕事ぶりに見合うだけの何がしかをお返しするのが当然でしょうな。,
Portuguese_Brazil,"Obviamente é adequado que eu te compense pelo seu trabalho, não?",
Chinese_Simplified,能品尝到这样的神级大作，再怎么打赏都不为过，对吧？,
Chinese_Traditional,我應該要犒賞你的辛勞，對吧？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0027-Customer,
English_US,Поэтому я предлагаю вам самую ценную плату из всех: кусочек совета!,
Description,,
French,"Alors, je vais t'offrir la plus grande rétribution qui soit : un conseil !",
Italian,Perciò ti offro il pagamento più prezioso di tutti: un consiglio!,
German,Darum biete ich die die wertvollste aller Bezahlungen an: einen Ratschlag!,
Spanish_Spain,Por eso te ofrezco el pago más valioso de todos: ¡un consejo!,
Spanish_LATAM,Por eso te ofrezco el pago más valioso de todos: ¡un consejo!,
Korean,세상에서 가장 값진 것으로 보상하겠습니다. 바로 제 조언이요!,
Russian,Therefore I offer you the most valuable payment of all: a piece of advice!,
Japanese,それでは何よりも価値のあるものを授けましょう。ワガハイからの助言ですぞ！,
Portuguese_Brazil,"Portanto, te ofereço o pagamento mais valioso de todos: um conselho!",
Chinese_Simplified,所以我想给您这世间最宝贵的报酬：一条建议！,
Chinese_Traditional,所以，我將用最珍貴的東西當作酬勞一則建議！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0028-Choice,
English_US,"О, прекрасно.",
Description,,
French,"Oh, super.",
Italian,"Oh, fantastico.",
German,"Oh, supi.",
Spanish_Spain,"Ah, qué bien.",
Spanish_LATAM,"Ah, qué bien.",
Korean,이렇게 기쁠 수가.,
Russian,Oh goodie.,
Japanese,あー、いいね。,
Portuguese_Brazil,"Ah, meu santo.",
Chinese_Simplified,好的呀。,
Chinese_Traditional,真好。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0029-Choice,
English_US,Не надо.,
Description,,
French,Non.,
Italian,No...,
German,Lass es.,
Spanish_Spain,"No, por favor.",
Spanish_LATAM,"No, por favor.",
Korean,됐어요.,
Russian,Don't.,
Japanese,遠慮する。,
Portuguese_Brazil,Não precisa.,
Chinese_Simplified,不必了。,
Chinese_Traditional,別啊。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0030-Customer,
English_US,"Ну-ну, дорогая моя, весьма неприлично воротить нос от мудрого совета.",
Description,From [0029-Choice],
French,"Alors là, ma chère, il est plus qu'inconvenant d'ignorer un conseil plein de sagesse.",
Italian,"Mia cara, non è opportuno storcere il naso davanti a una saggezza donata.",
German,"Na, na, mein Liebling, es ziemt sich nicht, die Nase über weisen Rat zu rümpfen.",
Spanish_Spain,"Vaya, querida, es muy impropio despreciar la sabiduría de los sabios.",
Spanish_LATAM,"Pero querida, es muy impropio despreciar la sabiduría de quienes dominan el arte del conocimiento.",
Korean,"저런, 선생님. 현자의 지혜를 외면하는 것만큼 어리석은 일은 없어요.",
Russian,"Now now my dear, it is most unbecoming to turn one's nose at sage wisdom.",
Japanese,おやおや、お嬢さん、賢明な助言を鼻であしらうとは、ずいぶんと不作法ですな。,
Portuguese_Brazil,"Ora, ora, meu bem, é muito inadequado virar a cara para a sabedoria profunda.",
Chinese_Simplified,小姐姐，对圣人之言嗤之以鼻有失礼节。,
Chinese_Traditional,親愛的，拒絕他人的建言是很失禮的。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0031-Customer,
English_US,"Вот мой совет, который я предлагаю вам:",
Description,From [0028-Choice],
French,Et voici donc le conseil que je te donne :,
Italian,Ecco il consiglio che ti offro:,
German,Hier ist also mein Hinweis für dich:,
Spanish_Spain,Este es el consejo que te ofrezco:,
Spanish_LATAM,Este es el consejo que te ofrezco:,
Korean,"자, 그럼 조언을 시작할게요.",
Russian,Here is my advice that I offer to you:,
Japanese,では、ワガハイから助言を授けましょう。,
Portuguese_Brazil,Eis o conselho que ofereço a você:,
Chinese_Simplified,我给出的建议是：,
Chinese_Traditional,以下就是我給你的建議：,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0032-Customer,
English_US,кхм,
Description,,
French,*hum*,
Italian,*ehmm*,
German,*hüstel*,
Spanish_Spain,*ejem*,
Spanish_LATAM,*ejem*,
Korean,에헴.,
Russian,*ahem*,
Japanese,エッヘン。,
Portuguese_Brazil,*ahem*,
Chinese_Simplified,*咳咳*,
Chinese_Traditional,*清喉嚨*,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0033-Customer,
English_US,"Вы должны стараться замедлиться, чтобы заметить красоту жизни!",
Description,,
French,"""Tu devrais t'efforcer de ralentir de façon à remarquer la beauté de la vie !""",
Italian,"""Dovresti sforzarti di rallentare, così da notare la bellezza della vita!""",
German,"„Bemühe dich um Langsamkeit, damit du das Schöne des Lebens siehst!",
Spanish_Spain,"""¡Deberías esforzarte en ir más despacio para que puedas observar la belleza de la vida!"".",
Spanish_LATAM,«¡Deberías esforzarte en ir más despacio para que puedas observar la belleza de la vida!».,
Korean,"""느리게 가려고 노력해야 인생의 아름다움을 발견할 수 있습니다!""",
Russian,"""You should endeavor to slow down, so that you notice the beauty of life!""",
Japanese,“人生の美しさに気づくために、努めて歩みを緩めるべし！”,
Portuguese_Brazil,"""Você deve se esforçar para desacelerar, para que possa perceber a beleza da vida!""",
Chinese_Simplified,“放慢脚步，方能留心人生之美！”,
Chinese_Traditional,「你該努力放慢腳步，才能發現生活之美！」,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0034-Customer,
English_US,"Ибо, видите ли, жизнь — это треугольник, и мы — его вершины.",
Description,,
French,"""Car, vois-tu, la vie est un triangle et nous en sommes les points.""",
Italian,"""Perché vedi, la vita è un triangolo e noi siamo i suoi angoli.""",
German,"Denn das Leben ist ein Dreieck, und wir sind seine Ecken.",
Spanish_Spain,"""Verás, la vida es un triángulo y nosotros somos sus puntas"".",
Spanish_LATAM,"«Porque, como verás, la existencia es un triángulo y nuestras vidas son sus puntas».",
Korean,"""인생은 삼각형이고 우리는 꼭짓점이기 때문입니다.""",
Russian,"""For you see, life is a triangle, and we are its points.""",
Japanese,“なぜなら人生とは三角であり、我々はその頂点なり”,
Portuguese_Brazil,"""Pois, sabe, a vida é um triângulo e nós somos suas pontas.""",
Chinese_Simplified,“三角之型，人生如斯夫，吾等在其角也。”,
Chinese_Traditional,「原因在於，生活是個三角形，而我們就是三角形的端點。」,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0035-Customer,
English_US,Мы также являемся и линиями на этом треугольнике.,
Description,,
French,"""Et nous sommes aussi les lignes de ce triangle.""",
Italian,"""Ma siamo anche le sue linee.""",
German,Wir sind auch seine Seiten und das Dreieck selbst.,
Spanish_Spain,"""También somos las líneas del triángulo"".",
Spanish_LATAM,«También son las líneas del triángulo».,
Korean,"""우리는 또한 그 삼각형을 이루는 변이기도 하지요.""",
Russian,"""We are also the lines on the triangle as well.""",
Japanese,“そして我々は三角の辺でもある”,
Portuguese_Brazil,"""Também somos as linhas no triângulo.""",
Chinese_Simplified,“三角之边，吾等亦在其边也。”,
Chinese_Traditional,「我們也是三角形的三個邊。」,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0036-Customer,
English_US,"Таким образом, линии И вершины, САМИ являются КРАСОТОЙ ЖИЗНИ!!!",
Description,,
French,"""En conséquence, les lignes et les points sont en eux-mêmes la beauté de la vie !""",
Italian,"""Pertanto, le linee e gli angoli sono a loro volta la BELLEZZA della VITA!""",
German,Darum sind die Seiten UND die Ecken selbst DAS SCHÖNE DES LEBENS!“,
Spanish_Spain,"""¡Por lo tanto, las líneas y los puntos son en sí mismos la belleza de la vida!""",
Spanish_LATAM,"«¡Por lo tanto, las líneas y los puntos son en sí mismos la belleza de la vida!»",
Korean,"""그러므로 변과 꼭짓점은 그 자체로서 인생의 아름다움인 것입니다!!""",
Russian,"""Therefore, the lines AND the points, are THEMSELVES the BEAUTY of LIFE!!""",
Japanese,“すなわち、辺と頂点そのものが、人生の美しさを形づくるのであ～る！”,
Portuguese_Brazil,"""Portanto, as linhas E as pontas, são ELAS MESMAS a BELEZA da VIDA!!""",
Chinese_Simplified,“三角之角，三角之边，人生之美，无不出于其中也！！”,
Chinese_Traditional,「因此，點跟線本身就是生活之美啊！！」,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0037-Customer,
English_US,...вот и всё!,
Description,,
French,… et voilà pour toi !,
Italian,… e questo è quanto!,
German,… Da hast du es!,
Spanish_Spain,¡Ahí lo tienes!,
Spanish_LATAM,¡Y ahí lo tienes!,
Korean,...여기까지였습니다!,
Russian,...and there you have it!,
Japanese,…と、いうことですぞ！,
Portuguese_Brazil,E aí está!,
Chinese_Simplified,……我已传达圣人之言！,
Chinese_Traditional,……我說完了！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0038-Choice,
English_US,"Вау, это фантастически, очень полезно.",
Description,,
French,"Waouh, génial, ça aide énormément.",
Italian,"Uao, è fantastico, molto utile a sapersi.",
German,"Wow, das ist fantastisch, sehr hilfreich.",
Spanish_Spain,"Vaya, fantástico, muy útil.",
Spanish_LATAM,"Vaya, fantástico, muy útil.",
Korean,"와, 기막힌 조언이네. 큰 도움이 됐어요.",
Russian,"Wow, that's fantastic, very helpful.",
Japanese,わあ、すばらしいね。すごくためになった。,
Portuguese_Brazil,"Nossa, que fantástico, muito útil.",
Chinese_Simplified,哇，真是非同凡响，我受益颇多。,
Chinese_Traditional,哇，真讚，太有幫助了。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0039-Choice,
English_US,Это весь совет?,
Description,,
French,C'est le conseil en entier ?,
Italian,Questo è tutto il consiglio?,
German,War das der ganze Ratschlag?,
Spanish_Spain,¿Ese es todo el consejo?,
Spanish_LATAM,¿Ese es todo el consejo?,
Korean,그게 전부인가요?,
Russian,Is that the entire advice?,
Japanese,助言はそれだけ？,
Portuguese_Brazil,Esse é o conselho?,
Chinese_Simplified,圣人教诲就这些？,
Chinese_Traditional,你的建議就這些嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0040-Customer,
English_US,"Да, конечно, это просто простые факты нашего мира! Совершенно элементарно.",
Description,From [0038-Choice],
French,"Oui, c'est exact. Ce ne sont que quelques faits de notre monde ! Plutôt rudimentaires.",
Italian,Per l'esattezza. È solo una semplice constatazione di un dato di fatto. Piuttosto rudimentale.,
German,"Ja, natürlich. Nun, es sind einfache Fakten des Lebens! Sehr grundlegend.",
Spanish_Spain,"Sí, por supuesto. ¡No son más que hechos simples de nuestro mundo! Algo bastante rudimentario.",
Spanish_LATAM,"Sí, por supuesto. ¡No son más que hechos simples de nuestro mundo! Algo bastante rudimentario.",
Korean,그러셨겠지요. 뭐 이 세상의 단순한 진리일 뿐이지만! 상당히 초보적인 사실이죠.,
Russian,"Yes, of course, well it's just simple facts of our world! Quite rudimentary.",
Japanese,そうでしょうとも。とはいえ、この世界の純然たる事実に過ぎません！ 実に基本的なことですな。,
Portuguese_Brazil,"Sim, claro, são simples fatos do nosso mundo! Algo bem rudimentar.",
Chinese_Simplified,然也，这些都是世间简单的道理呀！再浅显易懂不过。,
Chinese_Traditional,當然，這不過是我們這個世界的簡單事實！挺簡單的。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0041-Customer,
English_US,"Дорогая, уверяю вас, этот совет содержит МНОЖЕСТВО смыслов!",
Description,From [0039-Choice],
French,"Ma chère, je t'assure, ce conseil comporte une multitude de significations !",
Italian,"Mia cara, te lo assicuro, questo consiglio contiene una MOLTITUDINE di significati!",
German,"Liebling, ich versichere dir, dass dieser Ratschlag VIELE Bedeutungen hat!",
Spanish_Spain,"Te lo aseguro, cariño, ¡este consejo contiene multitudes de significados!",
Spanish_LATAM,"¡Querida, puedo asegurarte que este consejo contiene MULTITUDES de significados!",
Korean,"선생님, 장담하건대 이 조언은 의미가 아주 다층적이에요!",
Russian,"Darling, I assure you, this advice contains MULTITUDES of meaning!",
Japanese,お嬢さん、言っておきますが、この助言には多くの意味が含まれているのですぞ！,
Portuguese_Brazil,"Meu bem, te garanto, esse conselho contém DIVERSOS significados!",
Chinese_Simplified,小姐姐，我向你保证，此番建议奥妙无穷！,
Chinese_Traditional,親愛的，我跟你保證，我的忠告是奧妙無窮的！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0042-Customer,
English_US,"Если он кажется вам банальным, то, возможно, вы недостаточно времени уделили размышлениям о его значении.",
Description,,
French,"Si cela te paraît d'une grande platitude, alors c'est peut-être parce que tu n'as pas passé assez de temps à méditer sur la question.",
Italian,"Se ti sembra banale, significa che non hai passato abbastanza tempo a meditare sul suo significato.",
German,"Wenn er dir banal vorkommt, hast du vielleicht noch nicht lange genug über seine Bedeutung nachgedacht.",
Spanish_Spain,"Si te parece algo trillado, es posible que no hayas dedicado suficiente tiempo a meditar sobre su significado.",
Spanish_LATAM,"Si te parece algo trillado, es posible que no hayas dedicado el tiempo suficiente a meditar sobre su sentido.",
Korean,"조금이라도 진부하게 느껴진다면, 아마 시간을 들여 의미를 충분히 곱씹어 보지 않아서일 겁니다.",
Russian,"If it feels at all trite to you, then perhaps you have not spent enough time meditating on its meaning.",
Japanese,ありふれた話に聞こえたなら、それは貴方がじっくりと意味を考えていないからでしょうな。,
Portuguese_Brazil,"Se parece banal para você, talvez você não tenha passado tempo suficiente meditando sobre seu significado.",
Chinese_Simplified,如果你认为这都是老生常谈，那说明你还没有真正投入时间思考其深意。,
Chinese_Traditional,如果你覺得很老套，那應該是你沉思得不夠。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0043-Customer,
English_US,"А теперь я должен посидеть с этим чаем немного, чтобы насладиться его вкусом. Прошу меня извинить.",
Description,,
French,"Et maintenant, je vais devoir aller me poser avec ce thé, pour en savourer pleinement tous les arômes. Je te prie de m'excuser.",
Italian,"E adesso se non ti dispiace, mi andrei a sedere un attimo con questo tè per assaporarne pienamente tutto il suo aroma in piena tranquillità. Con permesso.",
German,"Nun, ich muss einen Moment lang mit meinem Tee alleine sein, um den Geschmack zu genießen. Entschuldige mich.",
Spanish_Spain,"Y ahora, si me lo permites, debo sentarme con este té por un momento para degustar su sabor.",
Spanish_LATAM,"Y ahora, si me lo permites, debo sentarme con este té por un momento para degustar su sabor.",
Korean,이제 저는 잠깐 앉아서 차를 마시며 맛을 음미해야겠습니다. 실례하겠습니다.,
Russian,"Now then, I must sit with this tea for a moment to savor its taste. Excuse me.",
Japanese,さて、ワガハイは少しの間、腰を落ち着けてこのお茶を味わうとします。では失礼。,
Portuguese_Brazil,"Agora, com licença, preciso sentar com esse chá por um momento para apreciar seu sabor.",
Chinese_Simplified,现在请允我独自安坐，细细品茶。还望不要打扰。,
Chinese_Traditional,好啦，我要好好啜飲這杯茶，細品其滋味，不好意思。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0044-Customer,
English_US,"Дорогая моя, хотя чай может быть вполне приемлемым, это определенно не то, что я просил.",
Description,,
French,"Et maintenant, ma chère, si le thé est acceptable, il ne correspond certainement pas à ce que j'ai demandé.",
Italian,"Mia cara, anche se questo tè può essere soddisfacente, non è certamente quello che avevo ordinato.",
German,"Nun, mein Liebling, der Tee ist zweifellos kompetent zubereitet, aber ganz sicher nicht, was ich bestellt habe.",
Spanish_Spain,"Querida, si bien este té puede que sea competente, ciertamente no es lo que pedí.",
Spanish_LATAM,"Querida, si bien este té resulta competente, en realidad no es lo que pedí.",
Korean,"저기요 선생님, 차는 괜찮은 수준일지 모르겠지만 제가 주문한 것과는 확실히 다르군요.",
Russian,"Now my dear, while the tea may in fact be competent, it is certainly not what I requested.",
Japanese,おや、お嬢さん、このお茶は確かに美味だが、頼んだものとは違うようですな。,
Portuguese_Brazil,"Meu bem, enquanto esse chá possa ser deveras competente, certamente não foi o que pedi.",
Chinese_Simplified,小姐姐，这茶虽好，却不是我所求之物。,
Chinese_Traditional,親愛的，雖然這杯茶的確相當美味，但這不是我點的茶呀。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0045-Customer,
English_US,"Я бы предложил вам вернуться к основам, еще раз подумать о базовых принципах приготовления чая.",
Description,,
French,Je te suggère de retourner à tes fondamentaux et de repenser aux bases de la préparation du thé.,
Italian,Ti suggerirei di tornare alle basi per ripensare alle nozioni fondamentali della preparazione del tè.,
German,"Ich schlage vor, du kehrst zu den Grundlagen zurück und überdenkst das Wesentliche der Teezubereitung von Neuem.",
Spanish_Spain,"Te sugiero que vuelvas a lo más esencial, que pienses de nuevo en los conceptos básicos de la preparación del té.",
Spanish_LATAM,"Te sugiero que vuelvas a lo más esencial, que pienses de nuevo en los conceptos básicos de la preparación del té.",
Korean,기본으로 돌아가서 차 준비의 기초에 대해 다시 한번 생각해 보시기를 바랍니다.,
Russian,"I would suggest that you return to your fundamentals, think again on the basics of tea preparation.",
Japanese,いま一度、基本に立ち返り、お茶の準備とは何かを考え直してはいかがかな？,
Portuguese_Brazil,"Sugiro que volte ao básico, pense novamente sobre os fundamentos da preparação de chá.",
Chinese_Simplified,我建议你追本溯源，重新思考茶艺准备阶段的基础要求。,
Chinese_Traditional,我建議你回到原點，再次思考泡茶的基本工作。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0046-Customer,
English_US,"Сами компоненты просты: Лаванда, Призрачный Фрукт, а также Призрачный Фрукт с измененным цветом.",
Description,,
French,"Les ingrédients eux-mêmes sont simples : lavande, fruit fantôme et aussi un fruit fantôme aux couleurs inversées.",
Italian,"I componenti stessi sono semplici: della lavanda, un po' di frutto Fantasma e un po' di frutto Fantasma con colori scambiati.",
German,"Die Bestandteile sind einfach: Lavendel, Geisterfrucht und farbvertauschte Geisterfrucht.",
Spanish_Spain,"Los componentes en sí son simples: lavanda, fruta fantasma y una fruta fantasma con colores intercambiados.",
Spanish_LATAM,"Los componentes en sí son simples: lavanda, una fruta fantasma y una fruta fantasma con colores cambiados.",
Korean,"제가 원하는 구성 성분은 단순해요. 라벤더, 고스트 열매, 그리고 색이 바뀐 고스트 열매까지.",
Russian,"The components themselves are simple: Lavender, Ghost Fruit, and a colorswapped Ghost Fruit as well.",
Japanese,材料はシンプルそのもの。ラベンダー、ゴーストフルーツ、それから色替えのゴーストフルーツですぞ。,
Portuguese_Brazil,"Os componentes em sim são simples: lavanda, fruta fantasma e também fruta fantasma de cor trocada.",
Chinese_Simplified,配方本身再简单不过：薰衣草、幽灵果和一颗异色幽灵果。,
Chinese_Traditional,原料本身相當簡單：薰衣草、鬼果，還有變色鬼果。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0047-Customer,
English_US,"Не беспокойтесь, я не буду держать обиду! Я просто жду более совершенную чашку чая.",
Description,,
French,"Ne t'inquiète pas, je ne t'en tiendrai pas rigueur ! J'attends tout simplement la tasse de thé des plus parfaites.",
Italian,"Non allarmarti, non porto mai rancore! Mi aspetto soltanto la tazza di tè più perfetta mai realizzata.",
German,"Keine Sorge, ich bin nicht nachtragend. Ich warte lediglich auf die perfekt umgesetzte Tasse Tee.",
Spanish_Spain,"¡No te alarmes, no te guardaré rencor! Solo espero la taza de té más perfecta.",
Spanish_LATAM,¡No te alarmes! ¡No te guardo ningún rencor! Solo espero de ti la taza de té más perfecta.,
Korean,걱정하지 마세요. 마음에 쌓아두진 않겠습니다! 다만 조금은 더 완벽하게 구현된 차 한 잔을 기다릴 뿐이지요.,
Russian,"Do not be alarmed, I will hold no grudges! I merely await the more perfectly realized cup of tea.",
Japanese,ご心配なく。根に持ったりしませんから！ より完璧な出来のお茶を待つまでです。,
Portuguese_Brazil,"Não se preocupe, não guardarei mágoas! Simplesmente, espero a xícara de chá mais perfeitamente realizada.",
Chinese_Simplified,无需紧张，我心无芥蒂！只是期待一杯完美的茶罢了。,
Chinese_Traditional,別擔心，我沒有不滿！我只是在等泡得更完美的茶。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0048-Customer,
English_US,"Скажите, кто эти... сомнительные личности, собирающиеся поблизости? Те, в уродливых костюмах?",
Description,"""Questionable"" means ""suspicious-looking""",
French,"Dis-moi, qui sont ces… personnes bizarres qui se rassemblent à côté ? Ceux qui portent ces atroces costumes ?",
Italian,"Dimmi, chi sono quegli... individui sospetti che si aggirano nelle vicinanze? Quelli con gli abiti orribili?",
German,"Sag mal, wer sind diese …fragwürdigen Individuen, die sich in der Nähe sammeln? Die in den grässlichen Anzügen?",
Spanish_Spain,"Dime, ¿quiénes son estos... individuos cuestionables que se reúnen por aquí cerca? ¿Los que llevan esos trajes tan horrendos?",
Spanish_LATAM,"Dime, ¿quiénes son estos... individuos cuestionables que se reúnen aquí cerca? Me refiero a los que llevan esos trajes tan horrendos...",
Korean,"선생님, 그런데... 근처에 모여 있는 수상한 사람들은 누굴까요? 흉측한 정장을 입은 사람들 말이에요.",
Russian,"Say, who are these... questionable individuals gathering nearby? The ones in the hideous suits?",
Japanese,そういえば、近くに集まっている… 怪しげな人たちは何者なんです？ パッとしないスーツの人たちですよ。,
Portuguese_Brazil,"Me diga uma coisa, quem são esses... indivíduos questionáveis se reunindo aqui perto? Aqueles com os trajes horrendos?",
Chinese_Simplified,话说聚集在附近的这些……可疑人物都是谁？那些身穿丑陋制服的家伙们？,
Chinese_Traditional,是說，那些聚集在附近的……可疑人士是誰啊？那些穿著醜陋服裝的傢伙？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0049-Customer,
English_US,Я нахожу их унылый вид весьма оскорбительным для чувствительности этого магазина.,
Description,,
French,Je trouve leur morne apparence assez insultante au regard de la délicatesse de ce salon.,
Italian,Trovo che il loro squallore sia un insulto alla delicatezza di questa bottega.,
German,Ich finde ihr eintöniges Aussehen ganz und gar anstößig gegenüber der Atmosphäre eures Ladens.,
Spanish_Spain,Su aspecto monótono me parece bastante ofensivo para la sensibilidad de esta tienda.,
Spanish_LATAM,Su aspecto monótono me parece bastante ofensivo para la sensibilidad de esta tienda.,
Korean,그 사람들의 칙칙한 분위기가 가게의 감성을 상당히 해치고 있는데요.,
Russian,I find their drab appearance quite offensive to the sensibility of this shop.,
Japanese,あの野暮ったい姿。趣味のいいこの店には、まったくもって似合いませんな。,
Portuguese_Brazil,Acho sua aparência enfadonha muito ofensiva à sensibilidade desta casa de chá.,
Chinese_Simplified,他们那乏味的样子和这家店的氛围格格不入。,
Chinese_Traditional,比起這間茶屋的氛圍，他們粗鄙的模樣真是煞風景。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0050-Choice,
English_US,Они хотели бы провести презентацию для вас.,
Description,"""Presentation"" means the kind of presentation a person would deliver during an office meeting, using powerpoint slides",
French,Ils aimeraient te faire une présentation.,
Italian,Gli piacerebbe fare una presentazione per te.,
German,Sie würden dir gerne eine Präsentation zeigen.,
Spanish_Spain,Les encantaría mostrarte una presentación.,
Spanish_LATAM,Les encantaría mostrarte una presentación.,
Korean,손님 앞에서 프레젠테이션을 해 보고 싶다는데요.,
Russian,They would love to run a presentation by you.,
Japanese,あんたにプレゼンを見せたいらしい。,
Portuguese_Brazil,Eles adorariam fazer uma apresentação a você.,
Chinese_Simplified,他们肯定希望你给来场演讲。,
Chinese_Traditional,他們想對你展示一些簡報。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0051-Choice,
English_US,Они просили меня сделать кофе.,
Description,,
French,Ils ont demandé que je fasse du café.,
Italian,Mi hanno chiesto di preparare il caffè.,
German,"Sie haben mich gebeten, Kaffee zu machen.",
Spanish_Spain,Me han estado pidiendo que haga café.,
Spanish_LATAM,Me estuvieron pidiendo que les prepare café.,
Korean,저에게 커피를 만들어달라네요.,
Russian,They've been requesting that I make coffee.,
Japanese,コーヒーを何度もリクエストされてる。,
Portuguese_Brazil,Eles estão pedindo que eu faça café.,
Chinese_Simplified,他们找我要咖啡喝。,
Chinese_Traditional,他們找我泡咖啡。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0052-Choice,
English_US,Им действительно нужен конференц-зал.,
Description,,
French,Ils cherchent une salle de conférence.,
Italian,Hanno davvero bisogno di una sala riunioni.,
German,Sie könnten wirklich einen Sitzungssaal gebrauchen.,
Spanish_Spain,Les vendría bien tener una sala de juntas.,
Spanish_LATAM,Una sala de juntas no les vendría nada mal.,
Korean,회의실이 필요하다는데요.,
Russian,They could really use a boardroom.,
Japanese,どうしても役員会議室を使いたいらしい。,
Portuguese_Brazil,Uma sala de reuniões seria bem útil pra eles.,
Chinese_Simplified,真应该给他们一间会议室。,
Chinese_Traditional,他們需要會議室。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Birdperson_RAW-0053-Customer,
English_US,Презентация?? Я бы точно не стал!,
Description,From [0050-Choice],
French,Une présentation ?? Il n'en est pas question !,
Italian,Una presentazione? Giammai!,
German,Eine Präsentation? Völlig ausgeschlossen!,
Spanish_Spain,¿¡Una presentación!? ¡Ciertamente creo que no!,
Spanish_LATAM,¡¿Una presentación?! ¡Ten la certeza de que no!,
Korean,프레젠테이션?? 절대로 들을 생각 없습니다!,
Russian,A presentation?? I would certainly think not!,
Japanese,プレゼンですと？ 考えられませんな！,
Portuguese_Brazil,Uma apresentação?? Eu tenho certeza que não!,
